ANTMToBrokerCode	ANTM	Start	2025-12-11	End	2025-12-11	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
NI	141,092	41,064,459,000	2910.47	1	AK	273,788	79,611,330,000	2907.77
CC	140,425	41,005,296,000	2920.09	2	CC	110,382	32,131,312,000	2910.92
ZP	136,539	39,671,569,000	2905.51	3	BK	99,552	28,951,393,330	2908.14
XL	110,086	31,914,337,000	2899.04	4	PD	92,016	26,836,298,000	2916.48
BK	85,474	24,903,617,330	2913.56	5	YP	71,842	20,841,999,000	2901.09
YP	67,173	19,368,301,000	2883.35	6	BB	69,578	20,159,077,000	2897.33
XC	51,302	14,884,580,000	2901.36	7	RX	67,923	19,894,668,000	2929.00
AK	40,206	11,918,815,000	2964.44	8	ZP	58,694	17,094,430,000	2912.47
SQ	39,589	11,472,348,000	2897.86	9	XL	35,673	10,404,414,000	2916.61
PD	35,986	10,447,660,000	2903.26	10	DP	28,334	8,198,431,000	2893.50
OD	24,882	7,207,522,000	2896.68	11	XC	22,420	6,532,177,000	2913.55
LG	17,178	4,960,704,000	2887.82	12	YU	12,118	3,493,602,000	2882.99
KK	13,409	3,889,036,000	2900.32	13	DR	11,180	3,234,622,000	2893.22
AZ	11,353	3,338,852,000	2940.94	14	KK	8,585	2,503,308,000	2915.91
DR	10,743	3,124,478,000	2908.38	15	SQ	8,140	2,392,154,000	2938.76
PF	10,005	2,916,435,000	2914.98	16	OD	7,759	2,274,431,000	2931.35
CP	9,486	2,759,982,000	2909.53	17	EP	6,779	1,959,843,000	2891.05
BQ	8,850	2,565,794,000	2899.20	18	GR	7,213	1,948,231,000	2701.00
GR	6,518	1,894,936,000	2907.24	19	CP	6,457	1,884,137,000	2917.98
BB	6,417	1,868,260,000	2911.42	20	NI	6,265	1,819,473,000	2904.19
DH	6,287	1,819,101,000	2893.43	21	PF	5,000	1,487,500,000	2975.00
EP	5,574	1,614,826,000	2897.07	22	HD	2,591	757,977,000	2925.42
YU	5,394	1,558,451,000	2889.23	23	LG	2,429	706,941,000	2910.42
YJ	5,084	1,489,461,000	2929.70	24	YJ	1,701	496,598,000	2919.45
AI	4,250	1,243,523,000	2925.94	25	AG	1,548	448,446,000	2896.94
KZ	3,489	1,016,766,000	2914.20	26	AO	1,452	426,892,000	2940.03
XA	3,393	984,038,000	2900.20	27	DH	1,054	306,788,000	2910.70
MG	2,784	804,360,000	2889.22	28	HP	918	266,887,000	2907.27
CD	2,588	754,411,000	2915.03	29	AZ	765	221,567,000	2896.30
HD	2,400	706,148,000	2942.28	30	YB	670	196,455,000	2932.16
AT	2,395	698,159,000	2915.07	31	BQ	653	190,684,000	2920.12
TP	2,238	648,318,000	2896.86	32	DX	623	180,608,000	2899.00
ZR	2,000	586,000,000	2930.00	33	FS	610	176,290,000	2890.00
RG	1,637	472,091,000	2883.88	34	IF	469	136,054,000	2900.94
KI	1,457	422,462,000	2899.53	35	AT	375	110,147,000	2937.25
LS	1,213	351,679,000	2899.25	36	IT	350	104,300,000	2980.00
AO	1,200	347,650,000	2897.08	37	AI	300	88,235,000	2941.17
FS	1,000	291,000,000	2910.00	38	ES	300	86,700,000	2890.00
HP	994	287,607,000	2893.43	39	XA	257	74,592,000	2902.41
YB	932	271,238,000	2910.28	40	MG	241	70,619,000	2930.25
DX	781	227,150,000	2908.45	41	RO	200	59,400,000	2970.00
AG	745	215,495,000	2892.55	42	PC	100	29,000,000	2900.00
IF	639	185,788,000	2907.48	43	TP	81	23,820,000	2940.74
IT	630	183,970,000	2920.16	44	KI	73	21,361,000	2926.16
PC	495	144,873,000	2926.73	45	EL	50	14,700,000	2940.00
RO	471	137,507,000	2919.47	46	PP	32	9,248,000	2890.00
ID	348	100,224,000	2880.00	47	SF	26	7,722,000	2970.00
SS	150	43,100,000	2873.33	48	AN	25	7,225,000	2890.00
ES	119	34,482,000	2897.65	49	BR	20	5,780,000	2890.00
JB	89	25,815,000	2900.56	50	LS	11	3,177,000	2888.18
OK	30	8,730,000	2910.00	51	MI	10	2,890,000	2890.00
AN	27	7,800,000	2888.89	52	CD	2	580,000	2900.00
PO	25	7,185,000	2874.00	53	 	 	 	 
SH	20	5,740,000	2870.00	54	 	 	 	 
BR	20	5,740,000	2870.00	55	 	 	 	 
MI	13	3,744,000	2880.00	56	 	 	 	 
SA	10	2,900,000	2900.00	57	 	 	 	 
