ANTMToBrokerCode	ANTM	Start	2025-12-23	End	2025-12-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	224,317	71,996,032,000	3209.57	1	CC	373,712	119,917,236,000	3208.81
NI	219,782	70,485,088,000	3207.05	2	YP	232,936	74,763,436,000	3209.61
LG	169,522	54,288,415,000	3202.44	3	MG	172,771	55,444,543,000	3209.13
XL	163,028	52,317,850,000	3209.13	4	XL	160,749	51,563,506,000	3207.70
YP	141,418	45,361,400,000	3207.61	5	SQ	110,202	35,354,643,000	3208.17
CC	130,562	41,893,982,000	3208.74	6	AZ	103,059	33,091,936,000	3210.97
AK	110,093	35,356,013,000	3211.47	7	CP	93,334	29,943,903,000	3208.25
BK	83,627	26,821,896,000	3207.32	8	OD	79,363	25,445,644,000	3206.24
PD	81,641	26,159,231,000	3204.18	9	XC	66,005	21,181,171,000	3209.03
MG	50,830	16,320,610,000	3210.82	10	PD	64,839	20,760,688,000	3201.88
XC	49,869	16,009,606,000	3210.33	11	AK	57,836	18,544,904,000	3206.46
YU	36,249	11,609,660,000	3202.75	12	NI	56,893	18,210,904,000	3200.90
CP	34,054	10,928,403,000	3209.14	13	BK	32,195	10,388,817,000	3226.84
SQ	28,034	8,993,253,000	3207.98	14	ZP	30,204	9,633,736,000	3189.56
AZ	26,683	8,588,777,000	3218.82	15	YU	22,395	7,151,646,000	3193.41
BB	24,212	7,740,572,000	3197.00	16	DR	15,110	4,854,250,000	3212.61
DR	23,936	7,719,321,000	3224.98	17	HD	14,973	4,817,347,000	3217.36
SS	20,940	6,739,860,000	3218.65	18	AT	12,954	4,164,701,000	3214.99
OD	18,696	5,994,883,000	3206.51	19	EP	11,057	3,548,068,000	3208.89
KK	18,198	5,859,176,000	3219.68	20	KK	9,916	3,186,602,000	3213.60
TP	14,640	4,702,210,000	3211.89	21	LG	7,268	2,334,785,000	3212.42
EP	13,777	4,428,149,000	3214.16	22	GR	6,735	2,157,983,000	3204.13
HD	11,999	3,852,472,000	3210.66	23	TP	5,320	1,700,749,000	3196.90
HP	9,640	3,101,536,000	3217.36	24	FZ	5,000	1,595,000,000	3190.00
KZ	9,367	2,988,073,000	3190.00	25	DH	4,303	1,389,031,000	3228.05
GR	8,401	2,701,249,000	3215.39	26	YB	3,780	1,209,346,000	3199.33
XA	7,101	2,292,448,000	3228.35	27	LS	3,404	1,099,279,000	3229.37
DH	6,510	2,089,525,000	3209.72	28	AG	3,169	1,021,648,000	3223.88
AT	6,131	1,963,996,000	3203.39	29	AO	2,391	771,966,000	3228.63
FZ	5,000	1,614,000,000	3228.00	30	ZR	2,355	758,265,000	3219.81
YJ	4,450	1,422,835,000	3197.38	31	BQ	1,946	627,381,000	3223.95
BQ	3,889	1,254,757,000	3226.43	32	CD	1,915	615,484,000	3214.02
YB	3,144	1,008,403,000	3207.39	33	XA	1,507	484,074,000	3212.17
KI	2,714	871,263,000	3210.25	34	KI	1,380	445,522,000	3228.42
LS	2,419	771,071,000	3187.56	35	IU	1,116	362,700,000	3250.00
AG	2,070	663,955,000	3207.51	36	DX	1,060	342,276,000	3229.02
ZR	2,000	638,000,000	3190.00	37	AI	1,014	326,617,000	3221.07
PC	1,939	620,554,000	3200.38	38	AF	1,000	321,000,000	3210.00
CD	1,779	572,122,000	3215.98	39	ES	810	263,440,000	3252.35
DX	1,520	487,016,000	3204.05	40	BS	800	255,200,000	3190.00
AO	1,014	324,006,000	3195.33	41	HP	724	231,223,000	3193.69
ES	1,002	319,974,000	3193.35	42	FS	630	202,870,000	3220.16
AI	905	288,759,000	3190.71	43	IF	583	187,727,000	3220.02
SF	600	191,700,000	3195.00	44	PC	421	135,988,000	3230.12
AF	600	191,400,000	3190.00	45	YJ	397	127,996,000	3224.08
QA	480	153,596,000	3199.92	46	MU	250	81,250,000	3250.00
BR	415	132,985,000	3204.46	47	SH	230	73,770,000	3207.39
GI	403	130,357,000	3234.67	48	IT	150	48,750,000	3250.00
RO	304	97,594,000	3210.33	49	PO	131	41,886,000	3197.40
FS	300	95,700,000	3190.00	50	SF	128	41,509,000	3242.89
IT	150	47,900,000	3193.33	51	SS	100	32,200,000	3220.00
BS	100	31,900,000	3190.00	52	BR	100	31,800,000	3180.00
MI	100	31,900,000	3190.00	53	YO	76	24,548,000	3230.00
RG	54	17,326,000	3208.52	54	JB	45	14,310,000	3180.00
OK	50	15,950,000	3190.00	55	RO	31	9,892,000	3190.97
RB	50	15,950,000	3190.00	56	ID	30	9,640,000	3213.33
JB	45	14,445,000	3210.00	57	RG	15	4,785,000	3190.00
SH	30	9,620,000	3206.67	58	QA	13	4,134,000	3180.00
IF	30	9,597,000	3199.00	59	RF	5	1,595,000	3190.00
ID	10	3,180,000	3180.00	60	EL	3	966,000	3220.00
MU	10	3,170,000	3170.00	61	 	 	 	 
DU	5	1,595,000	3190.00	62	 	 	 	 
