ANTMToBrokerCode	ANTM	Start	2025-12-15	End	2025-12-15	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	499,012	152,034,235,900	3046.71	1	ZP	370,736	113,193,479,000	3053.21
AK	249,530	75,832,837,000	3039.03	2	CC	319,012	97,114,209,900	3044.22
XL	222,197	67,898,056,000	3055.76	3	AK	276,146	84,162,293,000	3047.75
YP	221,957	67,619,349,000	3046.51	4	BB	211,056	64,187,751,000	3041.27
SQ	97,737	29,835,844,000	3052.67	5	YP	146,973	44,775,116,000	3046.49
XC	79,983	24,436,904,000	3055.26	6	XL	144,080	43,814,953,000	3041.02
PD	79,364	24,134,720,000	3041.02	7	PD	128,555	39,062,719,000	3038.60
MG	61,566	18,764,360,000	3047.84	8	XC	61,558	18,765,303,000	3048.39
AZ	57,889	17,604,947,000	3041.16	9	MG	56,670	17,368,632,000	3064.87
BK	49,153	14,950,980,800	3041.69	10	CP	42,127	12,855,326,000	3051.56
KK	45,028	13,734,682,000	3050.25	11	BK	39,595	12,046,641,800	3042.42
NI	44,026	13,380,157,000	3039.15	12	SQ	38,296	11,667,571,000	3046.68
CP	40,396	12,332,312,000	3052.85	13	EP	37,632	11,377,838,000	3023.45
AI	40,036	12,185,715,000	3043.69	14	DR	31,198	9,480,102,000	3038.69
DR	36,835	11,220,759,000	3046.22	15	IH	25,000	7,632,836,000	3053.13
LG	36,397	11,087,620,000	3046.30	16	LG	24,191	7,395,579,000	3057.16
OD	34,043	10,318,510,000	3031.02	17	KK	17,300	5,263,220,000	3042.32
ZP	31,689	9,643,159,000	3043.06	18	OD	16,756	5,105,289,000	3046.84
YU	19,612	5,982,478,000	3050.42	19	HD	16,508	5,051,834,000	3060.23
HD	16,221	4,968,564,000	3063.04	20	AT	13,710	4,214,712,000	3074.19
IH	15,011	4,593,327,000	3059.97	21	MI	13,500	4,074,000,000	3017.78
GR	13,852	4,216,646,000	3044.07	22	AZ	12,442	3,795,913,000	3050.89
AT	12,215	3,708,005,000	3035.62	23	NI	11,956	3,647,790,000	3051.01
XA	12,064	3,690,814,000	3059.36	24	GR	8,253	2,522,357,000	3056.29
EP	11,788	3,608,236,000	3060.94	25	XA	7,778	2,367,296,000	3043.58
TP	11,434	3,506,481,000	3066.71	26	YU	6,629	2,012,915,000	3036.53
YJ	8,565	2,606,929,000	3043.70	27	IF	4,677	1,445,251,000	3090.12
MU	8,190	2,494,620,000	3045.93	28	YJ	4,126	1,259,013,000	3051.41
BQ	7,996	2,451,630,000	3066.07	29	IU	4,154	1,252,708,000	3015.67
YB	7,755	2,357,362,000	3039.80	30	LS	3,281	1,013,053,000	3087.63
DH	7,173	2,192,739,000	3056.93	31	YB	3,313	1,006,923,000	3039.31
AG	6,105	1,861,479,000	3049.11	32	AO	3,055	949,690,000	3108.64
DX	5,571	1,698,951,000	3049.63	33	AG	2,981	916,819,000	3075.54
PF	5,005	1,504,005,000	3005.00	34	BQ	2,977	912,639,000	3065.63
IU	3,912	1,169,941,000	2990.65	35	DH	2,571	784,412,000	3051.00
HP	3,277	999,698,000	3050.65	36	TP	2,447	750,249,000	3066.00
LS	3,142	953,130,000	3033.51	37	DX	2,378	724,436,000	3046.41
BS	3,100	940,200,000	3032.90	38	HP	2,161	656,201,000	3036.56
ES	2,207	668,413,000	3028.60	39	ZR	420	129,720,000	3088.57
IF	1,733	529,259,000	3054.00	40	KI	403	123,072,000	3053.90
KI	1,588	481,702,000	3033.39	41	SF	402	122,216,000	3040.20
RO	820	252,070,000	3074.02	42	ID	400	122,200,000	3055.00
PC	540	162,672,000	3012.44	43	QA	300	93,300,000	3110.00
ID	400	121,400,000	3035.00	44	ES	265	80,380,000	3033.21
AO	275	83,830,000	3048.36	45	FZ	201	61,503,000	3059.85
FS	275	83,325,000	3030.00	46	PO	188	57,231,000	3044.20
PG	250	75,750,000	3030.00	47	AI	138	42,478,000	3078.12
IT	250	75,750,000	3030.00	48	SH	93	28,218,000	3034.19
RS	200	61,200,000	3060.00	49	RO	85	26,260,000	3089.41
YO	200	61,000,000	3050.00	50	CD	57	17,265,000	3028.95
AN	200	60,600,000	3030.00	51	GA	30	9,060,000	3020.00
OK	190	57,510,000	3026.84	52	BR	29	8,816,000	3040.00
SH	180	54,730,000	3040.56	53	PC	17	5,205,000	3061.76
PO	148	45,461,000	3071.69	54	RB	11	3,300,000	3000.00
CD	116	35,506,000	3060.86	55	RG	6	1,824,000	3040.00
RG	110	32,780,000	2980.00	56	 	 	 	 
SS	100	29,900,000	2990.00	57	 	 	 	 
KZ	59	18,408,000	3120.00	58	 	 	 	 
BR	55	16,754,000	3046.18	59	 	 	 	 
RB	41	12,463,000	3039.76	60	 	 	 	 
GA	30	9,205,000	3068.33	61	 	 	 	 
MI	13	3,874,000	2980.00	62	 	 	 	 
FZ	7	2,148,000	3068.57	63	 	 	 	 
JB	5	1,515,000	3030.00	64	 	 	 	 
QA	5	1,510,000	3020.00	65	 	 	 	 
