BRISToBrokerCode	BRIS	Start	2025-11-24	End	2025-11-24	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	21,587	5,166,369,000	2393.28	1	OD	59,887	14,309,978,000	2389.50
XL	19,000	4,548,263,000	2393.82	2	BB	19,699	4,709,212,000	2390.58
PD	17,102	4,094,262,000	2394.03	3	CC	9,240	2,216,558,000	2398.87
AK	15,549	3,719,764,000	2392.29	4	XL	8,424	2,020,658,000	2398.69
XC	11,611	2,778,094,000	2392.64	5	YP	6,580	1,577,859,000	2397.96
OD	10,765	2,576,594,000	2393.49	6	XC	6,143	1,475,013,000	2401.13
YP	10,077	2,409,014,000	2390.61	7	AK	6,080	1,463,596,000	2407.23
SQ	7,847	1,885,094,000	2402.31	8	PD	5,712	1,368,609,000	2396.02
NI	6,660	1,594,679,000	2394.41	9	YU	4,499	1,073,447,000	2385.97
EP	3,695	884,618,000	2394.09	10	NI	4,140	992,633,000	2397.66
KK	2,871	686,796,000	2392.18	11	ZP	4,100	980,300,000	2390.98
GR	2,073	494,333,000	2384.63	12	LG	2,272	545,187,000	2399.59
CP	1,851	441,900,000	2387.36	13	MG	2,020	486,820,000	2410.00
IF	1,387	332,223,000	2395.26	14	SQ	816	196,104,000	2403.24
DR	1,257	301,385,000	2397.65	15	EP	746	178,387,000	2391.25
ZR	1,100	262,000,000	2381.82	16	AI	625	149,750,000	2396.00
DH	1,095	261,939,000	2392.14	17	DR	578	138,327,000	2393.20
BQ	853	203,710,000	2388.16	18	HP	563	135,048,000	2398.72
AI	800	191,973,000	2399.66	19	HD	450	108,000,000	2400.00
AT	720	173,089,000	2404.01	20	BQ	378	90,650,000	2398.15
ZP	710	170,301,000	2398.61	21	KK	365	87,389,000	2394.22
HP	669	159,882,000	2389.87	22	AZ	305	72,925,000	2390.98
YJ	600	143,710,000	2395.17	23	DX	260	62,140,000	2390.00
YB	499	119,900,000	2402.81	24	AT	248	59,343,000	2392.86
TP	499	119,009,000	2384.95	25	YJ	185	44,680,000	2415.14
LG	464	111,128,000	2395.00	26	DH	156	37,313,000	2391.86
YU	460	109,643,000	2383.54	27	ID	150	36,150,000	2410.00
CD	424	101,746,000	2399.67	28	GR	141	33,976,000	2409.65
MU	377	90,557,000	2402.04	29	PP	77	18,480,000	2400.00
DX	351	84,606,000	2410.43	30	XA	60	14,400,000	2400.00
HD	330	79,770,000	2417.27	31	KI	59	14,209,000	2408.31
XA	330	79,210,000	2400.30	32	MU	48	11,502,000	2396.25
AZ	308	73,553,000	2388.08	33	SH	40	9,560,000	2390.00
PP	267	64,080,000	2400.00	34	IF	31	7,420,000	2393.55
KI	206	49,259,000	2391.21	35	PS	30	7,290,000	2430.00
DD	200	47,600,000	2380.00	36	CP	24	5,772,000	2405.00
PS	130	31,140,000	2395.38	37	YB	15	3,615,000	2410.00
PG	120	28,680,000	2390.00	38	BR	10	2,430,000	2430.00
AG	82	19,677,000	2399.63	39	AO	10	2,400,000	2400.00
AO	62	14,818,000	2390.00	40	TP	9	2,168,000	2408.89
FS	50	12,100,000	2420.00	41	IH	6	1,440,000	2400.00
MG	42	10,097,000	2404.05	42	IN	6	1,432,000	2386.67
PC	36	8,624,000	2395.56	43	PC	3	717,000	2390.00
LS	31	7,408,000	2389.68	44	CD	1	238,000	2380.00
MI	16	3,824,000	2390.00	45	 	 	 	 
JB	12	2,856,000	2380.00	46	 	 	 	 
QA	9	2,166,000	2406.67	47	 	 	 	 
SF	3	723,000	2410.00	48	 	 	 	 
BR	1	242,000	2420.00	49	 	 	 	 
TF	1	239,000	2390.00	50	 	 	 	 
IN	1	239,000	2390.00	51	 	 	 	 
BK	1	239,000	2390.00	52	 	 	 	 
