BRISToBrokerCode	BRIS	Start	2025-11-10	End	2025-11-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	28,913	7,262,524,000	2511.85	1	RX	30,000	7,509,000,000	2503.00
CC	21,105	5,294,992,000	2508.88	2	AK	20,909	5,256,237,000	2513.86
YP	13,542	3,400,211,000	2510.86	3	ZP	12,822	3,215,351,000	2507.68
PD	10,683	2,680,997,000	2509.59	4	XL	12,048	3,032,655,000	2517.14
XC	8,565	2,153,163,000	2513.91	5	BB	11,985	3,016,250,000	2516.69
OD	8,561	2,145,610,000	2506.26	6	CC	9,257	2,329,338,000	2516.30
AK	6,540	1,651,892,000	2525.83	7	YP	8,518	2,145,910,000	2519.27
NI	4,943	1,241,580,000	2511.79	8	XC	5,520	1,385,516,000	2509.99
ZP	4,376	1,094,126,000	2500.29	9	YU	3,199	804,048,000	2513.44
SQ	2,987	751,220,000	2514.96	10	PD	3,017	757,603,000	2511.11
YU	2,539	634,968,000	2500.86	11	OD	2,217	554,898,000	2502.92
TP	2,284	574,847,000	2516.84	12	NI	1,770	446,695,000	2523.70
DR	2,027	509,399,000	2513.07	13	KK	1,573	393,404,000	2500.98
KK	1,590	398,979,000	2509.30	14	DR	1,529	386,111,000	2525.25
RS	1,500	379,500,000	2530.00	15	SQ	1,264	318,402,000	2519.00
BB	1,184	297,225,000	2510.35	16	RO	1,000	250,000,000	2500.00
EP	1,163	292,003,000	2510.77	17	XA	631	159,618,000	2529.60
LG	1,046	263,671,000	2520.76	18	LG	558	139,502,000	2500.04
GR	900	226,284,000	2514.27	19	PC	512	128,516,000	2510.08
AZ	879	220,979,000	2513.98	20	AI	400	100,400,000	2510.00
DX	711	178,410,000	2509.28	21	BQ	360	91,090,000	2530.28
IF	661	166,186,000	2514.16	22	EP	259	64,968,000	2508.42
MG	647	162,760,000	2515.61	23	GR	194	48,557,000	2502.94
DH	569	142,754,000	2508.86	24	CP	170	42,802,000	2517.76
AT	558	140,276,000	2513.91	25	HD	150	37,500,000	2500.00
YB	361	90,877,000	2517.37	26	AT	144	36,016,000	2501.11
BQ	359	90,194,000	2512.37	27	KZ	125	31,250,000	2500.00
KI	238	59,657,000	2506.60	28	MU	101	25,492,000	2523.96
PC	225	56,895,000	2528.67	29	TP	87	21,753,000	2500.34
CP	204	51,349,000	2517.11	30	AZ	69	17,372,000	2517.68
AO	122	30,705,000	2516.80	31	PS	25	6,326,000	2530.40
AI	109	27,460,000	2519.27	32	DX	10	2,530,000	2530.00
YJ	60	15,020,000	2503.33	33	MG	10	2,500,000	2500.00
XA	52	13,146,000	2528.08	34	KI	5	1,270,000	2540.00
AG	51	12,767,000	2503.33	35	YB	2	504,000	2520.00
HD	50	12,650,000	2530.00	36	DH	1	253,000	2530.00
PS	30	7,529,000	2509.67	37	IF	1	251,000	2510.00
SH	30	7,500,000	2500.00	38	 	 	 	 
RG	27	6,787,000	2513.70	39	 	 	 	 
JB	15	3,771,000	2514.00	40	 	 	 	 
CD	15	3,750,000	2500.00	41	 	 	 	 
HP	10	2,518,000	2518.00	42	 	 	 	 
SF	6	1,502,000	2503.33	43	 	 	 	 
QA	5	1,255,000	2510.00	44	 	 	 	 
