BRISToBrokerCode	BRIS	Start	2025-11-11	End	2025-11-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	27,460	6,850,365,000	2494.67	1	OD	40,863	10,166,188,000	2487.87
XL	21,138	5,259,503,000	2488.17	2	AK	18,045	4,498,961,000	2493.19
SQ	20,996	5,226,920,000	2489.48	3	XL	18,052	4,498,826,000	2492.15
YP	16,726	4,165,501,000	2490.43	4	YP	11,009	2,743,440,000	2492.00
XC	13,046	3,255,112,000	2495.10	5	NI	10,754	2,679,619,000	2491.74
PD	8,342	2,078,064,000	2491.09	6	SS	10,000	2,490,350,000	2490.35
NI	6,074	1,511,229,000	2488.03	7	XC	8,157	2,030,337,000	2489.07
OD	6,049	1,510,091,000	2496.43	8	CC	6,730	1,681,951,000	2499.18
AZ	4,299	1,069,361,000	2487.46	9	PD	5,591	1,392,431,000	2490.49
AK	3,747	934,280,000	2493.41	10	SQ	3,637	905,914,000	2490.83
KK	2,867	713,699,000	2489.36	11	ZP	2,654	662,922,000	2497.82
ZR	2,000	498,000,000	2490.00	12	AZ	1,843	459,742,000	2494.53
DH	1,747	433,581,000	2481.86	13	TP	1,491	370,725,000	2486.42
GR	1,352	336,871,000	2491.65	14	DR	1,184	296,909,000	2507.68
XA	1,037	258,464,000	2492.42	15	KK	794	197,262,000	2484.41
PG	1,000	247,000,000	2470.00	16	LG	777	194,176,000	2499.05
RF	665	165,595,000	2490.15	17	YU	674	167,776,000	2489.26
YU	649	161,698,000	2491.49	18	CP	623	156,117,000	2505.89
BQ	588	146,062,000	2484.05	19	DX	525	130,260,000	2481.14
DR	576	143,659,000	2494.08	20	YB	510	126,740,000	2485.10
PP	554	138,500,000	2500.00	21	EP	262	65,211,000	2488.97
YB	554	138,113,000	2493.01	22	HP	230	57,270,000	2490.00
DX	544	135,795,000	2496.23	23	MG	210	52,500,000	2500.00
LS	500	125,000,000	2500.00	24	AI	200	49,800,000	2490.00
EP	499	124,165,000	2488.28	25	AT	190	47,157,000	2481.95
ZP	448	111,313,000	2484.67	26	GR	178	44,391,000	2493.88
AT	432	107,456,000	2487.41	27	YJ	92	22,900,000	2489.13
LG	356	88,561,000	2487.67	28	BQ	67	16,702,000	2492.84
AG	221	55,087,000	2492.62	29	HD	50	12,500,000	2500.00
CP	135	33,530,000	2483.70	30	IT	50	12,450,000	2490.00
KI	126	31,327,000	2486.27	31	IN	50	12,400,000	2480.00
AO	124	30,746,000	2479.52	32	XA	40	9,960,000	2490.00
TP	107	26,535,000	2479.91	33	ID	30	7,530,000	2510.00
HP	102	25,346,000	2484.90	34	DH	17	4,228,000	2487.06
PO	100	24,900,000	2490.00	35	CD	6	1,500,000	2500.00
HD	100	24,900,000	2490.00	36	IF	6	1,496,000	2493.33
YJ	71	17,698,000	2492.68	37	AG	2	500,000	2500.00
PS	69	17,169,000	2488.26	38	 	 	 	 
AI	53	13,147,000	2480.57	39	 	 	 	 
IF	47	11,684,000	2485.96	40	 	 	 	 
PC	30	7,451,000	2483.67	41	 	 	 	 
CD	25	6,226,000	2490.40	42	 	 	 	 
RG	20	4,980,000	2490.00	43	 	 	 	 
MI	12	2,964,000	2470.00	44	 	 	 	 
QA	2	498,000	2490.00	45	 	 	 	 
MG	2	497,000	2485.00	46	 	 	 	 
MU	1	249,000	2490.00	47	 	 	 	 
SF	1	249,000	2490.00	48	 	 	 	 
