INETToBrokerCode	INET	Start	2026-01-14	End	2026-01-14	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,353,974	67,506,733,700	498.58	1	XL	1,234,375	61,434,773,700	497.70
MG	824,494	41,148,894,400	499.08	2	MG	947,845	47,345,361,500	499.51
YP	351,937	17,511,215,100	497.57	3	YP	564,821	28,034,820,600	496.35
CC	316,021	15,734,336,800	497.89	4	CC	264,779	13,206,057,400	498.76
XC	192,973	9,612,906,800	498.15	5	AZ	172,941	8,512,189,700	492.20
PD	176,672	8,824,306,100	499.47	6	PD	155,004	7,744,242,200	499.62
CP	162,532	8,076,545,900	496.92	7	XC	144,848	7,223,105,500	498.67
YJ	150,440	7,464,371,800	496.17	8	CP	134,648	6,715,393,500	498.74
AO	125,952	6,268,089,800	497.66	9	AK	95,582	4,767,324,200	498.77
YB	99,907	4,989,481,700	499.41	10	IN	90,058	4,511,924,000	501.00
NI	93,233	4,633,867,200	497.02	11	YJ	83,892	4,186,565,400	499.04
BQ	93,159	4,628,806,900	496.87	12	BK	79,461	3,949,718,900	497.06
KK	93,026	4,618,324,800	496.46	13	BQ	77,416	3,877,105,900	500.81
SQ	85,529	4,256,871,700	497.71	14	SQ	74,716	3,705,595,600	495.96
OD	64,467	3,198,382,800	496.13	15	NI	70,493	3,506,032,800	497.36
LG	59,514	2,961,384,600	497.59	16	KK	57,904	2,890,469,400	499.18
BK	52,373	2,584,342,800	493.45	17	YB	55,968	2,788,993,800	498.32
GR	50,092	2,490,889,500	497.26	18	GR	43,861	2,166,774,400	494.01
AT	44,053	2,186,235,800	496.27	19	EP	42,395	2,102,251,100	495.87
ZP	29,341	1,467,938,900	500.30	20	LG	33,831	1,681,088,000	496.91
AZ	27,771	1,381,908,000	497.61	21	OD	30,438	1,518,875,300	499.01
AK	25,139	1,245,401,600	495.41	22	AT	28,063	1,398,496,500	498.34
KI	23,565	1,173,578,700	498.02	23	ZP	22,644	1,154,612,300	509.90
XA	21,716	1,101,758,300	507.35	24	HP	20,051	1,001,219,000	499.34
TP	20,419	1,019,103,600	499.10	25	YU	18,562	934,242,600	503.31
DR	18,204	910,505,600	500.17	26	IU	16,550	822,525,000	496.99
IU	17,550	858,625,000	489.25	27	KI	14,643	734,081,700	501.32
DH	16,633	825,395,600	496.24	28	AO	14,726	731,517,100	496.75
ZR	15,772	772,434,300	489.75	29	XA	11,634	582,142,100	500.38
PC	9,369	466,968,000	498.42	30	DR	11,153	555,524,600	498.09
IF	9,307	460,950,700	495.27	31	AI	10,540	520,856,700	494.17
FZ	9,349	459,070,400	491.04	32	FZ	9,049	452,591,700	500.16
EP	8,902	444,642,200	499.49	33	IF	8,929	444,033,900	497.29
HP	8,100	401,004,000	495.07	34	PC	7,898	393,550,000	498.29
AG	6,054	302,516,600	499.70	35	DH	7,829	391,598,200	500.19
AI	6,069	302,234,800	498.00	36	BR	7,521	376,014,400	499.95
YU	5,740	286,241,200	498.68	37	AG	6,862	344,905,400	502.63
IN	5,210	257,434,000	494.12	38	SA	7,000	343,836,400	491.19
PF	5,000	252,500,000	505.00	39	PO	3,964	200,149,200	504.92
BR	3,378	167,996,200	497.32	40	TP	3,353	166,471,000	496.48
HD	2,178	108,250,800	497.02	41	FS	2,047	103,303,500	504.66
FS	2,060	102,361,000	496.90	42	CD	1,492	74,565,200	499.77
LS	1,438	71,608,800	497.97	43	DX	1,456	72,092,200	495.14
SA	1,100	54,900,000	499.09	44	SH	775	38,640,000	498.58
RO	1,000	49,600,000	496.00	45	RG	750	37,500,000	500.00
DX	995	49,490,600	497.39	46	HD	732	36,452,000	497.98
CD	764	37,999,200	497.37	47	LS	250	12,450,000	498.00
ES	530	26,473,700	499.50	48	SS	207	10,350,000	500.00
AN	410	20,339,000	496.07	49	QA	107	5,231,600	488.93
PG	400	20,130,000	503.25	50	ZR	70	3,521,000	503.00
SH	275	13,525,000	491.82	51	ID	50	2,525,000	505.00
QA	108	5,370,600	497.28	52	AN	25	1,262,500	505.00
MU	32	1,585,600	495.50	53	ES	20	1,000,000	500.00
SF	20	995,700	497.85	54	SF	16	798,200	498.88
RB	5	247,000	494.00	55	MU	7	350,000	500.00
GI	1	50,500	505.00	56	DU	1	51,500	515.00
