INETToBrokerCode	INET	Start	2026-01-02	End	2026-01-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,073,282	82,374,916,000	767.50	1	XL	1,170,541	89,950,993,000	768.46
CP	432,020	33,605,944,000	777.88	2	YP	398,626	30,427,640,500	763.31
MG	392,872	30,070,840,000	765.41	3	CC	383,630	29,464,476,500	768.04
YP	285,002	21,898,002,000	768.35	4	MG	245,954	19,072,688,000	775.46
CC	247,961	19,014,658,500	766.84	5	YB	218,067	16,704,721,000	766.04
XC	145,056	11,126,937,500	767.08	6	PD	189,241	14,530,481,500	767.83
PD	122,287	9,379,566,500	767.01	7	CP	143,819	11,059,073,500	768.96
GR	85,498	6,592,895,500	771.12	8	XC	128,706	9,866,740,000	766.61
NI	85,695	6,584,377,500	768.35	9	AK	121,323	9,261,750,000	763.40
KK	85,781	6,576,632,000	766.68	10	NI	106,448	8,188,631,000	769.26
YB	81,234	6,248,387,000	769.18	11	OD	88,047	6,769,274,000	768.83
OD	76,566	5,877,831,000	767.68	12	AZ	84,093	6,549,606,500	778.85
DR	74,571	5,724,634,500	767.68	13	ZP	81,180	6,235,143,000	768.06
SQ	72,626	5,567,950,500	766.66	14	SQ	65,249	5,038,446,500	772.19
BQ	69,176	5,305,438,500	766.95	15	KK	62,803	4,829,800,000	769.04
AK	68,981	5,283,130,000	765.88	16	BQ	57,288	4,420,541,500	771.63
AT	68,733	5,282,681,000	768.58	17	XA	51,962	4,000,286,500	769.85
YU	64,659	4,933,746,500	763.04	18	LG	40,462	3,121,476,500	771.46
ZP	62,673	4,837,070,500	771.79	19	YJ	38,132	2,919,758,000	765.70
IN	42,615	3,225,115,000	756.80	20	AT	28,265	2,180,423,500	771.42
DH	41,150	3,183,473,500	773.63	21	BK	27,934	2,149,654,500	769.55
YJ	28,748	2,224,078,000	773.65	22	AI	23,673	1,847,671,000	780.50
AZ	25,115	1,927,474,500	767.46	23	DR	24,041	1,846,749,500	768.17
XA	20,369	1,564,153,500	767.91	24	GR	23,712	1,821,874,000	768.33
AO	17,792	1,356,051,000	762.17	25	AO	18,752	1,429,769,000	762.46
EP	15,758	1,214,099,500	770.47	26	YU	17,745	1,364,526,000	768.96
IF	15,602	1,205,792,500	772.84	27	EP	16,573	1,271,709,000	767.34
CD	15,302	1,175,098,500	767.94	28	DH	16,343	1,257,563,500	769.48
LG	14,043	1,070,880,500	762.57	29	IN	10,100	777,600,000	769.90
BK	12,541	964,701,000	769.24	30	FZ	6,500	498,250,000	766.54
PC	11,041	844,133,000	764.54	31	BR	6,000	459,250,000	765.42
AI	11,179	840,017,500	751.42	32	HP	4,354	333,586,000	766.16
FS	10,200	790,400,000	774.90	33	KI	3,406	262,378,000	770.34
HP	9,612	735,887,500	765.59	34	PC	3,338	260,184,000	779.46
SA	5,983	459,082,500	767.31	35	RF	3,050	235,875,000	773.36
BR	5,707	434,836,500	761.94	36	IU	2,910	223,275,000	767.27
HD	3,651	282,576,000	773.97	37	AG	2,740	209,092,000	763.11
FZ	3,504	263,559,000	752.17	38	DX	2,159	165,772,000	767.82
KI	3,363	257,154,000	764.66	39	TP	2,001	154,333,500	771.28
AG	3,283	252,983,500	770.59	40	IF	931	71,810,000	771.32
RG	3,101	239,277,000	771.61	41	MU	809	62,215,000	769.04
RF	3,050	233,375,000	765.16	42	LS	800	61,610,000	770.13
TP	2,024	152,988,000	755.87	43	OK	500	39,000,000	780.00
LS	1,250	95,632,500	765.06	44	II	500	38,250,000	765.00
SS	1,060	80,620,000	760.57	45	RO	450	34,812,500	773.61
MU	859	65,393,000	761.27	46	FS	401	31,028,000	773.77
II	500	38,500,000	770.00	47	CD	331	25,189,000	761.00
DX	434	33,389,500	769.34	48	ES	251	19,201,500	765.00
SH	390	29,612,500	759.29	49	PO	228	17,578,000	770.96
RB	303	23,294,000	768.78	50	QA	208	16,089,500	773.53
BF	300	23,250,000	775.00	51	RB	140	10,845,000	774.64
IU	300	22,850,000	761.67	52	SH	140	10,740,000	767.14
PO	110	8,635,000	785.00	53	SA	133	10,241,000	770.00
SF	97	7,423,000	765.26	54	HD	78	6,001,000	769.36
QA	55	4,225,500	768.27	55	ZR	50	3,852,500	770.50
RO	50	3,800,000	760.00	56	RG	50	3,850,000	770.00
ZR	50	3,725,000	745.00	57	RS	33	2,607,000	790.00
AN	39	3,022,500	775.00	58	SF	29	2,239,500	772.24
PG	30	2,325,000	775.00	59	GI	5	378,500	757.00
BS	3	229,500	765.00	60	TF	3	228,000	760.00
AR	1	76,000	760.00	61	 	 	 	 
