INETToBrokerCode	INET	Start	2026-01-20	End	2026-01-20	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,855,853	103,986,993,500	560.32	1	XL	1,657,100	92,839,955,000	560.26
MG	686,064	38,636,908,000	563.17	2	MG	1,067,172	59,885,565,000	561.16
CC	620,099	34,711,981,500	559.78	3	AK	395,892	22,256,029,500	562.17
YP	463,309	25,969,612,500	560.52	4	CC	376,487	21,112,413,000	560.77
XC	371,610	20,827,753,500	560.47	5	YP	335,435	18,859,327,500	562.23
CP	295,722	16,570,735,500	560.35	6	CP	317,898	17,723,459,000	557.52
PD	242,438	13,562,338,500	559.41	7	AO	216,570	12,107,918,000	559.08
AZ	171,552	9,605,968,500	559.95	8	XC	202,882	11,348,382,500	559.36
LG	157,434	8,880,991,000	564.11	9	AZ	192,549	10,858,464,500	563.93
KK	127,868	7,155,065,500	559.57	10	PD	182,450	10,204,832,000	559.32
NI	127,011	7,091,172,500	558.31	11	LG	147,186	8,183,582,000	556.00
OD	110,862	6,199,213,500	559.18	12	XA	131,628	7,335,364,500	557.28
YB	98,997	5,537,189,000	559.33	13	NI	130,172	7,302,860,500	561.02
AG	92,478	5,162,444,500	558.23	14	IN	125,361	7,002,835,500	558.61
SQ	85,400	4,773,545,500	558.96	15	YB	91,012	5,091,819,500	559.47
AK	84,130	4,746,948,500	564.24	16	GR	70,396	3,931,565,500	558.49
YJ	81,633	4,568,917,000	559.69	17	EP	65,885	3,676,016,500	557.94
AT	79,661	4,468,550,500	560.95	18	KK	64,745	3,623,919,000	559.72
IN	62,810	3,487,585,000	555.26	19	DH	63,025	3,581,465,500	568.26
DH	46,749	2,630,734,500	562.74	20	OD	62,862	3,511,003,000	558.53
XA	46,872	2,621,815,500	559.36	21	AT	55,413	3,123,351,000	563.65
GR	45,557	2,554,461,000	560.72	22	BQ	45,663	2,588,087,000	566.78
BQ	44,322	2,496,125,500	563.18	23	BK	45,431	2,540,656,000	559.23
TP	41,966	2,355,663,000	561.33	24	SQ	41,830	2,344,291,500	560.43
AI	37,868	2,112,929,500	557.97	25	YJ	33,500	1,892,580,000	564.95
KI	35,428	1,984,136,000	560.05	26	ZP	31,439	1,771,885,500	563.59
EP	33,288	1,861,244,000	559.13	27	TP	26,391	1,476,836,500	559.60
IH	30,010	1,700,557,500	566.66	28	DR	26,046	1,456,036,500	559.02
BR	29,130	1,634,810,000	561.21	29	KI	25,392	1,432,483,500	564.15
ZP	26,429	1,471,683,500	556.84	30	HD	25,083	1,404,684,000	560.01
PO	21,001	1,160,556,000	552.62	31	AG	24,348	1,384,975,000	568.82
IF	16,147	900,042,500	557.41	32	IH	20,000	1,110,000,000	555.00
YU	15,850	887,199,000	559.75	33	BR	19,030	1,067,680,000	561.05
DR	15,327	858,994,000	560.44	34	HP	12,875	720,086,000	559.29
HP	13,023	728,604,000	559.47	35	AI	12,375	695,737,500	562.21
AO	9,156	515,772,000	563.32	36	FZ	10,963	616,109,500	561.99
FZ	8,600	477,250,000	554.94	37	SA	9,000	505,500,000	561.67
DX	8,051	448,345,000	556.88	38	YU	5,003	278,508,500	556.68
IU	7,600	424,800,000	558.95	39	IU	4,300	242,450,000	563.84
ES	5,510	310,310,000	563.18	40	CD	3,333	186,848,500	560.60
BK	5,282	293,151,000	555.00	41	RG	2,785	154,760,000	555.69
HD	4,440	252,225,000	568.07	42	LS	2,038	114,128,000	560.00
CD	3,334	187,239,500	561.61	43	IF	2,009	112,922,000	562.08
PC	3,255	184,160,000	565.78	44	MU	1,722	96,511,000	560.46
SH	3,068	170,758,000	556.58	45	RF	1,700	94,350,000	555.00
MI	2,500	137,500,000	550.00	46	PO	1,001	56,555,000	564.99
MU	2,414	134,816,500	558.48	47	DU	1,000	55,500,000	555.00
DD	2,000	114,000,000	570.00	48	DX	846	47,366,000	559.88
ID	2,000	111,500,000	557.50	49	PG	300	16,500,000	550.00
RO	1,080	61,160,000	566.30	50	ZR	205	11,377,500	555.00
SA	1,050	59,775,000	569.29	51	SH	150	8,400,000	560.00
RG	1,040	57,210,000	550.10	52	QA	36	2,043,500	567.64
DU	1,000	55,000,000	550.00	53	MI	25	1,400,000	560.00
JB	838	46,706,000	557.35	54	ES	23	1,291,500	561.52
LS	488	27,214,000	557.66	55	SF	6	333,000	555.00
PG	440	24,860,000	565.00	56	TF	3	168,000	560.00
ZR	210	11,652,500	554.88	57	GI	2	114,000	570.00
RB	185	10,540,000	569.73	58	PC	2	111,000	555.00
AF	190	10,450,000	550.00	59	 	 	 	 
FS	121	6,895,500	569.88	60	 	 	 	 
PF	120	6,780,000	565.00	61	 	 	 	 
QA	67	3,742,000	558.51	62	 	 	 	 
SF	27	1,499,000	555.19	63	 	 	 	 
PP	5	280,000	560.00	64	 	 	 	 
GI	4	223,000	557.50	65	 	 	 	 
AN	2	111,000	555.00	66	 	 	 	 
