INETToBrokerCode	INET	Start	2026-01-15	End	2026-01-15	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,245,292	114,843,551,800	511.49	1	XL	2,355,932	120,375,456,300	510.95
MG	2,087,888	106,968,645,100	512.33	2	MG	1,294,501	66,265,280,500	511.90
CC	744,680	37,771,282,900	507.21	3	CP	738,460	37,147,006,000	503.03
YP	695,112	35,579,372,700	511.85	4	CC	700,696	36,052,575,300	514.53
AK	591,713	30,260,480,200	511.40	5	YP	681,059	34,934,817,300	512.95
CP	375,785	19,229,668,700	511.72	6	XC	487,664	24,920,347,200	511.01
XC	303,810	15,496,859,100	510.08	7	AK	388,865	19,845,679,000	510.35
PD	286,579	14,597,937,800	509.39	8	PD	290,366	14,916,084,200	513.70
GR	212,585	11,014,208,300	518.11	9	YB	276,989	14,196,405,900	512.53
NI	190,423	9,718,391,300	510.36	10	YJ	269,494	13,780,275,800	511.34
AO	175,488	9,117,924,500	519.58	11	NI	228,745	11,548,655,100	504.87
KK	155,624	7,917,197,800	508.74	12	GR	216,430	10,900,924,500	503.67
YB	147,918	7,462,820,400	504.52	13	ZP	200,855	10,078,927,700	501.80
ZP	128,778	6,527,232,200	506.86	14	AZ	190,350	9,783,350,500	513.97
TP	130,965	6,456,520,000	493.00	15	KK	161,059	8,254,246,700	512.50
BQ	116,486	5,914,675,300	507.76	16	SQ	141,022	7,186,073,600	509.57
YJ	112,832	5,773,226,200	511.67	17	AO	104,379	5,390,225,500	516.41
SQ	105,436	5,337,680,000	506.25	18	XA	99,299	5,076,760,500	511.26
LG	90,506	4,586,252,000	506.73	19	BQ	97,795	5,038,312,900	515.19
XA	79,010	4,054,482,800	513.16	20	OD	89,484	4,587,786,900	512.69
AT	77,110	3,938,907,400	510.82	21	LG	67,954	3,463,282,200	509.65
IN	76,500	3,885,100,000	507.86	22	IN	65,500	3,430,250,000	523.70
OD	73,738	3,740,756,700	507.30	23	AT	66,654	3,419,469,000	513.02
AZ	64,451	3,282,233,600	509.26	24	EP	43,355	2,198,174,400	507.02
DR	57,553	2,976,048,300	517.10	25	AN	43,403	2,187,839,300	504.08
HP	52,684	2,656,304,900	504.20	26	BK	40,457	2,082,477,000	514.74
BK	37,493	1,897,565,600	506.11	27	DR	33,920	1,734,786,000	511.43
YU	28,931	1,474,135,300	509.53	28	HD	31,854	1,635,660,500	513.49
EP	28,232	1,430,005,900	506.52	29	HP	27,687	1,397,598,200	504.78
AN	20,205	1,070,046,000	529.59	30	KI	24,237	1,264,351,700	521.66
DH	19,077	963,036,600	504.82	31	IF	23,670	1,208,830,000	510.70
KI	12,386	623,700,100	503.55	32	DH	22,875	1,173,613,200	513.05
RF	12,000	618,000,000	515.00	33	YU	22,165	1,154,374,400	520.81
HD	7,492	378,185,000	504.79	34	AG	10,538	546,131,000	518.25
PC	6,957	356,612,900	512.60	35	AI	8,786	453,989,500	516.72
AI	6,377	327,528,000	513.61	36	TP	8,437	428,059,300	507.36
AG	5,587	287,191,300	514.03	37	PC	6,165	318,428,500	516.51
DX	5,265	272,877,200	518.29	38	BR	6,086	314,559,000	516.86
LS	4,273	220,035,300	514.94	39	IT	6,000	309,625,000	516.04
CD	3,959	206,086,500	520.55	40	SA	3,950	201,155,000	509.25
IT	4,000	197,600,000	494.00	41	FZ	3,021	152,110,500	503.51
IF	3,619	183,491,300	507.02	42	DU	2,800	147,400,000	526.43
IU	3,644	179,213,600	491.80	43	FS	2,718	139,196,000	512.13
BR	2,800	139,780,000	499.21	44	DX	2,526	130,058,500	514.88
RG	2,330	120,847,500	518.66	45	RO	2,300	120,050,000	521.96
FS	1,706	85,855,500	503.26	46	SH	2,000	103,000,000	515.00
SF	1,281	64,959,500	507.10	47	RG	1,750	88,400,000	505.14
QA	1,187	61,609,400	519.03	48	IU	1,500	76,000,000	506.67
FZ	1,046	51,104,900	488.57	49	QA	1,365	69,999,800	512.82
II	1,000	51,000,000	510.00	50	ZR	1,031	53,461,000	518.54
RO	700	35,850,000	512.14	51	II	1,000	52,500,000	525.00
DU	610	31,635,000	518.61	52	BS	589	30,628,000	520.00
JB	210	10,500,000	500.00	53	LS	450	22,725,000	505.00
ZR	180	8,925,000	495.83	54	RB	420	21,640,000	515.24
PG	150	7,440,000	496.00	55	CD	392	20,333,100	518.70
IH	100	5,250,000	525.00	56	MU	348	17,922,000	515.00
GA	100	5,050,000	505.00	57	JB	210	10,605,000	505.00
SA	100	5,050,000	505.00	58	RF	200	10,400,000	520.00
ES	87	4,327,000	497.36	59	RS	120	6,280,000	523.33
GI	62	3,221,000	519.52	60	PG	100	5,100,000	510.00
TF	40	2,080,000	520.00	61	GA	100	5,050,000	505.00
RS	20	984,000	492.00	62	SF	75	3,835,900	511.45
