INETToBrokerCode	INET	Start	2026-01-05	End	2026-01-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,041,357	111,939,098,200	548.36	1	MG	1,928,329	106,855,461,100	554.14
CC	1,276,535	69,995,537,700	548.32	2	XL	1,153,111	64,514,861,400	559.49
MG	1,169,304	65,063,493,500	556.43	3	YB	1,153,996	60,068,880,700	520.53
YP	565,697	30,943,744,100	547.00	4	YP	582,958	32,491,247,900	557.35
XC	405,174	22,645,501,500	558.91	5	CC	523,479	29,315,407,300	560.01
CP	270,352	14,812,832,100	547.91	6	CP	217,451	11,889,832,600	546.78
PD	246,702	13,691,339,400	554.97	7	YJ	207,188	11,359,825,100	548.29
NI	173,067	9,680,578,500	559.35	8	XC	168,023	9,537,626,600	567.64
SQ	143,310	7,895,612,700	550.95	9	AK	145,912	8,547,169,000	585.78
YB	125,044	6,819,266,400	545.35	10	NI	138,889	8,020,757,100	577.49
BK	97,221	5,579,698,000	573.92	11	PD	143,223	7,983,448,300	557.41
KK	98,623	5,463,238,500	553.95	12	DR	145,073	7,787,584,600	536.80
AZ	97,411	5,425,511,800	556.97	13	GR	137,543	7,638,740,400	555.37
OD	90,501	4,944,212,700	546.32	14	KK	122,560	6,666,316,800	543.92
AK	88,362	4,894,166,400	553.88	15	ZP	93,907	5,043,829,000	537.11
GR	84,829	4,720,975,500	556.53	16	AZ	82,852	4,672,485,800	563.96
BQ	56,700	3,084,458,300	544.00	17	OD	52,496	3,008,154,400	573.03
ZP	42,561	2,426,771,700	570.19	18	SQ	49,284	2,807,076,700	569.57
DR	42,338	2,332,392,100	550.90	19	BQ	48,702	2,708,889,400	556.22
LG	40,228	2,274,235,400	565.34	20	IN	47,950	2,621,525,000	546.72
EP	41,490	2,259,674,200	544.63	21	LG	31,182	1,711,280,000	548.80
XA	32,049	1,757,235,600	548.30	22	AT	26,805	1,505,879,600	561.79
AT	30,912	1,690,374,200	546.83	23	XA	26,425	1,493,331,000	565.12
IF	20,776	1,078,653,900	519.18	24	YU	24,613	1,381,602,500	561.33
AI	19,427	1,027,488,800	528.90	25	IF	23,169	1,301,047,000	561.55
DH	18,411	1,018,182,900	553.03	26	AN	20,500	1,209,500,000	590.00
TP	16,779	953,732,500	568.41	27	PC	17,964	1,035,289,000	576.31
YJ	16,235	892,030,500	549.45	28	DH	15,666	895,467,500	571.60
YU	14,411	835,082,000	579.48	29	AI	12,539	700,725,500	558.84
HP	11,626	665,826,500	572.70	30	EP	12,199	699,057,000	573.04
PG	4,900	283,100,000	577.76	31	KI	8,023	471,091,300	587.18
KI	4,752	262,260,600	551.90	32	TP	7,788	447,638,000	574.78
AG	4,054	230,520,200	568.62	33	SH	6,125	340,062,500	555.20
DX	3,686	210,721,000	571.68	34	BK	6,354	336,363,200	529.37
SH	3,325	172,830,000	519.79	35	HP	5,491	307,981,000	560.88
IU	3,000	166,500,000	555.00	36	AO	5,299	276,227,000	521.28
AN	3,025	166,350,000	549.92	37	AG	4,367	254,576,000	582.95
HD	2,620	143,135,500	546.32	38	FZ	4,115	228,060,500	554.22
FZ	2,553	126,657,000	496.11	39	HD	3,765	209,575,000	556.64
LS	2,245	125,565,000	559.31	40	SA	3,400	187,650,000	551.91
PC	2,304	125,516,000	544.77	41	IU	3,000	174,000,000	580.00
AO	2,088	119,337,000	571.54	42	PG	2,500	147,500,000	590.00
CD	2,063	115,007,000	557.47	43	RG	2,805	141,465,000	504.33
SA	1,796	104,168,000	580.00	44	LS	2,506	135,854,000	542.11
BR	1,702	96,118,000	564.74	45	CD	1,861	109,299,000	587.31
RF	1,219	69,346,000	568.88	46	BR	1,700	99,800,000	587.06
OK	1,000	56,250,000	562.50	47	DX	1,600	93,972,500	587.33
RG	635	35,175,000	553.94	48	ID	830	47,370,000	570.72
IN	500	28,250,000	565.00	49	MI	200	11,200,000	560.00
FS	308	17,524,000	568.96	50	SF	208	11,040,000	530.77
MI	300	16,500,000	550.00	51	IH	182	10,302,500	566.07
SS	210	11,770,000	560.48	52	FS	162	9,072,000	560.00
SF	202	10,144,000	502.18	53	ZR	105	5,945,000	566.19
RO	150	8,275,000	551.67	54	ES	50	2,815,000	563.00
RS	100	5,900,000	590.00	55	QA	11	649,000	590.00
ZR	105	4,995,000	475.71	56	GI	1	59,000	590.00
ES	55	3,076,000	559.27	57	 	 	 	 
TF	53	2,952,000	556.98	58	 	 	 	 
PO	50	2,775,000	555.00	59	 	 	 	 
GI	2	108,500	542.50	60	 	 	 	 
QA	2	94,400	472.00	61	 	 	 	 
