ANTMToBrokerCode	ANTM	Start	2026-01-19	End	2026-01-19	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
KZ	228,410	91,667,755,000	4013.30	1	AK	571,705	229,733,426,000	4018.39
XL	204,805	82,149,514,000	4011.11	2	CC	222,452	88,872,879,000	3995.15
ZP	199,869	80,080,867,540	4006.66	3	ZP	182,023	73,461,737,540	4035.84
CC	189,268	76,188,229,000	4025.42	4	LG	106,332	42,599,370,000	4006.26
YP	139,414	56,156,009,000	4028.00	5	XL	98,603	39,650,263,000	4021.20
AK	103,938	41,922,399,000	4033.40	6	YP	91,578	36,816,713,000	4020.26
BK	98,697	39,495,462,000	4001.69	7	BK	66,203	26,815,199,000	4050.45
SQ	84,196	33,834,742,000	4018.57	8	XC	64,303	25,851,287,000	4020.23
XC	81,961	32,941,257,000	4019.14	9	PD	62,369	24,984,174,000	4005.86
PD	64,308	25,767,811,000	4006.94	10	NI	53,315	21,364,453,000	4007.21
LG	60,491	24,295,586,000	4016.40	11	SS	40,000	16,034,912,000	4008.73
CP	52,560	21,203,655,000	4034.18	12	YU	27,497	11,051,926,000	4019.23
NI	36,218	14,516,138,000	4007.99	13	GR	24,998	10,062,108,000	4025.17
YU	32,606	13,046,943,000	4001.32	14	CP	24,556	9,843,480,000	4008.58
OD	30,450	12,218,301,000	4012.58	15	MG	23,708	9,432,334,000	3978.54
KK	30,008	12,000,982,000	3999.26	16	AT	23,384	9,409,388,000	4023.86
MG	27,193	10,960,721,000	4030.71	17	DR	21,666	8,673,544,000	4003.30
HD	21,033	8,407,916,000	3997.49	18	OD	18,679	7,494,802,000	4012.42
EP	20,427	8,195,273,000	4011.98	19	EP	17,103	6,821,101,000	3988.25
AT	19,270	7,749,385,000	4021.48	20	HD	15,968	6,399,954,000	4007.99
BQ	16,505	6,591,218,000	3993.47	21	SQ	14,210	5,700,031,000	4011.28
DR	16,333	6,525,110,000	3995.05	22	BQ	13,373	5,373,066,000	4017.85
DH	14,950	6,002,736,000	4015.21	23	KI	13,037	5,215,091,000	4000.22
GR	13,084	5,232,966,000	3999.52	24	KK	12,993	5,194,715,000	3998.09
PF	10,000	4,010,000,000	4010.00	25	AI	11,597	4,633,472,000	3995.41
AI	8,510	3,417,929,000	4016.37	26	TP	11,013	4,417,022,000	4010.73
IF	8,056	3,237,889,000	4019.23	27	YJ	10,400	4,167,744,000	4007.45
YB	6,362	2,531,692,000	3979.40	28	IH	5,001	1,960,412,000	3920.04
YJ	5,441	2,178,095,000	4003.12	29	YB	4,224	1,710,999,000	4050.66
BS	5,335	2,158,225,000	4045.41	30	XA	4,231	1,696,692,000	4010.14
FS	5,400	2,154,500,000	3989.81	31	IF	4,123	1,655,381,000	4014.99
AO	4,157	1,675,715,000	4031.07	32	DH	3,483	1,389,839,000	3990.35
AZ	3,874	1,550,912,000	4003.39	33	HP	3,077	1,234,919,000	4013.39
CD	3,571	1,448,522,000	4056.35	34	RO	2,000	806,000,000	4030.00
HP	3,551	1,420,348,000	3999.85	35	AZ	1,931	773,216,000	4004.23
AG	3,441	1,378,454,000	4005.97	36	DX	1,367	547,542,000	4005.43
KI	3,332	1,352,315,000	4058.57	37	BR	1,200	478,200,000	3985.00
XA	3,121	1,253,220,000	4015.44	38	AG	1,144	460,076,000	4021.64
ES	3,100	1,245,800,000	4018.71	39	AO	1,136	456,555,000	4018.97
TP	3,067	1,235,458,000	4028.23	40	QA	902	369,800,000	4099.78
LS	2,586	1,042,197,000	4030.15	41	LS	785	321,295,000	4092.93
DX	2,511	1,006,243,000	4007.34	42	SA	600	243,600,000	4060.00
RO	2,178	860,812,000	3952.30	43	CD	229	91,849,000	4010.87
BR	1,708	676,533,000	3960.97	44	IT	150	60,300,000	4020.00
RX	1,326	535,774,000	4040.53	45	RX	117	46,917,000	4010.00
PC	1,013	402,199,000	3970.38	46	GI	100	40,300,000	4030.00
IH	354	141,956,000	4010.06	47	PG	60	23,760,000	3960.00
SH	200	81,200,000	4060.00	48	IU	50	20,275,000	4055.00
GI	200	79,000,000	3950.00	49	PC	43	17,429,000	4053.26
RF	200	79,000,000	3950.00	50	RG	20	8,000,000	4000.00
BB	177	72,396,000	4090.17	51	FO	10	3,960,000	3960.00
MU	160	64,650,000	4040.63	52	SH	5	2,008,000	4016.00
IU	45	18,045,000	4010.00	53	TF	5	2,000,000	4000.00
ZR	25	10,000,000	4000.00	54	 	 	 	 
JB	21	8,465,000	4030.95	55	 	 	 	 
OK	20	8,160,000	4080.00	56	 	 	 	 
RG	12	4,836,000	4030.00	57	 	 	 	 
QA	10	4,000,000	4000.00	58	 	 	 	 
