BBTNToBrokerCode	BBTN	Start	2026-01-05	End	2026-01-05	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
OD	46,659	5,410,975,500	1159.69	1	CD	83,472	9,673,533,000	1158.90
CC	33,168	3,847,427,000	1159.98	2	YP	40,424	4,679,659,500	1157.64
AK	29,591	3,428,339,000	1158.57	3	CC	20,487	2,369,607,000	1156.64
ZP	23,344	2,687,661,000	1151.33	4	SQ	14,923	1,730,396,500	1159.55
BK	16,881	1,954,607,000	1157.87	5	XL	13,062	1,508,945,500	1155.22
BB	16,052	1,858,368,500	1157.72	6	KK	8,924	1,035,052,000	1159.85
TP	10,759	1,249,663,500	1161.51	7	EP	7,547	869,236,500	1151.76
GR	8,735	1,011,426,500	1157.90	8	AK	6,612	763,037,500	1154.02
BQ	7,215	839,324,500	1163.30	9	PD	5,488	636,289,500	1159.42
YP	7,243	835,770,000	1153.90	10	XC	5,355	619,180,500	1156.27
EP	6,577	758,970,000	1153.98	11	DX	4,562	527,842,000	1157.04
SQ	6,515	757,306,000	1162.40	12	ZP	4,413	508,668,000	1152.66
XL	6,461	744,542,500	1152.36	13	NI	4,050	468,978,000	1157.97
DR	5,650	652,572,500	1155.00	14	DH	4,030	465,459,500	1154.99
LG	5,066	585,080,500	1154.92	15	YU	3,663	424,890,000	1159.95
PD	4,523	521,714,500	1153.47	16	XA	3,660	421,448,000	1151.50
CP	2,008	231,922,500	1154.99	17	GR	3,580	413,901,500	1156.15
NI	1,860	214,373,500	1152.55	18	OD	2,916	337,755,000	1158.28
KI	1,799	208,079,500	1156.64	19	BQ	2,202	256,473,500	1164.73
KK	1,785	205,155,000	1149.33	20	AO	2,000	232,000,000	1160.00
XC	1,227	141,587,500	1153.93	21	BK	1,607	185,419,500	1153.82
HD	1,123	130,070,500	1158.24	22	TP	1,307	151,188,500	1156.76
XA	844	97,581,500	1156.18	23	DR	1,101	127,700,000	1159.85
AZ	811	93,671,500	1155.01	24	YB	974	112,248,000	1152.44
YJ	714	82,323,500	1152.99	25	HD	733	85,059,000	1160.42
DX	668	77,064,500	1153.66	26	QA	628	72,846,500	1159.98
ES	600	69,150,000	1152.50	27	CP	442	50,827,000	1149.93
AT	500	57,825,000	1156.50	28	IF	360	41,400,000	1150.00
YB	472	54,457,000	1153.75	29	KI	321	37,092,000	1155.51
DH	290	33,511,000	1155.55	30	AZ	270	31,111,500	1152.28
HP	159	18,362,500	1154.87	31	MU	102	11,882,000	1164.90
YU	110	12,700,000	1154.55	32	HP	90	10,351,500	1150.17
LS	95	10,925,000	1150.00	33	YJ	60	6,975,000	1162.50
AI	52	5,980,000	1150.00	34	MG	60	6,870,000	1145.00
IF	10	1,155,000	1155.00	35	LS	50	5,800,000	1160.00
RG	10	1,150,000	1150.00	36	AI	50	5,775,000	1155.00
CD	5	580,000	1160.00	37	LG	21	2,430,500	1157.38
TF	2	232,000	1160.00	38	AT	18	2,070,000	1150.00
SH	1	116,000	1160.00	39	AG	10	1,165,000	1165.00
 	 	 	 	40	SF	10	1,157,500	1157.50
