BBTNToBrokerCode	BBTN	Start	2026-01-28	End	2026-01-28	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	137,021	16,460,534,000	1201.31	1	AK	132,571	15,961,362,500	1203.99
RF	100,000	11,984,974,000	1198.50	2	CC	105,097	12,673,733,500	1205.91
YP	68,564	8,263,762,500	1205.26	3	YP	75,797	9,155,164,500	1207.85
ZP	58,379	7,052,183,500	1208.00	4	PD	57,474	6,890,766,500	1198.94
CC	47,952	5,759,899,500	1201.18	5	XL	55,506	6,682,482,500	1203.92
DX	46,377	5,548,831,000	1196.46	6	BK	40,075	4,832,568,000	1205.88
BK	38,674	4,665,156,500	1206.28	7	KK	34,117	4,166,249,500	1221.17
PD	35,684	4,323,445,500	1211.59	8	XC	32,998	3,942,922,500	1194.90
XL	31,590	3,809,803,500	1206.02	9	NI	32,149	3,898,946,500	1212.77
AZ	25,212	3,090,835,000	1225.94	10	TP	26,845	3,209,314,000	1195.50
DH	22,690	2,760,879,000	1216.78	11	DH	25,007	3,001,059,000	1200.09
AT	20,975	2,521,109,000	1201.96	12	DR	21,001	2,556,039,000	1217.10
AG	19,173	2,310,963,000	1205.32	13	SQ	18,276	2,196,573,500	1201.89
NI	16,919	2,047,221,000	1210.01	14	BQ	14,471	1,752,803,000	1211.25
TP	12,775	1,538,588,500	1204.37	15	ZP	13,659	1,660,476,000	1215.66
OD	12,367	1,483,752,000	1199.77	16	OD	13,359	1,596,028,000	1194.72
LG	12,352	1,474,435,500	1193.68	17	LG	12,927	1,561,405,500	1207.86
KK	10,181	1,230,657,500	1208.78	18	MG	11,959	1,443,379,500	1206.94
BQ	9,874	1,198,207,000	1213.50	19	YJ	11,312	1,334,031,500	1179.31
XC	9,838	1,186,191,000	1205.72	20	XA	10,381	1,233,019,500	1187.77
IT	9,000	1,100,500,000	1222.78	21	KI	10,035	1,204,753,500	1200.55
FS	8,365	1,007,980,000	1205.00	22	CP	9,587	1,148,034,500	1197.49
CP	8,223	992,668,000	1207.18	23	AZ	9,201	1,097,756,000	1193.08
GR	5,967	719,291,000	1205.45	24	AO	5,750	707,250,000	1230.00
SQ	4,978	599,162,500	1203.62	25	HD	5,582	670,170,000	1200.59
YB	4,867	592,599,500	1217.59	26	YB	5,265	633,700,500	1203.61
AO	4,822	582,071,000	1207.12	27	YU	3,906	469,380,500	1201.69
IF	4,550	540,121,500	1187.08	28	EP	3,386	408,255,000	1205.71
XA	4,151	503,676,000	1213.38	29	GR	2,830	340,516,500	1203.24
DR	4,058	490,308,000	1208.25	30	AT	2,766	337,898,000	1221.61
YU	4,085	484,661,500	1186.44	31	HP	1,574	189,120,500	1201.53
HD	3,891	467,975,500	1202.71	32	AI	1,256	151,135,000	1203.30
MG	2,002	247,236,000	1234.95	33	RO	1,150	138,565,000	1204.91
EP	1,027	124,571,500	1212.96	34	DX	1,040	126,445,000	1215.82
BS	1,000	119,000,000	1190.00	35	RG	400	48,000,000	1200.00
AI	610	73,200,000	1200.00	36	IF	396	47,552,500	1200.82
SH	410	49,630,000	1210.49	37	AG	216	25,838,000	1196.20
SS	400	48,800,000	1220.00	38	LS	157	19,070,500	1214.68
HP	345	41,281,000	1196.55	39	BR	108	13,068,000	1210.00
YJ	140	16,800,000	1200.00	40	DP	46	5,497,000	1195.00
KI	81	9,799,500	1209.81	41	IU	42	5,103,000	1215.00
ZR	60	7,110,000	1185.00	42	AN	20	2,410,000	1205.00
ID	50	6,100,000	1220.00	43	SH	10	1,220,000	1220.00
LS	33	4,049,000	1226.97	44	QA	9	1,102,500	1225.00
AH	20	2,420,000	1210.00	45	PC	8	972,000	1215.00
PC	3	363,000	1210.00	46	ZR	7	826,000	1180.00
SF	1	120,000	1200.00	47	CD	5	602,000	1204.00
MU	1	119,000	1190.00	48	IH	4	476,000	1190.00
