BBTNToBrokerCode	BBTN	Start	2026-01-09	End	2026-01-09	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AF	40,000	4,660,000,000	1165.00	1	BK	25,107	2,922,575,500	1164.05
BB	16,051	1,868,697,500	1164.22	2	ZP	18,165	2,112,465,500	1162.93
AK	7,706	895,723,500	1162.37	3	AK	11,705	1,362,790,000	1164.28
XL	7,266	843,880,000	1161.41	4	SQ	9,654	1,120,517,000	1160.68
BK	7,169	834,352,000	1163.83	5	CC	7,682	893,924,500	1163.66
YP	6,837	793,750,500	1160.96	6	XC	6,952	809,174,500	1163.94
YJ	5,405	628,480,000	1162.78	7	XL	6,786	788,197,000	1161.50
PD	4,777	553,892,000	1159.50	8	YP	6,079	706,951,000	1162.94
CC	4,305	500,090,500	1161.65	9	AZ	4,913	572,308,000	1164.88
SQ	3,695	429,013,000	1161.06	10	CP	3,890	453,184,000	1165.00
XC	3,419	397,117,500	1161.50	11	PD	3,854	447,006,000	1159.85
AZ	2,601	303,011,500	1164.98	12	GR	3,335	388,328,000	1164.40
DX	2,352	273,984,000	1164.90	13	BB	2,868	333,308,000	1162.16
ZP	2,327	270,591,000	1162.83	14	OD	2,832	329,733,500	1164.31
YU	2,024	235,342,500	1162.76	15	AI	1,526	177,778,500	1165.00
DH	1,689	195,484,500	1157.40	16	DX	1,232	143,207,000	1162.39
NI	1,453	168,572,000	1160.17	17	YB	1,180	137,462,500	1164.94
EP	801	93,183,500	1163.34	18	KZ	1,082	125,622,500	1161.02
DR	483	56,172,500	1162.99	19	EP	1,069	124,221,500	1162.03
KK	346	40,269,500	1163.86	20	NI	725	84,209,000	1161.50
YB	300	34,800,000	1160.00	21	HP	512	59,758,000	1167.15
GR	289	33,599,000	1162.60	22	KK	342	39,699,500	1160.80
MU	250	29,125,000	1165.00	23	DR	330	38,390,000	1163.33
SH	250	29,000,000	1160.00	24	LG	269	31,309,500	1163.92
BQ	228	26,462,000	1160.61	25	DH	261	30,406,500	1165.00
AO	200	23,200,000	1160.00	26	HD	232	26,912,000	1160.00
OD	197	22,905,500	1162.72	27	YJ	230	26,795,500	1165.02
IF	180	20,982,500	1165.69	28	XA	141	16,383,500	1161.95
HD	125	14,446,000	1155.68	29	AT	140	16,267,500	1161.96
LG	112	12,997,000	1160.45	30	TP	70	8,135,000	1162.14
HP	100	11,650,000	1165.00	31	YU	30	3,480,000	1160.00
TP	100	11,600,000	1160.00	32	BQ	22	2,552,000	1160.00
AT	88	10,251,000	1164.89	33	AG	10	1,165,000	1165.00
AG	56	6,496,000	1160.00	34	KI	9	1,044,000	1160.00
CP	17	1,974,000	1161.18	35	IF	7	815,500	1165.00
XA	15	1,742,500	1161.67	36	LS	6	698,500	1164.17
KI	15	1,736,000	1157.33	37	 	 	 	 
MG	10	1,157,500	1157.50	38	 	 	 	 
LS	8	928,000	1160.00	39	 	 	 	 
TF	1	116,000	1160.00	40	 	 	 	 
