BBTNToBrokerCode	BBTN	Start	2026-01-02	End	2026-01-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	11,918	1,380,435,500	1158.28	1	CC	28,887	3,343,131,000	1157.31
XL	9,905	1,147,523,000	1158.53	2	DR	5,892	680,633,000	1155.18
PD	7,532	872,321,000	1158.15	3	SQ	5,781	670,542,500	1159.91
YP	7,274	841,133,000	1156.36	4	AK	5,433	629,043,000	1157.82
NI	4,332	502,006,000	1158.83	5	XL	4,557	527,011,500	1156.49
KI	4,331	500,237,000	1155.02	6	YP	4,241	492,416,500	1161.09
SQ	4,165	481,317,000	1155.62	7	BK	4,247	491,440,000	1157.15
DR	3,973	460,348,500	1158.69	8	KI	4,217	489,116,500	1159.87
EP	3,954	458,498,000	1159.58	9	KK	3,550	411,258,000	1158.47
BK	3,942	456,757,000	1158.69	10	OD	3,514	405,972,500	1155.30
GR	3,888	450,810,500	1159.49	11	XC	2,706	313,936,500	1160.15
ZP	3,796	440,032,000	1159.20	12	PD	2,245	259,672,000	1156.67
YU	3,105	359,627,500	1158.22	13	TP	1,849	214,409,000	1159.59
XC	3,041	351,467,500	1155.76	14	ZP	1,815	210,530,000	1159.94
AK	2,142	248,206,000	1158.76	15	AZ	1,113	128,569,000	1155.16
KK	1,493	172,462,000	1155.14	16	EP	936	108,181,500	1155.79
OD	1,372	158,811,500	1157.52	17	NI	902	104,984,000	1163.90
AZ	957	110,593,500	1155.63	18	YJ	654	75,864,000	1160.00
DX	775	89,900,000	1160.00	19	CP	221	25,527,500	1155.09
AR	600	69,300,000	1155.00	20	AG	200	23,200,000	1160.00
TP	251	29,006,000	1155.62	21	YB	197	22,803,500	1157.54
XA	187	21,636,500	1157.03	22	YU	177	20,493,500	1157.82
YB	167	19,256,500	1153.08	23	XA	176	20,391,000	1158.58
DH	161	18,616,000	1156.27	24	HD	94	10,864,500	1155.80
CP	137	15,840,500	1156.24	25	DH	84	9,775,500	1163.75
AT	111	12,935,500	1165.36	26	RG	72	8,316,000	1155.00
YJ	100	11,550,000	1155.00	27	BQ	36	4,176,000	1160.00
HD	79	9,124,500	1155.00	28	HP	28	3,240,500	1157.32
AI	65	7,557,500	1162.69	29	PC	20	2,320,000	1160.00
BQ	41	4,736,000	1155.12	30	IF	20	2,300,000	1150.00
LG	28	3,239,500	1156.96	31	LG	10	1,175,000	1175.00
MG	20	2,310,000	1155.00	32	DX	1	116,000	1160.00
LS	10	1,158,000	1158.00	33	AT	1	115,500	1155.00
AG	10	1,155,000	1155.00	34	TF	1	115,500	1155.00
HP	10	1,155,000	1155.00	35	 	 	 	 
IF	4	462,000	1155.00	36	 	 	 	 
MU	1	115,500	1155.00	37	 	 	 	 
