ANTMToBrokerCode	ANTM	Start	2025-11-24	End	2025-11-24	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PD	106,977	31,373,040,000	2932.69	1	ZP	161,356	47,334,378,000	2933.54
CC	84,650	24,800,102,000	2929.72	2	YU	95,416	27,975,904,000	2931.99
XL	68,301	19,943,064,000	2919.88	3	DR	62,327	18,070,057,000	2899.23
BK	65,147	19,127,160,000	2936.00	4	CC	56,637	16,623,051,000	2935.02
NI	61,322	18,026,722,000	2939.68	5	AK	55,129	16,215,320,000	2941.34
YP	58,172	17,066,122,000	2933.73	6	BK	54,433	16,000,160,000	2939.42
AK	46,109	13,531,860,000	2934.75	7	XL	49,970	14,704,231,000	2942.61
YU	37,679	11,088,799,000	2942.97	8	YP	48,834	14,307,934,000	2929.91
RX	31,453	9,301,194,000	2957.17	9	RX	29,851	8,782,363,000	2942.07
XC	31,340	9,168,906,000	2925.62	10	XC	22,151	6,511,150,000	2939.44
AZ	25,110	7,357,425,000	2930.08	11	PD	19,059	5,605,024,000	2940.88
LG	24,550	7,197,916,000	2931.94	12	AZ	15,694	4,582,892,000	2920.16
ZP	21,583	6,353,481,000	2943.74	13	OD	13,333	3,940,779,000	2955.66
OD	18,672	5,499,030,000	2945.07	14	SQ	11,121	3,281,038,000	2950.31
KK	14,959	4,379,140,000	2927.43	15	YB	10,559	3,094,459,000	2930.64
GR	12,606	3,651,821,000	2896.89	16	NI	9,696	2,846,653,000	2935.90
HP	9,325	2,765,032,000	2965.18	17	KK	9,559	2,795,196,000	2924.15
SQ	9,425	2,754,606,000	2922.66	18	LG	7,812	2,277,144,000	2914.93
BQ	8,500	2,477,728,000	2914.97	19	CP	4,694	1,380,345,000	2940.66
EP	5,723	1,674,166,000	2925.33	20	AG	4,543	1,340,362,000	2950.39
DR	5,576	1,636,748,000	2935.34	21	KZ	4,305	1,260,458,000	2927.89
CP	5,381	1,562,707,000	2904.12	22	BQ	3,198	937,906,000	2932.79
MG	3,208	947,738,000	2954.30	23	ZR	3,200	934,600,000	2920.63
YJ	2,152	632,137,000	2937.44	24	EP	2,892	848,516,000	2934.01
AI	2,110	617,252,000	2925.36	25	YJ	2,512	740,058,000	2946.09
TP	1,823	532,999,000	2923.75	26	AI	2,207	643,902,000	2917.54
PC	1,531	449,548,000	2936.30	27	GR	2,092	617,148,000	2950.04
DH	1,496	436,646,000	2918.76	28	KI	1,742	507,525,000	2913.46
YB	1,453	421,696,000	2902.24	29	BB	1,620	475,779,000	2936.91
KZ	1,413	414,388,000	2932.68	30	CD	1,412	414,480,000	2935.41
XA	1,358	395,231,000	2910.39	31	AT	1,390	410,671,000	2954.47
HD	1,006	292,874,000	2911.27	32	DX	1,239	364,502,000	2941.90
KI	903	263,268,000	2915.48	33	DH	1,020	300,429,000	2945.38
DX	885	260,426,000	2942.67	34	HD	846	249,805,000	2952.78
AT	711	208,108,000	2926.98	35	MG	764	225,185,000	2947.45
AG	665	193,071,000	2903.32	36	XA	478	141,421,000	2958.60
SS	550	159,600,000	2901.82	37	HP	467	137,827,000	2951.33
BS	250	73,250,000	2930.00	38	SS	450	132,525,000	2945.00
RO	251	72,945,000	2906.18	39	AO	440	129,610,000	2945.68
RG	200	58,000,000	2900.00	40	IF	353	103,248,000	2924.87
IT	200	57,800,000	2890.00	41	RO	230	67,910,000	2952.61
SF	153	44,993,000	2940.72	42	TP	169	49,590,000	2934.32
AO	111	32,290,000	2909.01	43	PC	150	43,800,000	2920.00
MI	100	29,000,000	2900.00	44	IT	100	29,700,000	2970.00
FZ	100	28,900,000	2890.00	45	RG	80	23,492,000	2936.50
SH	80	23,410,000	2926.25	46	SA	35	10,320,000	2948.57
IF	68	20,063,000	2950.44	47	PO	25	7,375,000	2950.00
CD	66	19,282,000	2921.52	48	BR	15	4,395,000	2930.00
LS	40	11,651,000	2912.75	49	LS	11	3,245,000	2950.00
FS	30	8,850,000	2950.00	50	ES	6	1,764,000	2940.00
AN	29	8,440,000	2910.34	51	PF	5	1,465,000	2930.00
ID	25	7,375,000	2950.00	52	 	 	 	 
ES	23	6,713,000	2918.70	53	 	 	 	 
SA	20	5,820,000	2910.00	54	 	 	 	 
PO	20	5,820,000	2910.00	55	 	 	 	 
MU	20	5,790,000	2895.00	56	 	 	 	 
IH	6	1,764,000	2940.00	57	 	 	 	 
PS	6	1,734,000	2890.00	58	 	 	 	 
IU	5	1,450,000	2900.00	59	 	 	 	 
