ANTMToBrokerCode	ANTM	Start	2025-11-10	End	2025-11-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	194,024	56,506,902,000	2912.37	1	ZP	437,785	127,525,660,000	2912.97
CC	187,687	54,777,662,000	2918.56	2	AK	245,999	71,805,629,000	2918.94
YP	156,182	45,506,557,000	2913.69	3	CC	109,449	31,864,449,000	2911.35
PD	126,843	37,011,489,000	2917.90	4	XL	105,370	30,658,928,000	2909.64
XC	81,533	23,745,755,000	2912.41	5	NI	82,102	23,903,292,000	2911.41
BK	69,805	20,402,729,000	2922.82	6	YU	78,456	22,822,776,000	2908.99
NI	67,421	19,521,487,000	2895.46	7	YP	77,540	22,613,403,000	2916.35
AK	53,980	15,646,185,000	2898.52	8	TP	46,638	13,534,834,000	2902.10
KK	51,346	15,002,655,000	2921.87	9	XC	46,158	13,456,789,000	2915.38
SQ	48,244	14,004,698,000	2902.89	10	PD	39,178	11,420,142,000	2914.94
CP	46,439	13,550,410,000	2917.89	11	KK	33,192	9,675,671,000	2915.06
ZP	43,946	12,791,762,000	2910.79	12	OD	32,183	9,396,386,000	2919.67
OD	40,843	11,864,768,000	2904.97	13	BQ	31,954	9,261,913,000	2898.51
AO	40,543	11,816,090,000	2914.46	14	KZ	31,527	9,172,570,000	2909.43
YU	35,293	10,286,270,000	2914.54	15	SQ	24,999	7,285,456,000	2914.30
LG	32,002	9,346,625,000	2920.64	16	CP	22,781	6,672,011,000	2928.76
MG	31,407	9,114,743,000	2902.14	17	QA	15,612	4,538,908,000	2907.32
DR	27,366	7,989,695,000	2919.57	18	DX	10,990	3,207,549,000	2918.61
BQ	26,098	7,634,990,000	2925.51	19	YJ	10,577	3,073,381,000	2905.72
BB	23,737	6,915,773,000	2913.50	20	IF	10,545	3,062,814,000	2904.52
AF	20,173	5,849,997,000	2899.91	21	AO	9,449	2,774,994,000	2936.81
EP	15,477	4,514,724,000	2917.05	22	DH	7,737	2,244,320,000	2900.76
GR	15,221	4,425,327,000	2907.38	23	DR	7,407	2,160,826,000	2917.28
AI	14,496	4,235,963,000	2922.16	24	BK	6,012	1,745,275,000	2902.99
AZ	13,460	3,933,651,000	2922.47	25	HD	5,781	1,690,831,000	2924.81
YJ	11,184	3,260,017,000	2914.89	26	RX	5,765	1,677,615,000	2910.00
AT	10,825	3,160,319,000	2919.46	27	KI	5,498	1,609,820,000	2928.01
KI	10,032	2,902,630,000	2893.37	28	YB	4,377	1,273,681,000	2909.94
DX	9,568	2,792,516,000	2918.60	29	EP	3,907	1,138,373,000	2913.68
KZ	9,284	2,713,141,000	2922.38	30	LG	3,300	967,250,000	2931.06
YB	9,040	2,649,553,000	2930.92	31	GR	2,873	839,848,000	2923.24
DH	8,278	2,401,793,000	2901.42	32	AZ	2,781	812,626,000	2922.06
HD	7,031	2,054,002,000	2921.35	33	AT	2,282	668,455,000	2929.25
RX	6,022	1,752,402,000	2910.00	34	PC	2,200	646,200,000	2937.27
QA	4,855	1,424,233,000	2933.54	35	MU	1,400	408,100,000	2915.00
XA	4,771	1,386,044,000	2905.14	36	LS	1,000	291,000,000	2910.00
TP	3,604	1,045,450,000	2900.80	37	MG	917	268,300,000	2925.85
IF	2,014	587,884,000	2918.99	38	XA	912	268,225,000	2941.06
ES	1,495	432,440,000	2892.58	39	HP	718	209,002,000	2910.89
LS	1,430	416,339,000	2911.46	40	CD	622	180,840,000	2907.40
PC	1,229	362,020,000	2945.65	41	AG	573	167,148,000	2917.07
FS	1,220	357,690,000	2931.89	42	AI	533	155,834,000	2923.71
HP	941	274,485,000	2916.95	43	BB	210	61,110,000	2910.00
AG	836	242,422,000	2899.78	44	BS	137	40,415,000	2950.00
ZR	565	164,585,000	2913.01	45	ZR	125	36,850,000	2948.00
RO	386	111,966,000	2900.67	46	AR	60	17,280,000	2880.00
MU	260	75,665,000	2910.19	47	RG	59	17,255,000	2924.58
FZ	250	73,100,000	2924.00	48	MI	50	14,650,000	2930.00
RF	250	73,000,000	2920.00	49	SH	40	11,680,000	2920.00
RS	180	52,560,000	2920.00	50	JB	33	9,677,000	2932.42
MI	150	43,400,000	2893.33	51	RO	25	7,375,000	2950.00
SS	120	34,940,000	2911.67	52	GA	20	5,880,000	2940.00
SH	105	30,720,000	2925.71	53	FZ	15	4,402,000	2934.67
CD	97	28,131,000	2900.10	54	ES	5	1,445,000	2890.00
JB	54	15,780,000	2922.22	55	AD	2	588,000	2940.00
IU	50	14,670,000	2934.00	56	 	 	 	 
OK	50	14,500,000	2900.00	57	 	 	 	 
PG	35	10,185,000	2910.00	58	 	 	 	 
AN	23	6,713,000	2918.70	59	 	 	 	 
RG	21	6,108,000	2908.57	60	 	 	 	 
GA	20	5,900,000	2950.00	61	 	 	 	 
RB	10	2,910,000	2910.00	62	 	 	 	 
SF	5	1,440,000	2880.00	63	 	 	 	 
BR	2	586,000	2930.00	64	 	 	 	 
BS	1	296,000	2960.00	65	 	 	 	 
AD	1	289,000	2890.00	66	 	 	 	 
