ANTMToBrokerCode	ANTM	Start	2025-11-18	End	2025-11-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PD	192,942	58,988,967,000	3057.34	1	CC	365,585	111,409,005,000	3047.42
OD	188,138	57,739,968,000	3069.02	2	ZP	177,191	54,139,811,000	3055.45
CC	151,034	46,198,315,000	3058.80	3	YP	140,372	42,990,131,000	3062.59
YP	112,137	34,241,186,000	3053.51	4	BK	120,179	36,647,330,000	3049.40
BB	106,733	32,741,926,000	3067.65	5	XL	110,257	33,747,370,000	3060.79
YU	96,103	29,380,334,000	3057.17	6	AK	105,748	32,354,932,000	3059.63
AK	80,559	24,613,789,000	3055.37	7	PD	93,448	28,484,683,000	3048.19
XL	79,293	24,205,930,000	3052.72	8	XC	60,924	18,659,234,000	3062.71
AZ	71,100	21,817,583,000	3068.58	9	SQ	57,937	17,799,232,000	3072.17
BK	67,632	20,648,185,000	3053.02	10	AZ	49,252	15,115,469,000	3069.01
KK	59,321	17,984,772,000	3031.77	11	DR	34,618	10,612,468,000	3065.59
XC	41,323	12,611,638,000	3051.97	12	CP	33,632	10,264,362,000	3051.96
SQ	41,295	12,516,584,000	3031.02	13	KK	30,091	9,187,185,000	3053.13
LG	39,700	12,149,003,000	3060.20	14	EP	22,398	6,837,267,000	3052.62
NI	35,671	10,928,230,000	3063.62	15	MG	20,770	6,351,322,000	3057.93
IF	28,404	8,647,301,000	3044.40	16	TP	20,051	6,131,684,000	3058.04
ZP	24,308	7,424,671,000	3054.41	17	GR	18,677	5,710,417,000	3057.46
AI	23,868	7,287,060,000	3053.07	18	LG	17,143	5,263,489,000	3070.34
DH	21,190	6,445,197,000	3041.62	19	OD	16,976	5,194,189,000	3059.72
CP	17,042	5,176,823,000	3037.69	20	NI	12,863	3,946,760,000	3068.30
TP	15,347	4,705,864,000	3066.31	21	AT	12,076	3,676,664,000	3044.60
KI	15,168	4,607,446,000	3037.61	22	AG	11,343	3,504,124,000	3089.24
DR	13,618	4,140,133,000	3040.19	23	YU	7,947	2,431,128,000	3059.18
GR	10,346	3,151,588,000	3046.19	24	HD	7,910	2,416,089,000	3054.47
AT	9,786	2,968,413,000	3033.33	25	RF	7,500	2,302,500,000	3070.00
MG	9,090	2,762,130,000	3038.65	26	IF	6,004	1,823,287,000	3036.79
XA	7,881	2,401,739,000	3047.51	27	AO	5,224	1,593,776,000	3050.87
RF	7,500	2,300,000,000	3066.67	28	YB	4,057	1,241,574,000	3060.33
HD	7,048	2,155,572,000	3058.42	29	DX	3,837	1,171,435,000	3053.00
EP	6,386	1,948,989,000	3051.97	30	KI	3,465	1,064,620,000	3072.50
YJ	5,921	1,794,518,000	3030.77	31	YJ	3,256	992,828,000	3049.23
YB	4,080	1,242,010,000	3044.14	32	BQ	2,942	898,276,000	3053.28
HP	2,565	783,904,000	3056.16	33	KZ	2,705	814,205,000	3010.00
ZR	2,130	644,550,000	3026.06	34	BR	2,544	781,298,000	3071.14
DX	1,923	584,085,000	3037.36	35	SF	2,170	666,153,000	3069.83
BQ	1,703	519,770,000	3052.08	36	DH	2,035	625,123,000	3071.86
ES	1,000	301,000,000	3010.00	37	AI	1,581	487,758,000	3085.12
AG	936	284,026,000	3034.47	38	LS	1,518	463,834,000	3055.56
AO	887	270,282,000	3047.15	39	XA	1,228	374,083,000	3046.28
CD	804	245,616,000	3054.93	40	HP	1,065	327,079,000	3071.16
AR	805	243,835,000	3029.01	41	IT	1,050	325,100,000	3096.19
LS	527	159,239,000	3021.61	42	ES	1,038	319,641,000	3079.39
AF	500	151,000,000	3020.00	43	AF	1,000	309,500,000	3095.00
FZ	415	126,615,000	3050.96	44	MI	1,000	304,000,000	3040.00
KZ	391	118,876,000	3040.31	45	QA	819	247,338,000	3020.00
RO	375	112,935,000	3011.60	46	ZR	630	194,750,000	3091.27
BR	226	68,164,000	3016.11	47	PC	385	118,515,000	3078.31
EL	100	30,400,000	3040.00	48	CD	235	72,482,000	3084.34
FS	100	30,200,000	3020.00	49	FZ	201	61,908,000	3080.00
PO	42	12,770,000	3040.48	50	RO	123	37,627,000	3059.11
IH	40	12,160,000	3040.00	51	SS	100	30,400,000	3040.00
MU	28	8,596,000	3070.00	52	FS	100	30,400,000	3040.00
PC	18	5,476,000	3042.22	53	PO	65	19,705,000	3031.54
JB	15	4,595,000	3063.33	54	DD	51	15,555,000	3050.00
ID	4	1,224,000	3060.00	55	OK	50	15,500,000	3100.00
AN	3	903,000	3010.00	56	ID	30	9,270,000	3090.00
 	 	 	 	57	JB	29	8,900,000	3068.97
 	 	 	 	58	RB	25	7,675,000	3070.00
 	 	 	 	59	MU	22	6,688,000	3040.00
 	 	 	 	60	IU	21	6,487,000	3089.05
 	 	 	 	61	RG	5	1,550,000	3100.00
 	 	 	 	62	IH	2	614,000	3070.00
 	 	 	 	63	GI	1	306,000	3060.00
