INETToBrokerCode	INET	Start	2025-12-22	End	2025-12-22	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,561,938	109,846,297,500	703.27	1	XL	1,734,565	120,401,461,500	694.13
MG	1,029,873	71,070,731,500	690.09	2	AK	655,225	45,752,593,500	698.27
YP	637,815	44,744,359,500	701.53	3	YP	630,395	43,661,068,500	692.60
CC	604,839	41,476,643,500	685.75	4	CC	532,316	37,745,893,000	709.09
CP	396,797	27,015,947,000	680.85	5	CP	364,039	25,525,249,500	701.17
AZ	259,734	18,188,721,500	700.28	6	YB	275,316	18,880,309,500	685.77
YB	254,352	17,328,819,000	681.29	7	MG	264,029	18,114,434,000	686.08
PD	214,556	14,938,176,500	696.24	8	PD	222,043	15,401,861,500	693.64
XC	184,361	13,061,077,500	708.45	9	XC	190,187	13,134,880,500	690.63
YJ	158,210	10,735,992,500	678.59	10	KK	173,767	11,932,683,500	686.71
GR	119,280	8,272,767,500	693.56	11	YJ	138,866	9,506,043,500	684.55
KK	111,767	7,863,105,000	703.53	12	SQ	126,507	8,717,718,500	689.11
XA	102,073	7,217,006,000	707.04	13	AZ	117,349	8,562,758,000	729.68
OD	78,265	5,419,153,500	692.41	14	ZP	113,326	7,755,327,000	684.34
AG	77,215	5,197,802,000	673.16	15	TP	98,990	6,629,418,000	669.71
NI	73,283	5,087,752,000	694.26	16	NI	94,458	6,456,895,500	683.57
SQ	72,997	5,040,579,500	690.52	17	GR	80,679	5,538,814,500	686.52
ZP	71,242	4,888,155,000	686.13	18	AG	62,555	4,388,789,000	701.59
BQ	68,295	4,726,965,500	692.14	19	OD	60,732	4,254,605,000	700.55
DR	60,922	4,223,589,000	693.28	20	BK	58,188	3,990,101,500	685.73
AO	38,435	2,704,270,500	703.60	21	DR	54,246	3,899,982,500	718.94
AT	34,980	2,415,022,000	690.40	22	BQ	50,538	3,514,123,500	695.34
EP	25,194	1,755,061,000	696.62	23	DH	47,573	3,193,678,000	671.32
HP	24,043	1,681,794,000	699.49	24	AT	33,459	2,335,853,000	698.12
BK	21,463	1,530,616,500	713.14	25	AO	30,323	2,070,490,500	682.81
LG	19,043	1,298,937,000	682.11	26	LG	30,103	2,047,112,500	680.04
IF	14,753	1,066,400,500	722.84	27	XA	26,218	1,856,995,000	708.29
DH	14,861	1,015,399,000	683.26	28	EP	26,781	1,824,074,500	681.11
FZ	10,592	743,207,000	701.67	29	FZ	14,997	1,044,299,000	696.34
AK	9,572	649,616,500	678.66	30	RS	14,955	1,009,462,500	675.00
SA	7,185	507,335,000	706.10	31	IF	14,509	1,000,188,500	689.36
IN	6,000	416,500,000	694.17	32	IU	13,914	957,162,000	687.91
BR	5,799	404,329,000	697.24	33	HD	11,133	827,046,500	742.88
AI	5,506	380,526,500	691.11	34	HP	7,308	496,154,500	678.92
YU	4,548	315,828,000	694.43	35	SA	6,455	471,980,000	731.19
HD	4,445	308,016,000	692.95	36	IN	6,000	432,000,000	720.00
SH	3,660	248,345,000	678.54	37	BR	5,250	368,625,000	702.14
CD	3,297	226,347,000	686.52	38	RG	4,407	310,784,500	705.21
RO	3,215	221,510,000	688.99	39	SH	3,810	264,035,000	693.01
TP	2,837	192,844,500	679.75	40	ES	3,430	234,310,000	683.12
KI	2,548	175,913,000	690.40	41	AI	2,984	205,554,000	688.85
RG	2,393	164,177,000	686.07	42	CD	2,727	192,354,000	705.37
IU	2,314	153,338,000	662.65	43	YU	2,274	161,936,000	712.12
GA	2,000	132,500,000	662.50	44	RO	2,300	158,525,000	689.24
PC	1,806	121,773,500	674.27	45	GA	2,000	135,000,000	675.00
FS	1,697	121,757,500	717.49	46	FS	1,757	125,877,000	716.43
QA	1,626	109,058,000	670.71	47	KI	1,557	109,410,000	702.70
ES	1,608	109,040,500	678.11	48	LS	601	43,272,000	720.00
AN	918	63,352,000	690.11	49	DX	509	35,987,500	707.02
DX	797	54,320,000	681.56	50	ID	490	35,602,500	726.58
RF	605	41,935,000	693.14	51	PC	530	35,547,500	670.71
ZR	445	30,672,500	689.27	52	PG	203	14,374,500	708.10
TF	289	20,912,000	723.60	53	JB	200	14,300,000	715.00
ID	300	19,050,000	635.00	54	QA	35	2,558,000	730.86
SF	244	16,589,000	679.88	55	SF	6	405,500	675.83
PG	203	14,408,000	709.75	56	GI	4	279,000	697.50
LS	50	3,500,000	700.00	57	 	 	 	 
RB	33	2,403,000	728.18	58	 	 	 	 
