INETToBrokerCode	INET	Start	2026-02-06	End	2026-02-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	923,299	30,826,901,400	333.88	1	XL	969,596	32,173,193,600	331.82
CC	851,025	28,145,942,600	330.73	2	YP	429,258	14,294,507,600	333.01
YP	313,869	10,422,379,800	332.06	3	CC	312,380	10,542,472,600	337.49
AK	279,205	9,252,655,800	331.39	4	PD	279,756	9,160,149,400	327.43
CP	233,634	7,718,911,200	330.38	5	AK	259,983	8,676,866,000	333.75
PD	157,675	5,245,237,400	332.66	6	CP	204,602	6,795,663,600	332.14
YB	141,630	4,700,281,200	331.87	7	XC	177,618	5,886,350,800	331.41
OD	137,643	4,583,540,600	333.00	8	KK	159,711	5,196,387,600	325.36
XC	116,774	3,878,806,600	332.16	9	GR	156,742	5,185,886,800	330.85
KK	111,626	3,758,494,800	336.70	10	XA	148,901	4,951,783,000	332.56
NI	108,428	3,622,046,800	334.05	11	AZ	125,627	4,222,409,200	336.11
SQ	90,188	2,972,847,600	329.63	12	YB	123,749	4,103,987,200	331.64
AZ	89,953	2,946,255,000	327.53	13	NI	98,692	3,294,736,400	333.84
YJ	71,916	2,367,703,400	329.23	14	ZP	87,575	2,854,345,800	325.93
MG	63,980	2,131,211,600	333.11	15	AO	75,200	2,568,346,800	341.54
AT	58,926	1,949,682,000	330.87	16	YJ	73,839	2,429,626,600	329.04
EP	53,948	1,782,506,600	330.41	17	RS	65,353	2,205,393,400	337.46
LG	52,291	1,751,808,400	335.01	18	SQ	66,279	2,204,447,800	332.60
GR	49,049	1,621,825,600	330.65	19	MG	64,658	2,178,322,600	336.90
BQ	33,340	1,103,728,600	331.05	20	AT	64,167	2,134,641,200	332.67
XA	32,067	1,061,566,200	331.05	21	OD	52,970	1,731,577,800	326.90
ZP	30,648	1,019,641,000	332.69	22	LG	48,542	1,576,682,800	324.81
DR	29,888	1,007,523,000	337.10	23	BQ	37,605	1,241,762,800	330.21
AO	26,200	849,438,000	324.21	24	EP	28,105	925,595,600	329.33
IN	24,100	817,380,000	339.16	25	DR	22,537	740,403,600	328.53
BR	23,500	781,500,000	332.55	26	BR	19,500	642,083,400	329.27
BK	20,274	674,070,800	332.48	27	BK	15,487	528,953,400	341.55
KI	18,701	632,914,800	338.44	28	IN	14,140	478,888,000	338.68
YU	12,822	429,252,600	334.78	29	KI	13,576	441,130,600	324.93
LS	11,042	361,201,200	327.12	30	HP	10,740	350,599,400	326.44
DH	10,934	359,792,200	329.06	31	DH	4,944	165,784,600	335.32
HP	8,988	298,347,000	331.94	32	TP	4,496	149,743,400	333.06
AI	8,608	285,602,400	331.79	33	YU	4,225	140,429,000	332.38
TP	7,553	250,788,400	332.04	34	RG	3,440	113,995,000	331.38
IF	6,640	219,843,800	331.09	35	AI	3,392	110,270,600	325.09
RG	6,500	218,700,000	336.46	36	AG	3,243	109,734,600	338.37
PG	4,200	139,040,000	331.05	37	IF	2,317	77,111,600	332.81
HD	3,201	106,693,200	333.31	38	ES	2,000	65,600,000	328.00
AG	2,712	90,719,400	334.51	39	ZR	1,525	49,885,000	327.11
PC	2,641	88,497,600	335.09	40	DX	1,383	46,055,200	333.01
RO	2,210	73,688,000	333.43	41	FS	990	33,952,000	342.95
CD	2,170	70,944,800	326.93	42	RO	1,000	33,500,000	335.00
FS	1,979	65,713,800	332.06	43	SH	1,000	32,600,000	326.00
ES	2,000	64,000,000	320.00	44	MI	1,000	32,600,000	326.00
IU	1,652	56,036,000	339.20	45	PF	933	30,415,800	326.00
QA	1,484	48,377,200	325.99	46	HD	800	26,880,000	336.00
DX	1,447	47,359,600	327.30	47	IU	652	21,717,200	333.09
SH	1,100	37,900,000	344.55	48	DU	400	13,040,000	326.00
JB	610	20,110,000	329.67	49	QA	340	11,264,200	331.30
DU	400	13,280,000	332.00	50	PC	324	11,128,200	343.46
ID	300	9,820,000	327.33	51	JB	300	10,140,000	338.00
ZR	235	7,840,000	333.62	52	SF	63	2,053,800	326.00
PO	200	6,480,000	324.00	53	CD	20	676,000	338.00
FZ	106	3,503,200	330.49	54	RB	16	528,000	330.00
SF	97	3,226,200	332.60	55	FZ	12	416,600	347.17
TF	50	1,660,000	332.00	56	LS	10	335,000	335.00
RB	31	1,001,000	322.90	57	GI	1	33,600	336.00
IH	20	696,000	348.00	58	 	 	 	 
MU	4	135,800	339.50	59	 	 	 	 
AN	1	34,600	346.00	60	 	 	 	 
