INETToBrokerCode	INET	Start	2026-02-11	End	2026-02-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,974,241	74,761,764,800	378.69	1	XL	2,088,520	79,105,100,800	378.76
AK	1,129,662	43,036,983,200	380.97	2	MG	1,065,788	40,345,352,800	378.55
MG	1,034,312	39,285,385,200	379.82	3	CC	889,207	33,769,305,000	379.77
CC	742,808	28,079,278,800	378.02	4	AK	840,469	31,848,496,000	378.94
YP	730,247	27,560,137,600	377.41	5	YP	713,747	27,019,697,600	378.56
XA	634,781	23,910,076,800	376.67	6	YB	535,436	20,093,322,400	375.27
CP	294,345	11,143,480,400	378.59	7	XC	428,044	16,275,746,600	380.24
PD	259,832	9,857,465,800	379.38	8	NI	327,264	12,459,321,200	380.71
AO	256,471	9,767,487,400	380.84	9	PD	300,943	11,392,383,200	378.56
KK	256,595	9,665,500,000	376.68	10	CP	262,680	9,970,994,000	379.59
XC	232,692	8,823,896,200	379.21	11	AZ	211,855	8,045,074,200	379.74
EP	213,620	8,140,494,200	381.07	12	YJ	188,052	7,182,855,000	381.96
AZ	213,594	8,103,076,400	379.37	13	KK	170,910	6,477,081,000	378.98
NI	183,290	6,938,815,600	378.57	14	MI	158,051	5,988,368,600	378.89
YJ	176,669	6,681,694,000	378.20	15	AO	151,954	5,743,818,800	378.00
GR	160,614	6,137,107,200	382.10	16	ZP	143,029	5,431,655,000	379.76
BQ	158,072	6,046,574,800	382.52	17	BQ	108,394	4,163,688,200	384.13
YB	146,600	5,531,696,600	377.33	18	SQ	109,477	4,151,645,000	379.23
LG	117,155	4,394,310,200	375.09	19	EP	94,925	3,589,992,400	378.19
BK	98,442	3,750,888,200	381.03	20	GR	87,749	3,308,068,600	376.99
SQ	90,773	3,440,514,200	379.02	21	LG	86,954	3,298,167,600	379.30
OD	66,011	2,491,881,600	377.49	22	OD	70,354	2,653,821,800	377.21
DR	57,526	2,167,890,400	376.85	23	BK	69,299	2,599,716,200	375.14
AT	49,256	1,865,469,200	378.73	24	AT	59,842	2,268,231,200	379.04
ZP	46,000	1,732,452,000	376.62	25	XA	59,937	2,264,057,400	377.74
ES	29,071	1,105,083,600	380.13	26	DR	43,343	1,650,643,600	380.83
HP	19,190	729,107,800	379.94	27	DH	35,481	1,356,614,800	382.35
DH	17,578	667,813,000	379.91	28	TP	34,039	1,305,998,400	383.68
FS	17,569	667,065,600	379.68	29	ES	24,000	906,617,200	377.76
TP	16,299	613,679,800	376.51	30	AI	20,442	776,288,200	379.75
AI	14,657	556,033,000	379.36	31	HP	17,197	653,875,800	380.23
AG	9,217	346,400,800	375.83	32	DX	12,741	484,911,000	380.59
PC	8,838	331,520,200	375.11	33	PC	10,506	403,147,000	383.73
FZ	8,456	316,444,200	374.22	34	FS	9,454	359,752,000	380.53
IF	6,995	264,109,400	377.57	35	FZ	8,406	315,599,600	375.45
YU	5,037	190,902,400	379.00	36	IF	8,067	308,632,200	382.59
KI	2,904	110,263,200	379.69	37	RG	7,200	270,430,000	375.60
BR	2,716	102,157,600	376.13	38	HD	6,820	261,558,000	383.52
CD	2,586	97,379,800	376.57	39	YU	6,838	257,836,400	377.06
DX	2,419	92,018,800	380.40	40	CD	5,296	198,980,200	375.72
RO	2,000	74,200,000	371.00	41	RO	4,957	186,910,800	377.06
SH	1,800	67,340,000	374.11	42	DU	3,100	115,540,000	372.71
LS	1,430	54,456,400	380.81	43	BR	2,716	102,652,800	377.96
IN	1,350	52,140,000	386.22	44	MU	2,432	94,283,600	387.68
RF	1,067	39,845,800	373.44	45	SH	2,300	86,340,000	375.39
MU	1,000	38,800,000	388.00	46	KI	2,225	84,076,400	377.87
HD	806	30,335,600	376.37	47	AG	2,203	83,229,600	377.80
DU	400	14,880,000	372.00	48	IU	2,003	75,512,200	377.00
ZR	305	11,410,000	374.10	49	RF	1,100	42,320,000	384.73
SS	280	10,472,000	374.00	50	GA	510	19,788,000	388.00
SA	250	9,700,000	388.00	51	IN	500	19,240,000	384.80
SF	251	9,456,400	376.75	52	PG	500	19,100,000	382.00
RG	150	5,580,000	372.00	53	ZR	300	11,460,000	382.00
ID	150	5,570,000	371.33	54	ID	300	11,310,000	377.00
RS	100	3,760,000	376.00	55	LS	209	7,932,200	379.53
QA	82	3,100,800	378.15	56	QA	195	7,431,800	381.12
IU	3	114,600	382.00	57	SF	134	4,969,400	370.85
RB	3	113,400	378.00	58	AR	100	3,850,000	385.00
 	 	 	 	59	SA	53	2,014,000	380.00
 	 	 	 	60	TF	10	386,000	386.00
 	 	 	 	61	RB	8	308,000	385.00
 	 	 	 	62	GI	1	37,600	376.00
 	 	 	 	63	JB	1	37,600	376.00
