INETToBrokerCode	INET	Start	2026-02-02	End	2026-02-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,120,519	36,833,094,600	328.71	1	XL	898,504	30,030,801,000	334.23
MG	729,907	23,569,879,600	322.92	2	CC	469,020	15,512,923,400	330.75
CC	602,753	20,187,335,400	334.92	3	MG	430,173	13,888,565,000	322.86
YP	297,276	9,734,619,400	327.46	4	AZ	401,229	12,867,509,400	320.70
AK	275,882	8,991,139,600	325.91	5	IN	382,887	12,255,043,200	320.07
NI	227,282	7,358,084,800	323.74	6	YP	280,293	9,314,959,800	332.33
XA	188,199	6,395,279,200	339.81	7	AK	278,472	9,239,498,200	331.79
XC	190,826	6,273,890,000	328.78	8	CP	270,745	8,731,995,200	322.52
PD	186,740	6,086,938,200	325.96	9	PD	175,384	5,831,632,000	332.51
YJ	136,873	4,422,603,000	323.12	10	ZP	162,171	5,261,537,600	324.44
KK	126,210	4,183,210,800	331.45	11	YB	144,445	4,759,341,800	329.49
SQ	101,354	3,322,346,400	327.80	12	YJ	140,654	4,567,005,200	324.70
CP	80,692	2,632,289,800	326.21	13	XC	137,179	4,551,687,600	331.81
YB	79,115	2,617,854,400	330.89	14	KK	105,120	3,435,167,000	326.79
OD	71,079	2,303,092,800	324.02	15	NI	76,925	2,558,532,600	332.60
LG	64,519	2,096,525,000	324.95	16	GR	77,997	2,525,698,000	323.82
EP	59,040	1,939,996,200	328.59	17	SQ	68,637	2,314,973,400	337.28
GR	53,709	1,771,358,200	329.81	18	XA	59,294	1,918,796,400	323.61
BK	50,891	1,710,151,800	336.04	19	BQ	46,909	1,528,982,600	325.95
AZ	49,579	1,636,097,200	330.00	20	OD	46,794	1,519,202,200	324.66
ZP	46,655	1,509,969,000	323.65	21	EP	45,519	1,475,734,600	324.20
BQ	39,889	1,308,395,400	328.01	22	LG	43,773	1,424,860,400	325.51
AO	23,599	759,752,800	321.94	23	BK	25,043	849,225,600	339.11
DR	19,855	645,272,800	324.99	24	AO	25,429	833,653,800	327.84
DH	14,597	476,937,800	326.74	25	SA	22,286	784,181,200	351.87
FZ	12,635	415,182,000	328.60	26	KI	20,626	724,591,200	351.30
AI	12,798	412,518,000	322.33	27	DR	16,716	545,967,200	326.61
TP	11,526	378,418,000	328.32	28	TP	13,985	451,246,800	322.66
KI	10,477	340,175,600	324.69	29	FZ	12,515	422,122,800	337.29
LS	10,011	322,382,600	322.03	30	YU	12,225	398,816,400	326.23
HD	9,008	314,337,600	348.95	31	IF	10,980	373,641,000	340.29
YU	8,280	267,942,800	323.60	32	HP	10,455	334,596,200	320.03
AT	8,027	259,373,000	323.13	33	AT	9,828	324,436,000	330.11
PC	5,730	184,874,000	322.64	34	LS	10,000	322,000,000	322.00
BR	4,747	153,494,000	323.35	35	DH	5,945	193,991,600	326.31
ES	4,025	133,600,000	331.93	36	AI	5,550	185,626,400	334.46
DX	4,034	132,231,000	327.79	37	AG	2,687	87,660,400	326.24
AG	3,493	113,151,400	323.94	38	HD	2,500	81,500,000	326.00
QA	2,545	82,243,400	323.16	39	ES	2,025	67,210,000	331.90
AN	1,950	62,400,000	320.00	40	DX	1,712	56,795,200	331.75
SA	1,825	58,700,000	321.64	41	RG	1,582	50,940,400	322.00
CD	1,533	52,509,200	342.53	42	IU	1,300	48,880,000	376.00
HP	1,211	39,707,600	327.89	43	FS	1,500	48,000,000	320.00
IF	1,178	38,185,800	324.16	44	PC	900	29,420,000	326.89
TS	1,000	37,000,000	370.00	45	BR	750	24,612,600	328.17
IU	1,000	35,000,000	350.00	46	RO	400	13,120,000	328.00
FS	950	33,100,000	348.42	47	AN	400	12,960,000	324.00
AF	1,000	32,000,000	320.00	48	SH	250	8,150,000	326.00
IH	600	19,400,000	323.33	49	QA	109	3,607,800	330.99
IN	500	18,400,000	368.00	50	CD	14	485,600	346.86
ZR	500	16,600,000	332.00	51	GI	12	384,000	320.00
RF	500	16,000,000	320.00	52	SF	11	358,200	325.64
RG	400	12,800,000	320.00	53	 	 	 	 
RO	380	12,540,000	330.00	54	 	 	 	 
ID	300	10,200,000	340.00	55	 	 	 	 
SH	282	9,794,000	347.30	56	 	 	 	 
SF	100	3,200,600	320.06	57	 	 	 	 
AR	100	3,200,000	320.00	58	 	 	 	 
PG	100	3,200,000	320.00	59	 	 	 	 
MU	50	1,870,000	374.00	60	 	 	 	 
TF	20	640,000	320.00	61	 	 	 	 
GI	3	110,200	367.33	62	 	 	 	 
RB	1	32,000	320.00	63	 	 	 	 
