BBTNToBrokerCode	BBTN	Start	2026-02-06	End	2026-02-06	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BK	92,078	11,865,478,500	1288.63	1	AK	74,845	9,690,969,500	1294.81
AK	85,542	11,038,720,500	1290.44	2	CC	69,280	8,929,359,500	1288.88
YU	82,414	10,632,068,500	1290.08	3	ZP	64,157	8,258,525,500	1287.24
CC	66,778	8,585,303,500	1285.65	4	YP	50,582	6,522,199,000	1289.43
YP	51,476	6,624,942,500	1287.00	5	PD	39,514	5,069,546,500	1282.97
XL	47,081	6,055,243,500	1286.13	6	EP	37,685	4,831,828,000	1282.16
DR	38,693	4,998,172,500	1291.75	7	CP	33,875	4,356,442,500	1286.03
NI	16,399	2,112,980,000	1288.48	8	XL	32,373	4,163,323,000	1286.05
CP	15,225	1,953,043,000	1282.79	9	GR	31,004	4,019,650,000	1296.49
PD	14,108	1,815,619,000	1286.94	10	LG	30,978	3,990,469,000	1288.16
BQ	14,086	1,809,128,000	1284.34	11	DR	23,760	3,049,630,000	1283.51
AO	13,055	1,695,687,500	1298.88	12	AT	21,040	2,705,356,000	1285.82
KK	12,763	1,641,125,500	1285.85	13	YJ	15,962	2,042,943,500	1279.88
AZ	12,720	1,639,237,000	1288.71	14	SQ	14,388	1,860,069,500	1292.79
ZP	10,880	1,397,432,500	1284.40	15	KK	14,166	1,822,987,000	1286.87
XC	10,720	1,383,566,500	1290.64	16	KI	14,154	1,813,580,000	1281.32
DX	9,266	1,195,179,500	1289.85	17	XC	10,765	1,384,536,000	1286.15
EP	8,247	1,059,584,000	1284.81	18	BB	10,000	1,295,000,000	1295.00
YB	8,180	1,049,106,500	1282.53	19	BK	9,194	1,185,725,500	1289.67
SQ	7,761	998,335,500	1286.35	20	AO	8,575	1,097,877,500	1280.32
MG	6,273	805,964,000	1284.81	21	NI	8,470	1,092,380,000	1289.70
LG	6,139	790,533,000	1287.72	22	FS	8,312	1,068,369,000	1285.33
OD	4,714	608,627,500	1291.11	23	YB	6,733	868,832,500	1290.41
HP	4,687	600,479,000	1281.16	24	MG	6,290	810,954,500	1289.28
GR	3,520	451,028,500	1281.33	25	OD	5,424	698,668,000	1288.10
YJ	3,295	424,860,000	1289.41	26	BQ	4,658	598,870,500	1285.68
KZ	3,231	413,568,000	1280.00	27	DH	4,305	553,953,000	1286.77
HD	3,084	397,966,500	1290.42	28	TP	3,959	506,737,000	1279.96
DH	2,983	382,490,500	1282.23	29	HD	3,328	429,304,000	1289.98
IT	2,482	316,705,000	1276.01	30	AZ	3,072	396,891,500	1291.96
TP	2,461	314,958,000	1279.80	31	XA	2,331	303,465,000	1301.87
PG	2,000	258,500,000	1292.50	32	AI	2,085	268,032,500	1285.53
KI	1,922	247,261,500	1286.48	33	HP	2,025	259,375,000	1280.86
XA	1,724	222,416,000	1290.12	34	IT	1,500	194,875,000	1299.17
AI	1,315	168,862,500	1284.13	35	LS	788	100,866,500	1280.03
FZ	1,297	166,672,500	1285.06	36	DX	750	97,515,000	1300.20
LS	1,240	158,120,000	1275.16	37	BR	700	90,650,000	1295.00
AG	1,182	150,965,500	1277.20	38	IF	506	65,280,000	1290.12
SH	505	64,145,000	1270.20	39	SH	505	64,640,000	1280.00
RG	367	47,358,000	1290.41	40	RG	347	45,110,000	1300.00
BR	300	38,550,000	1285.00	41	YU	111	14,226,500	1281.67
AT	255	32,937,500	1291.67	42	ID	100	12,850,000	1285.00
SF	136	17,476,000	1285.00	43	IU	70	8,925,000	1275.00
IF	124	15,938,500	1285.36	44	MU	50	6,500,000	1300.00
SA	95	12,135,000	1277.37	45	RS	50	6,400,000	1280.00
PI	13	1,669,000	1283.85	46	CD	49	6,321,000	1290.00
QA	9	1,151,500	1279.44	47	AG	12	1,549,000	1290.83
CD	7	907,500	1296.43	48	QA	7	894,500	1277.86
PC	3	384,000	1280.00	49	PC	2	260,000	1300.00
MU	1	130,000	1300.00	50	PI	1	130,500	1305.00
GI	1	129,000	1290.00	51	 	 	 	 
