BBTNToBrokerCode	BBTN	Start	2026-02-11	End	2026-02-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	195,720	25,990,797,500	1327.96	1	YP	125,163	16,625,031,000	1328.27
CC	142,234	18,889,772,500	1328.08	2	CC	75,102	9,976,912,000	1328.45
BK	141,480	18,806,599,500	1329.28	3	XL	58,037	7,715,056,000	1329.33
ZP	83,277	11,059,937,000	1328.09	4	PD	57,474	7,646,831,500	1330.49
SQ	54,759	7,294,780,500	1332.16	5	KK	55,865	7,396,040,500	1323.91
YU	38,009	4,984,905,500	1311.51	6	AK	47,231	6,259,199,500	1325.23
XL	27,245	3,610,913,000	1325.35	7	YU	40,009	5,321,265,000	1330.02
AZ	27,053	3,593,779,000	1328.42	8	EP	36,741	4,889,382,500	1330.77
YP	24,385	3,243,108,000	1329.96	9	DR	34,925	4,628,607,000	1325.30
GR	20,725	2,736,657,500	1320.46	10	GR	34,564	4,541,107,000	1313.83
LG	19,098	2,543,382,000	1331.75	11	CP	27,625	3,663,894,000	1326.30
NI	16,609	2,213,407,000	1332.66	12	DX	25,161	3,342,174,500	1328.32
DH	13,597	1,818,432,500	1337.38	13	NI	24,293	3,240,907,000	1334.09
HD	11,172	1,481,670,500	1326.24	14	BQ	23,840	3,152,397,500	1322.31
CP	11,001	1,456,382,500	1323.86	15	ZP	21,675	2,872,539,500	1325.28
XC	8,696	1,150,751,500	1323.31	16	SQ	21,200	2,823,589,000	1331.88
BQ	8,351	1,108,224,000	1327.06	17	XC	17,325	2,303,391,000	1329.52
PD	7,927	1,052,004,000	1327.11	18	OD	16,284	2,169,290,000	1332.16
MG	7,557	1,012,416,500	1339.71	19	AZ	14,674	1,953,685,500	1331.39
EP	7,555	1,002,523,500	1326.97	20	HD	13,634	1,806,345,500	1324.88
KK	6,996	930,042,500	1329.39	21	BK	12,541	1,658,332,000	1322.33
DR	6,327	839,531,500	1326.90	22	YJ	10,483	1,397,084,000	1332.71
OD	6,197	822,263,000	1326.87	23	TP	9,126	1,217,677,000	1334.29
DX	2,888	382,131,000	1323.17	24	LS	9,056	1,213,302,000	1339.78
YB	836	111,380,000	1332.30	25	LG	8,677	1,150,150,000	1325.52
YJ	732	97,145,500	1327.12	26	MG	8,223	1,096,296,000	1333.21
JB	339	44,898,000	1324.42	27	KI	7,471	990,177,000	1325.36
AT	231	30,717,000	1329.74	28	DH	7,352	977,156,000	1329.10
HP	157	21,096,500	1343.73	29	YB	7,358	975,151,500	1325.29
AG	135	17,837,500	1321.30	30	PG	6,500	861,500,000	1325.38
TP	100	13,450,000	1345.00	31	AT	6,198	819,272,500	1321.83
AI	100	13,250,000	1325.00	32	RX	5,500	731,513,000	1330.02
KI	71	9,386,500	1322.04	33	IT	3,200	426,950,000	1334.22
ID	60	8,055,000	1342.50	34	XA	3,110	414,674,500	1333.36
PC	20	2,640,000	1320.00	35	HP	2,766	370,730,500	1340.31
RG	20	2,640,000	1320.00	36	IF	2,192	293,240,500	1337.78
XA	10	1,345,000	1345.00	37	RG	2,030	271,225,000	1336.08
CD	10	1,325,000	1325.00	38	AI	1,903	252,975,500	1329.35
FS	5	662,500	1325.00	39	IH	1,500	198,000,000	1320.00
IF	2	264,500	1322.50	40	AR	1,100	147,200,000	1338.18
 	 	 	 	41	FS	1,015	136,507,500	1344.90
 	 	 	 	42	BS	1,000	132,500,000	1325.00
 	 	 	 	43	RS	800	106,375,000	1329.69
 	 	 	 	44	BB	571	76,065,500	1332.15
 	 	 	 	45	BR	300	40,200,000	1340.00
 	 	 	 	46	AG	219	29,124,500	1329.89
 	 	 	 	47	AO	180	23,760,000	1320.00
 	 	 	 	48	SH	173	23,108,500	1335.75
 	 	 	 	49	CD	130	17,201,000	1323.15
 	 	 	 	50	ES	120	16,080,000	1340.00
 	 	 	 	51	AN	50	6,675,000	1335.00
 	 	 	 	52	SS	10	1,322,500	1322.50
 	 	 	 	53	PC	6	801,500	1335.83
 	 	 	 	54	IU	3	397,500	1325.00
 	 	 	 	55	QA	1	134,000	1340.00
