BBTNToBrokerCode	BBTN	Start	2026-02-05	End	2026-02-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	204,944	27,180,752,000	1326.25	1	CC	133,598	17,717,461,500	1326.18
XL	71,507	9,468,722,500	1324.17	2	AK	118,762	15,764,778,000	1327.43
ZP	58,736	7,774,527,000	1323.64	3	XL	78,262	10,363,183,500	1324.17
AK	52,883	7,012,811,500	1326.10	4	YP	68,544	9,080,099,500	1324.71
YP	52,801	6,984,900,000	1322.87	5	ZP	53,797	7,151,658,500	1329.38
PD	51,198	6,809,926,000	1330.12	6	AZ	42,865	5,646,794,500	1317.34
AZ	40,564	5,369,492,500	1323.71	7	CP	30,923	4,095,089,000	1324.29
LG	31,486	4,178,234,500	1327.01	8	XC	26,245	3,475,612,000	1324.29
GR	28,032	3,729,917,000	1330.59	9	DR	22,797	3,018,790,500	1324.21
CP	27,829	3,690,853,500	1326.26	10	GR	22,598	2,978,683,500	1318.12
BK	26,542	3,511,014,000	1322.81	11	OD	21,173	2,812,342,500	1328.27
XC	25,997	3,439,601,500	1323.08	12	DX	21,035	2,794,589,000	1328.54
DR	20,888	2,763,037,500	1322.79	13	NI	19,698	2,604,624,000	1322.28
SQ	16,102	2,135,126,500	1326.00	14	PD	18,731	2,480,654,000	1324.36
EP	13,500	1,787,577,000	1324.13	15	BQ	17,733	2,340,926,500	1320.10
DX	10,685	1,416,948,500	1326.11	16	IF	15,276	2,039,920,000	1335.38
BB	10,000	1,325,000,000	1325.00	17	SQ	14,027	1,856,918,000	1323.82
NI	9,766	1,292,768,000	1323.74	18	YU	12,946	1,708,153,500	1319.45
BQ	9,229	1,216,536,000	1318.17	19	DH	12,117	1,606,894,500	1326.15
KK	8,837	1,166,758,000	1320.31	20	HD	10,627	1,413,703,000	1330.29
YB	7,867	1,040,108,500	1322.12	21	AO	10,335	1,363,377,000	1319.18
AT	7,149	947,613,000	1325.52	22	KK	9,838	1,303,489,500	1324.95
KI	7,146	942,948,000	1319.55	23	BK	8,277	1,094,623,000	1322.49
OD	5,763	762,584,000	1323.24	24	LG	6,995	926,048,000	1323.87
YJ	5,529	727,507,000	1315.80	25	YJ	6,412	854,208,000	1332.20
XA	4,723	625,099,500	1323.52	26	EP	6,446	852,948,000	1323.22
HD	4,488	592,554,000	1320.31	27	YB	5,471	723,648,500	1322.70
YU	3,940	518,705,000	1316.51	28	XA	3,610	477,963,000	1324.00
AI	3,372	447,214,000	1326.26	29	KI	2,733	361,578,000	1323.01
AO	3,289	440,098,000	1338.09	30	KZ	2,441	322,212,000	1320.00
DH	2,531	333,979,500	1319.56	31	AI	1,900	252,180,000	1327.26
AG	2,452	326,263,500	1330.60	32	MG	1,871	247,242,000	1321.44
RG	1,515	202,232,500	1334.87	33	HP	1,750	233,215,000	1332.66
IT	1,500	197,250,000	1315.00	34	TP	1,233	163,341,000	1324.74
HP	1,389	183,433,000	1320.61	35	BB	1,027	135,714,000	1321.46
MG	935	124,021,000	1326.43	36	RF	1,000	134,000,000	1340.00
TP	812	106,779,000	1315.01	37	IT	1,000	134,000,000	1340.00
IF	516	69,109,000	1339.32	38	AG	555	73,802,000	1329.77
AF	200	26,400,000	1320.00	39	AR	531	70,092,000	1320.00
SA	100	13,250,000	1325.00	40	RS	500	66,400,000	1328.00
ID	100	13,150,000	1315.00	41	AT	281	37,208,000	1324.13
SH	60	7,952,500	1325.42	42	LS	270	35,732,000	1323.41
MU	51	6,733,000	1320.20	43	ID	200	26,500,000	1325.00
IU	50	6,595,000	1319.00	44	AF	200	26,400,000	1320.00
PC	38	5,007,000	1317.63	45	CD	104	13,728,000	1320.00
IN	35	4,690,000	1340.00	46	SA	100	13,200,000	1320.00
LS	30	3,977,500	1325.83	47	SH	60	7,920,000	1320.00
RF	10	1,320,000	1320.00	48	SS	55	7,292,500	1325.91
QA	5	666,500	1333.00	49	MU	50	6,625,000	1325.00
RO	5	662,500	1325.00	50	PC	42	5,518,000	1313.81
GI	4	529,000	1322.50	51	RG	40	5,360,000	1340.00
CD	3	397,500	1325.00	52	FS	26	3,446,500	1325.58
 	 	 	 	53	RB	10	1,330,000	1330.00
 	 	 	 	54	IU	10	1,320,000	1320.00
 	 	 	 	55	QA	6	796,000	1326.67
