ANTMToBrokerCode	ANTM	Start	2026-02-11	End	2026-02-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	323,611	128,307,063,000	3964.85	1	AK	171,408	67,742,736,000	3952.13
BK	318,534	126,002,882,000	3955.71	2	XL	149,893	59,360,008,000	3960.16
CC	141,733	56,188,699,000	3964.40	3	CC	142,196	56,367,223,000	3964.05
ZP	68,780	27,283,176,000	3966.73	4	ZP	138,842	55,266,018,000	3980.50
XL	68,833	27,145,095,000	3943.62	5	BK	126,060	49,761,595,000	3947.45
YP	66,844	26,463,875,000	3959.05	6	NI	70,746	27,995,758,000	3957.22
AG	35,563	14,185,454,000	3988.82	7	YP	66,551	26,357,438,000	3960.49
MG	32,351	12,827,514,000	3965.11	8	XC	53,733	21,287,843,000	3961.78
XC	31,276	12,377,670,000	3957.56	9	OD	43,282	17,124,093,000	3956.40
FS	30,000	11,900,000,000	3966.67	10	PD	41,979	16,680,925,000	3973.64
NI	27,660	10,936,256,000	3953.82	11	YU	39,249	15,638,206,000	3984.36
KK	27,150	10,793,468,000	3975.49	12	GR	34,220	13,644,305,000	3987.23
LG	27,052	10,776,413,000	3983.59	13	KK	31,199	12,350,342,000	3958.57
PD	26,983	10,695,563,000	3963.82	14	SQ	30,218	11,975,491,000	3963.03
CP	19,633	7,756,444,000	3950.72	15	MG	28,560	11,365,629,000	3979.56
DR	18,678	7,437,264,000	3981.83	16	AZ	27,026	10,637,597,000	3936.06
SQ	18,636	7,392,148,000	3966.60	17	AG	24,484	9,711,992,000	3966.67
BB	17,215	6,876,184,000	3994.30	18	TP	22,428	8,842,125,000	3942.45
EP	14,339	5,691,470,000	3969.22	19	CP	20,314	8,029,723,000	3952.80
AZ	13,576	5,415,119,000	3988.74	20	LG	19,503	7,727,294,000	3962.11
HD	12,923	5,123,655,000	3964.76	21	DR	16,367	6,497,114,000	3969.64
YU	12,159	4,784,950,000	3935.32	22	AI	14,257	5,652,536,000	3964.74
OD	10,358	4,089,365,000	3948.03	23	RX	13,777	5,444,027,000	3951.53
AT	9,476	3,774,136,000	3982.84	24	EP	11,557	4,573,165,000	3957.05
DH	7,958	3,171,898,000	3985.80	25	HD	10,761	4,270,869,000	3968.84
GR	6,777	2,706,557,000	3993.74	26	DH	9,762	3,889,482,000	3984.31
BR	5,225	2,079,675,000	3980.24	27	BS	7,850	3,140,000,000	4000.00
AO	5,056	2,014,614,000	3984.60	28	AT	6,617	2,639,388,000	3988.80
RG	4,046	1,610,256,000	3979.87	29	LS	5,705	2,275,061,000	3987.84
BQ	3,498	1,382,929,000	3953.48	30	AO	5,611	2,234,639,000	3982.60
TP	3,317	1,299,948,000	3919.05	31	XA	5,356	2,124,883,000	3967.29
KZ	3,257	1,265,846,000	3886.54	32	BQ	5,186	2,057,853,000	3968.09
ZR	3,000	1,185,000,000	3950.00	33	RS	5,000	1,987,500,000	3975.00
HP	2,240	879,953,000	3928.36	34	YB	4,646	1,849,820,000	3981.53
LS	2,148	855,517,000	3982.85	35	KI	4,083	1,622,070,000	3972.74
XA	1,917	761,235,000	3970.97	36	KZ	3,926	1,545,842,000	3937.45
YB	1,887	743,696,000	3941.16	37	ZR	3,200	1,272,800,000	3977.50
KI	1,741	687,541,000	3949.12	38	CD	2,789	1,110,853,000	3982.98
IF	1,284	504,940,000	3932.55	39	IF	2,218	882,520,000	3978.90
DX	1,225	483,533,000	3947.21	40	HP	1,937	760,753,000	3927.48
SF	1,000	388,000,000	3880.00	41	DX	1,915	760,065,000	3969.01
AI	890	346,235,000	3890.28	42	BR	1,900	742,400,000	3907.37
YJ	502	198,212,000	3948.45	43	SF	1,100	430,900,000	3917.27
SA	400	159,800,000	3995.00	44	RO	1,010	397,950,000	3940.10
CD	191	75,333,000	3944.14	45	PC	975	387,179,000	3971.07
RX	168	65,352,000	3890.00	46	YJ	751	298,954,000	3980.75
RF	100	39,400,000	3940.00	47	RG	382	151,363,000	3962.38
PG	100	39,280,000	3928.00	48	GI	200	80,000,000	4000.00
IN	100	38,900,000	3890.00	49	ID	200	79,560,000	3978.00
IU	90	36,090,000	4010.00	50	IN	150	58,700,000	3913.33
RB	75	29,925,000	3990.00	51	FZ	100	39,700,000	3970.00
TF	19	7,600,000	4000.00	52	IH	100	39,500,000	3950.00
PC	15	5,904,000	3936.00	53	AF	100	39,500,000	3950.00
QA	14	5,570,000	3978.57	54	PG	65	26,000,000	4000.00
SH	7	2,721,000	3887.14	55	TF	59	23,450,000	3974.58
FZ	5	2,000,000	4000.00	56	JB	51	20,350,000	3990.20
AR	2	788,000	3940.00	57	DD	19	7,543,000	3970.00
RO	1	394,000	3940.00	58	DU	15	5,970,000	3980.00
IH	1	392,000	3920.00	59	PF	10	3,970,000	3970.00
 	 	 	 	60	SH	7	2,758,000	3940.00
 	 	 	 	61	QA	6	2,373,000	3955.00
 	 	 	 	62	EL	4	1,598,000	3995.00
 	 	 	 	63	PO	2	800,000	4000.00
 	 	 	 	64	RB	2	798,000	3990.00
