INETToBrokerCode	INET	Start	2025-11-21	End	2025-11-21	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	561,183	30,290,708,000	539.77	1	XL	311,764	16,821,303,000	539.55
MG	265,563	14,373,914,500	541.26	2	AK	308,887	16,738,284,000	541.89
YJ	195,734	10,673,684,000	545.32	3	CC	262,338	14,236,499,000	542.68
YP	151,602	8,199,611,000	540.86	4	AZ	220,221	11,907,888,000	540.72
PD	146,297	7,900,109,500	540.00	5	MG	216,099	11,678,036,500	540.40
CC	142,188	7,698,456,000	541.43	6	CP	183,446	9,951,868,000	542.50
CP	134,570	7,250,290,500	538.77	7	YP	141,856	7,660,813,000	540.04
AK	109,976	5,927,570,000	538.99	8	BK	139,618	7,478,037,500	535.61
OD	92,612	5,004,569,500	540.38	9	YB	78,113	4,209,511,500	538.90
XC	82,108	4,441,479,500	540.93	10	PD	70,631	3,813,427,000	539.91
YB	75,432	4,070,264,500	539.59	11	ZP	50,371	2,703,882,500	536.79
AZ	52,836	2,860,445,000	541.38	12	XC	42,321	2,290,247,500	541.16
NI	51,713	2,788,655,500	539.26	13	NI	31,256	1,682,761,500	538.38
DH	39,877	2,138,850,500	536.36	14	KK	26,399	1,433,734,000	543.10
KK	32,929	1,779,310,500	540.35	15	DX	23,303	1,266,713,500	543.58
GR	27,824	1,512,319,000	543.53	16	OD	22,867	1,233,687,500	539.51
SQ	22,851	1,234,155,000	540.09	17	SQ	20,797	1,124,235,500	540.58
XA	16,114	870,643,500	540.30	18	YJ	18,808	1,017,232,000	540.85
BQ	15,201	821,496,500	540.42	19	BQ	18,322	998,195,000	544.81
EP	15,191	818,543,000	538.83	20	EP	18,352	991,418,500	540.22
DR	14,722	794,358,500	539.57	21	GR	16,108	863,479,500	536.06
ZP	13,060	703,825,000	538.92	22	DR	15,135	817,151,000	539.91
BK	11,766	637,469,000	541.79	23	IN	14,900	810,400,000	543.89
IF	9,796	526,195,000	537.15	24	LG	13,896	748,177,500	538.41
AT	8,127	439,717,000	541.06	25	XA	11,261	609,534,000	541.28
HD	7,730	419,420,000	542.59	26	LS	11,000	598,500,000	544.09
HP	5,350	290,182,000	542.40	27	AI	10,445	566,512,500	542.38
KI	4,675	251,130,500	537.18	28	DH	7,219	389,345,500	539.33
SA	4,500	241,875,000	537.50	29	YU	6,779	367,301,500	541.82
AI	4,295	230,721,500	537.19	30	HP	6,771	359,909,000	531.54
YU	4,265	229,916,500	539.08	31	AO	4,721	258,198,500	546.91
LG	3,360	181,371,500	539.80	32	AT	4,561	247,541,000	542.73
FZ	3,001	163,054,500	543.33	33	IF	3,720	203,831,500	547.93
BR	3,004	162,637,000	541.40	34	BR	3,500	190,750,000	545.00
IN	2,720	147,280,000	541.47	35	TP	1,998	108,063,000	540.86
CD	2,695	146,558,000	543.81	36	IH	1,838	99,137,000	539.37
RS	1,883	100,740,500	535.00	37	FZ	1,000	54,000,000	540.00
AO	1,061	57,623,000	543.10	38	MI	900	48,600,000	540.00
TP	1,050	57,187,500	544.64	39	FS	692	37,368,000	540.00
IH	990	52,858,500	533.92	40	AG	524	28,276,000	539.62
AG	987	52,855,500	535.52	41	KI	325	17,682,500	544.08
FS	692	37,022,000	535.00	42	RG	200	10,800,000	540.00
RB	415	22,335,000	538.19	43	CD	100	5,400,000	540.00
RO	337	18,029,500	535.00	44	IU	90	4,900,000	544.44
DX	325	17,490,000	538.15	45	PC	68	3,706,000	545.00
SH	310	16,665,000	537.58	46	GI	33	1,790,000	542.42
RG	200	10,900,000	545.00	47	ES	15	802,500	535.00
RF	200	10,900,000	545.00	48	MU	1	53,500	535.00
AN	100	5,350,000	535.00	49	 	 	 	 
QA	59	3,160,000	535.59	50	 	 	 	 
MU	32	1,760,000	550.00	51	 	 	 	 
ES	30	1,650,000	550.00	52	 	 	 	 
GI	16	856,000	535.00	53	 	 	 	 
PO	9	495,000	550.00	54	 	 	 	 
TF	6	321,000	535.00	55	 	 	 	 
