INETToBrokerCode	INET	Start	2025-11-18	End	2025-11-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	1,592,725	81,414,537,400	511.17	1	XL	1,268,924	65,270,166,100	514.37
XL	1,125,541	58,318,784,100	518.14	2	MG	918,449	47,257,431,300	514.54
AK	627,846	32,331,052,500	514.95	3	CC	565,258	29,149,381,000	515.68
CC	562,178	28,976,496,200	515.43	4	AK	519,021	26,656,048,400	513.58
YP	356,883	18,417,758,000	516.07	5	YP	466,762	24,158,636,600	517.58
XC	178,493	9,201,232,000	515.50	6	XC	300,521	15,415,852,200	512.97
CP	176,333	9,031,418,800	512.18	7	CP	297,115	15,122,448,700	508.98
BK	173,758	8,925,185,900	513.66	8	BK	203,437	10,446,508,600	513.50
KK	157,394	8,141,196,900	517.25	9	YU	201,196	10,256,242,600	509.76
PD	151,059	7,807,965,300	516.88	10	PD	181,457	9,357,016,300	515.66
YJ	128,864	6,655,814,700	516.50	11	YB	178,525	9,268,598,400	519.18
NI	112,157	5,767,634,200	514.25	12	EP	165,577	8,496,957,200	513.17
YB	109,223	5,612,812,700	513.89	13	OD	143,206	7,256,053,900	506.69
AZ	99,341	5,106,210,900	514.01	14	NI	133,035	6,948,900,400	522.34
YU	95,751	4,972,282,700	519.29	15	YJ	102,485	5,387,319,500	525.67
DR	98,278	4,971,935,000	505.91	16	AZ	103,282	5,233,139,200	506.68
DX	69,002	3,623,221,200	525.09	17	LG	95,465	4,976,462,900	521.29
EP	61,106	3,155,464,000	516.39	18	KK	90,650	4,668,494,600	515.00
OD	58,287	2,991,277,400	513.20	19	DH	83,454	4,204,295,500	503.79
DH	57,829	2,980,127,300	515.33	20	GR	69,594	3,575,518,600	513.77
GR	48,417	2,519,594,500	520.39	21	BQ	39,421	2,043,921,600	518.49
LG	44,939	2,264,702,600	503.95	22	SQ	29,939	1,536,559,800	513.23
BQ	42,632	2,215,574,500	519.70	23	XA	27,345	1,436,637,000	525.37
ZP	38,340	1,936,592,500	505.11	24	DR	23,593	1,224,093,400	518.84
AT	31,698	1,607,367,100	507.09	25	AT	21,460	1,125,333,600	524.39
SQ	29,355	1,508,362,500	513.83	26	ZP	20,122	1,055,389,000	524.50
AO	23,293	1,172,625,000	503.42	27	HP	18,312	945,173,800	516.15
KI	15,777	811,907,400	514.61	28	AO	17,133	875,860,000	511.21
HP	14,387	732,834,000	509.37	29	TP	12,663	662,605,800	523.26
XA	13,836	716,184,700	517.62	30	AI	10,101	533,830,500	528.49
BR	12,702	648,080,000	510.22	31	LS	10,310	511,500,000	496.12
LS	10,354	548,585,000	529.83	32	BR	9,750	507,500,000	520.51
TP	10,125	519,569,600	513.16	33	HD	8,574	451,784,500	526.92
HD	9,472	484,999,500	512.03	34	KI	8,153	418,040,100	512.74
FS	8,401	434,391,500	517.07	35	RG	6,955	359,160,000	516.41
AG	6,639	332,701,500	501.13	36	PC	6,567	341,765,100	520.43
PC	6,027	312,810,200	519.01	37	AG	5,776	288,659,000	499.76
IN	5,619	282,940,000	503.54	38	IF	5,560	287,259,000	516.65
IF	5,368	275,571,100	513.36	39	SH	5,240	266,995,000	509.53
AI	5,045	267,412,500	530.05	40	FS	4,958	254,617,500	513.55
FZ	4,500	232,000,000	515.56	41	MI	4,500	235,250,000	522.78
MI	4,500	229,800,000	510.67	42	IN	3,594	183,541,500	510.69
SH	4,178	217,143,900	519.73	43	FZ	2,500	131,000,000	524.00
ES	4,070	207,575,000	510.01	44	PG	1,350	69,275,000	513.15
SA	2,250	112,450,000	499.78	45	ES	1,070	57,682,500	539.09
RO	1,200	63,200,000	526.67	46	DX	1,022	52,350,000	512.23
II	1,000	50,500,000	505.00	47	AF	1,000	52,000,000	520.00
IH	830	42,695,000	514.40	48	II	1,000	51,500,000	515.00
RG	700	35,450,000	506.43	49	AN	1,000	51,000,000	510.00
CD	571	28,662,000	501.96	50	CD	927	47,800,000	515.64
AF	500	25,000,000	500.00	51	IH	600	31,250,000	520.83
RB	228	11,711,000	513.64	52	IU	500	25,750,000	515.00
AN	200	10,100,000	505.00	53	RO	300	15,750,000	525.00
ID	50	2,500,000	500.00	54	PO	314	15,660,000	498.73
PG	48	2,472,000	515.00	55	QA	143	7,365,500	515.07
QA	30	1,567,000	522.33	56	MU	100	5,400,000	540.00
MU	10	535,000	535.00	57	RB	30	1,605,000	535.00
GI	9	459,000	510.00	58	JB	24	1,200,000	500.00
SF	3	149,400	498.00	59	TF	13	673,000	517.69
TF	2	102,000	510.00	60	RS	10	510,000	510.00
PO	1	50,000	500.00	61	DU	9	459,000	510.00
 	 	 	 	62	GI	3	156,000	520.00
