INETToBrokerCode	INET	Start	2025-11-07	End	2025-11-07	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,997,363	65,860,815,600	329.74	1	XL	2,293,440	75,280,236,600	328.24
YP	1,427,709	47,154,165,400	330.28	2	MG	1,568,533	51,575,570,200	328.81
MG	1,387,986	45,988,834,600	331.34	3	CC	1,537,252	50,827,874,800	330.64
CC	1,302,707	42,699,028,200	327.77	4	YP	1,395,348	46,065,946,400	330.14
PD	792,327	25,995,070,600	328.09	5	CP	682,679	22,349,540,000	327.38
CP	733,697	24,156,583,400	329.24	6	AK	670,985	22,088,494,800	329.20
AZ	659,576	21,499,474,200	325.96	7	PD	671,443	21,911,438,400	326.33
XC	530,438	17,414,802,000	328.31	8	AZ	531,904	17,414,414,800	327.40
AK	521,737	17,101,019,400	327.77	9	XC	477,923	15,760,590,000	329.77
KK	435,831	14,420,220,600	330.87	10	KK	416,545	13,700,233,400	328.90
YB	324,187	10,663,493,600	328.93	11	NI	337,031	11,141,476,400	330.58
LG	253,197	8,320,421,400	328.61	12	YB	271,607	8,934,838,000	328.96
DR	227,830	7,450,969,400	327.04	13	XA	214,454	7,061,352,000	329.27
YJ	198,568	6,574,206,200	331.08	14	BQ	168,049	5,583,074,200	332.23
BQ	192,127	6,366,924,800	331.39	15	OD	168,154	5,543,057,000	329.64
SQ	181,817	5,933,835,600	326.36	16	DH	142,231	4,688,162,800	329.62
XA	180,549	5,908,170,200	327.23	17	DR	141,170	4,680,847,400	331.58
NI	177,993	5,863,270,800	329.41	18	ZP	139,441	4,596,804,200	329.66
GR	176,226	5,804,129,200	329.36	19	AT	136,632	4,487,226,600	328.42
OD	165,323	5,425,151,400	328.15	20	EP	118,086	3,862,945,400	327.13
EP	141,923	4,712,473,000	332.04	21	SQ	115,309	3,789,890,600	328.67
AT	134,476	4,400,137,600	327.21	22	GR	108,090	3,580,193,400	331.22
BK	107,838	3,545,455,200	328.78	23	AO	82,453	2,719,067,400	329.77
AO	96,964	3,145,011,200	324.35	24	LG	79,439	2,622,781,600	330.16
ZP	94,476	3,126,488,400	330.93	25	YU	60,750	2,003,237,200	329.75
YU	86,602	2,840,193,200	327.96	26	YJ	40,281	1,325,824,400	329.14
DH	84,142	2,740,278,200	325.67	27	BK	39,395	1,308,795,400	332.22
TP	34,453	1,116,997,000	324.21	28	TP	35,516	1,187,086,800	334.24
IF	31,361	1,033,637,400	329.59	29	AI	30,802	1,004,327,800	326.06
AI	22,623	748,293,600	330.77	30	KI	23,731	773,824,000	326.08
RF	20,050	651,640,000	325.01	31	HP	22,708	749,336,800	329.99
HP	18,859	621,554,400	329.58	32	IN	15,910	524,088,000	329.41
SA	17,608	572,434,400	325.10	33	IF	14,862	489,681,200	329.49
KI	14,620	476,475,400	325.91	34	AG	11,562	382,599,400	330.91
AG	14,529	473,683,800	326.03	35	SS	10,105	337,507,000	334.00
RG	13,340	434,200,000	325.49	36	PC	9,893	327,914,400	331.46
HD	11,707	388,217,400	331.61	37	SA	9,908	322,197,600	325.19
IN	8,800	293,420,000	333.43	38	DX	7,706	248,805,200	322.87
FS	7,273	237,493,800	326.54	39	HD	7,355	246,796,000	335.55
SH	5,400	179,180,000	331.81	40	BR	6,725	219,266,400	326.05
PC	4,878	160,428,200	328.88	41	FS	6,386	209,283,800	327.72
MU	3,740	123,811,000	331.05	42	IU	6,450	206,940,000	320.84
BR	3,500	114,400,000	326.86	43	MU	6,001	197,982,800	329.92
DX	2,522	82,557,000	327.35	44	RG	5,340	172,358,000	322.77
FZ	2,505	80,664,000	322.01	45	LS	5,000	168,000,000	336.00
IU	2,450	80,090,000	326.90	46	SH	4,500	151,060,000	335.69
IH	1,500	49,150,000	327.67	47	CD	4,431	145,459,400	328.28
SF	1,285	42,599,200	331.51	48	ZR	3,500	114,240,000	326.40
LS	1,255	40,973,000	326.48	49	DU	1,540	48,704,000	316.26
CD	1,193	39,231,600	328.85	50	SF	1,102	36,581,200	331.95
ZR	1,200	38,000,000	316.67	51	RO	850	28,120,000	330.82
PG	1,000	31,800,000	318.00	52	IH	794	26,303,200	331.27
MI	550	17,750,000	322.73	53	FZ	605	20,507,000	338.96
RB	500	16,800,000	336.00	54	MI	500	16,640,000	332.80
ES	218	7,203,800	330.45	55	TF	200	6,560,000	328.00
AR	180	5,994,000	333.00	56	BS	200	6,360,000	318.00
GI	180	5,828,200	323.79	57	AR	180	5,784,000	321.33
AN	100	3,260,000	326.00	58	GI	108	3,526,000	326.48
QA	61	1,955,600	320.59	59	RF	50	1,650,000	330.00
RO	50	1,600,000	320.00	60	FO	50	1,600,000	320.00
FO	50	1,580,000	316.00	61	PO	2	67,200	336.00
BS	30	984,000	328.00	62	 	 	 	 
RS	10	326,000	326.00	63	 	 	 	 
TF	5	168,000	336.00	64	 	 	 	 
PO	2	66,400	332.00	65	 	 	 	 
