CUANToBrokerCode	CUAN	Start	2025-11-04	End	2025-11-04	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	214,944	44,606,247,000	2075.25	1	CC	202,778	41,948,272,000	2068.68
BB	164,809	34,046,543,000	2065.82	2	XL	192,115	39,860,294,000	2074.81
YP	146,098	30,473,012,000	2085.79	3	ZP	184,387	38,378,366,000	2081.40
CC	94,831	19,649,961,000	2072.10	4	XC	132,479	27,569,730,000	2081.06
MG	82,725	17,442,328,000	2108.47	5	MG	100,711	20,995,140,000	2084.69
PD	82,231	17,141,689,000	2084.58	6	BK	98,630	20,437,617,000	2072.15
XC	75,508	15,692,734,000	2078.29	7	YP	98,584	20,410,271,000	2070.34
AG	70,723	14,494,974,000	2049.54	8	AK	83,513	17,256,401,000	2066.31
YB	63,617	13,115,414,000	2061.62	9	PD	43,722	9,109,930,000	2083.60
AZ	54,872	11,453,008,000	2087.22	10	CP	40,129	8,320,674,000	2073.48
AK	51,334	10,546,857,000	2054.56	11	SS	34,830	7,302,940,000	2096.74
XA	34,384	7,273,926,000	2115.50	12	DH	23,419	4,818,515,000	2057.52
CP	30,899	6,464,187,000	2092.04	13	YB	20,830	4,258,465,000	2044.39
KK	24,757	5,141,388,000	2076.74	14	BQ	17,498	3,619,769,000	2068.68
GR	19,954	4,127,418,000	2068.47	15	TP	16,214	3,384,214,000	2087.22
SQ	18,007	3,731,149,000	2072.05	16	SQ	14,383	2,987,946,000	2077.42
CD	16,887	3,448,367,000	2042.02	17	AG	14,217	2,970,277,000	2089.24
ZP	16,664	3,424,521,000	2055.04	18	KK	10,203	2,101,114,000	2059.31
DH	16,660	3,403,347,000	2042.83	19	LG	9,556	2,011,647,000	2105.11
TP	13,574	2,806,866,000	2067.83	20	HP	9,269	1,906,705,000	2057.08
HP	11,849	2,453,936,000	2071.01	21	GR	9,003	1,839,977,000	2043.74
OD	11,775	2,441,461,000	2073.43	22	OD	7,882	1,653,909,000	2098.34
LG	11,748	2,428,392,000	2067.07	23	YU	7,493	1,574,980,000	2101.94
BK	10,962	2,300,780,000	2098.87	24	DR	7,218	1,502,576,000	2081.71
NI	10,937	2,267,459,000	2073.20	25	EP	5,259	1,095,298,000	2082.71
DR	10,047	2,087,522,000	2077.76	26	NI	5,183	1,079,135,000	2082.07
EP	10,089	2,084,522,000	2066.13	27	AZ	4,967	1,027,608,000	2068.87
YU	8,335	1,723,732,000	2068.06	28	SH	4,050	842,200,000	2079.51
AO	7,219	1,495,899,000	2072.17	29	AT	3,749	785,946,000	2096.42
AI	5,737	1,186,428,000	2068.03	30	KI	2,708	561,598,000	2073.85
BQ	5,120	1,064,965,000	2080.01	31	XA	2,456	504,209,000	2052.97
AT	5,069	1,055,793,000	2082.84	32	AI	2,301	476,538,000	2071.00
HD	2,815	584,690,000	2077.05	33	YJ	2,062	428,423,000	2077.71
YJ	2,731	568,040,000	2079.97	34	HD	1,714	351,580,000	2051.23
FZ	2,700	567,400,000	2101.48	35	RX	1,500	307,500,000	2050.00
BR	2,278	472,358,000	2073.56	36	FZ	1,402	295,024,000	2104.31
IF	2,101	430,295,000	2048.05	37	IF	1,273	267,579,000	2101.96
PC	1,711	354,975,000	2074.66	38	BR	1,199	251,430,000	2097.00
RF	1,230	251,690,000	2046.26	39	RF	1,230	251,150,000	2041.87
KI	1,188	245,884,000	2069.73	40	LS	1,011	212,303,000	2099.93
DX	1,194	241,778,000	2024.94	41	SA	640	134,160,000	2096.25
SH	1,000	205,500,000	2055.00	42	DP	575	117,875,000	2050.00
DD	544	115,932,000	2131.10	43	IU	375	79,150,000	2110.67
AR	500	102,000,000	2040.00	44	DX	340	71,998,000	2117.59
LS	395	82,125,000	2079.11	45	MU	280	57,960,000	2070.00
RG	362	74,796,000	2066.19	46	AO	216	45,176,000	2091.48
MU	311	65,788,000	2115.37	47	ES	124	26,474,000	2135.00
ES	303	63,610,000	2099.34	48	PC	124	25,987,000	2095.73
RO	141	29,313,000	2078.94	49	CD	98	20,094,000	2050.41
IU	100	20,675,000	2067.50	50	AP	50	10,750,000	2150.00
ID	75	15,315,000	2042.00	51	RO	50	10,750,000	2150.00
JB	40	8,140,000	2035.00	52	BS	45	9,280,000	2062.22
IH	35	7,375,000	2107.14	53	JB	40	8,160,000	2040.00
AN	15	3,180,000	2120.00	54	IH	20	4,180,000	2090.00
FS	13	2,730,000	2100.00	55	RG	20	4,180,000	2090.00
PO	10	2,060,000	2060.00	56	SF	20	4,165,000	2082.50
PF	5	1,000,000	2000.00	57	ID	15	3,240,000	2160.00
GI	3	621,000	2070.00	58	AN	5	1,070,000	2140.00
ZR	2	406,000	2030.00	59	PF	5	1,015,000	2030.00
SF	1	210,000	2100.00	60	 	 	 	 
TF	1	203,000	2030.00	61	 	 	 	 
