CDIAToBrokerCode	CDIA	Start	2026-01-30	End	2026-01-30	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	235,475	28,463,529,500	1208.77	1	BK	181,414	21,652,622,000	1193.55
YP	104,075	12,554,046,000	1206.25	2	XL	171,629	20,733,505,000	1208.04
CC	99,047	11,919,624,500	1203.43	3	CC	156,895	18,954,163,500	1208.08
XC	97,885	11,773,741,500	1202.81	4	AK	131,655	16,110,699,000	1223.71
PD	90,194	10,919,334,500	1210.65	5	YP	61,311	7,411,851,000	1208.89
AK	75,219	9,014,637,000	1198.45	6	PD	59,045	7,106,689,000	1203.61
AO	56,756	6,691,320,500	1178.96	7	XC	58,204	6,989,416,000	1200.85
NI	41,539	4,979,620,000	1198.78	8	CP	57,959	6,864,802,500	1184.42
SQ	39,840	4,797,384,500	1204.16	9	NI	40,953	4,931,098,000	1204.09
CP	34,396	4,136,949,000	1202.74	10	MG	32,942	3,925,886,000	1191.76
ZP	29,641	3,589,051,000	1210.84	11	KK	27,397	3,311,021,500	1208.53
BK	28,591	3,405,365,500	1191.06	12	DR	20,731	2,500,026,500	1205.94
KK	26,756	3,231,498,000	1207.77	13	ZP	19,195	2,352,032,000	1225.34
GR	20,405	2,476,252,000	1213.55	14	OD	17,060	2,064,190,000	1209.96
TP	19,599	2,389,657,500	1219.28	15	YU	16,473	1,982,169,000	1203.28
OD	19,658	2,363,664,500	1202.39	16	LG	15,294	1,846,530,000	1207.36
AZ	19,418	2,356,883,000	1213.76	17	YB	10,604	1,257,444,500	1185.82
LG	15,494	1,891,946,500	1221.08	18	SQ	10,246	1,238,343,500	1208.61
FS	14,000	1,712,546,500	1223.25	19	CD	10,056	1,211,781,000	1205.03
DR	11,437	1,396,223,000	1220.79	20	DP	9,993	1,205,838,000	1206.68
EP	10,979	1,331,706,000	1212.96	21	DH	7,952	986,918,000	1241.09
YB	9,236	1,119,124,500	1211.70	22	GR	7,544	900,066,000	1193.09
SH	9,070	1,103,437,500	1216.58	23	XA	7,292	867,774,000	1190.04
YU	6,621	813,989,500	1229.41	24	AZ	6,887	832,079,500	1208.19
BQ	6,526	799,056,000	1224.42	25	KI	4,467	554,033,000	1240.28
XA	5,885	704,007,500	1196.27	26	BQ	4,019	487,734,000	1213.57
DH	5,430	656,886,500	1209.74	27	EP	3,386	411,390,000	1214.97
AI	5,099	623,301,000	1222.40	28	AO	3,005	363,895,500	1210.97
HP	4,993	609,182,500	1220.07	29	TP	2,965	354,725,500	1196.38
BR	4,504	537,438,500	1193.25	30	HP	2,896	344,314,000	1188.93
KI	3,959	475,142,500	1200.16	31	BR	2,500	314,375,000	1257.50
TS	3,500	417,750,000	1193.57	32	AT	2,323	290,945,000	1252.45
AT	3,433	415,865,000	1211.37	33	ES	1,900	230,250,000	1211.84
MG	3,194	384,293,500	1203.17	34	FS	1,505	179,097,500	1190.02
YJ	2,105	255,294,000	1212.80	35	AI	1,371	168,171,000	1226.63
IF	1,765	214,369,500	1214.56	36	RG	1,300	156,400,000	1203.08
RG	1,433	176,149,500	1229.24	37	IF	795	97,222,500	1222.92
FZ	1,305	158,097,000	1211.47	38	LS	680	80,030,000	1176.91
BS	1,010	125,180,000	1239.41	39	SH	615	75,562,500	1228.66
PG	1,002	120,092,000	1198.52	40	IN	425	50,612,500	1190.88
DX	753	89,964,500	1194.75	41	YJ	406	49,420,500	1217.25
KZ	700	86,800,000	1240.00	42	FZ	355	43,181,500	1216.38
SA	550	68,325,000	1242.27	43	AG	327	40,131,000	1227.25
IN	425	51,887,500	1220.88	44	SA	176	21,756,000	1236.14
AG	330	39,315,500	1191.38	45	DX	107	13,489,500	1260.70
ZR	268	32,647,500	1218.19	46	ID	100	12,400,000	1240.00
LS	261	32,108,500	1230.21	47	IU	100	12,125,000	1212.50
MU	256	30,868,500	1205.80	48	ZR	100	11,950,000	1195.00
OK	100	12,700,000	1270.00	49	HD	50	6,300,000	1260.00
GA	100	12,000,000	1200.00	50	RS	41	4,894,500	1193.78
IU	100	11,925,000	1192.50	51	RO	20	2,350,000	1175.00
PC	89	10,433,000	1172.25	52	QA	12	1,466,500	1222.08
CD	74	8,955,000	1210.14	53	IH	10	1,200,000	1200.00
HD	50	6,200,000	1240.00	54	SF	3	373,500	1245.00
EL	50	5,850,000	1170.00	55	 	 	 	 
SF	31	3,755,000	1211.29	56	 	 	 	 
RF	30	3,510,000	1170.00	57	 	 	 	 
AN	19	2,279,500	1199.74	58	 	 	 	 
QA	13	1,566,500	1205.00	59	 	 	 	 
PO	10	1,170,000	1170.00	60	 	 	 	 
RO	3	360,000	1200.00	61	 	 	 	 
JB	2	241,000	1205.00	62	 	 	 	 
IH	1	123,500	1235.00	63	 	 	 	 
AD	1	119,000	1190.00	64	 	 	 	 
