CDIAToBrokerCode	CDIA	Start	2026-01-20	End	2026-01-20	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	232,509	36,512,820,500	1570.38	1	AK	165,329	26,026,204,500	1574.21
CC	86,751	13,580,694,000	1565.48	2	XL	129,324	20,311,825,000	1570.62
XC	83,349	13,075,718,500	1568.79	3	CC	125,442	19,678,308,000	1568.72
YP	78,845	12,347,866,500	1566.09	4	LG	82,197	12,837,680,000	1561.82
PD	60,905	9,550,596,000	1568.11	5	ZP	76,507	12,094,585,000	1580.85
YU	58,008	9,152,072,500	1577.73	6	XC	67,688	10,628,696,000	1570.25
AO	46,867	7,353,906,000	1569.10	7	YP	58,825	9,201,831,500	1564.27
YB	38,250	6,020,591,000	1574.01	8	PD	37,647	5,901,716,500	1567.65
KK	38,007	5,977,418,000	1572.72	9	KK	27,450	4,306,228,000	1568.75
NI	32,366	5,061,828,000	1563.93	10	HP	25,946	4,077,888,000	1571.68
CP	30,087	4,713,498,500	1566.62	11	NI	23,532	3,685,582,500	1566.20
SQ	29,738	4,670,755,500	1570.64	12	AZ	22,095	3,447,620,000	1560.36
BQ	28,956	4,548,983,500	1571.00	13	DR	20,014	3,131,173,500	1564.49
OD	24,736	3,869,229,000	1564.21	14	YU	17,643	2,762,108,500	1565.55
GR	23,338	3,650,662,000	1564.26	15	BQ	16,130	2,554,004,500	1583.39
EP	23,126	3,625,464,000	1567.70	16	YB	16,247	2,534,301,500	1559.86
MG	19,170	3,041,684,500	1586.69	17	MG	15,945	2,503,922,000	1570.35
XA	17,658	2,779,272,500	1573.95	18	SQ	13,225	2,075,174,000	1569.13
AK	15,977	2,515,230,500	1574.28	19	CP	11,409	1,787,079,500	1566.38
IN	15,200	2,379,400,000	1565.39	20	GR	11,144	1,753,625,500	1573.61
DR	12,990	2,041,243,500	1571.40	21	CD	10,557	1,652,511,000	1565.32
AZ	10,858	1,703,498,000	1568.89	22	HD	10,500	1,629,000,000	1551.43
ZP	6,864	1,076,642,000	1568.53	23	OD	9,951	1,557,732,000	1565.40
DH	6,487	1,018,047,000	1569.36	24	DP	9,723	1,519,528,000	1562.82
TP	5,948	930,643,000	1564.63	25	BB	9,723	1,519,348,500	1562.63
RF	5,040	795,230,500	1577.84	26	EP	8,425	1,329,698,000	1578.28
HP	4,987	784,556,000	1573.20	27	XA	7,742	1,209,326,500	1562.03
KI	4,525	706,539,500	1561.41	28	BK	7,218	1,132,550,000	1569.06
LG	4,002	628,645,000	1570.83	29	SH	5,500	860,250,000	1564.09
AI	2,922	458,607,500	1569.50	30	RF	5,000	788,432,500	1576.87
LS	2,673	420,034,000	1571.40	31	DH	2,917	457,395,500	1568.03
CD	2,518	394,240,500	1565.69	32	AI	2,712	426,678,000	1573.30
IF	2,071	323,688,500	1562.96	33	TP	2,600	407,406,500	1566.95
YJ	1,775	277,856,500	1565.39	34	LS	2,000	319,000,000	1595.00
BR	1,712	269,588,500	1574.70	35	BR	1,500	235,000,000	1566.67
AT	1,679	263,733,000	1570.77	36	AO	1,257	198,497,500	1579.14
AG	958	149,511,000	1560.66	37	FZ	1,192	189,770,000	1592.03
DX	862	135,381,500	1570.55	38	AG	836	131,253,000	1570.01
SH	600	94,100,000	1568.33	39	AT	823	129,316,500	1571.28
PG	550	86,600,000	1574.55	40	IF	712	111,958,500	1572.45
MU	520	80,720,000	1552.31	41	YJ	589	92,503,000	1570.51
EL	500	78,375,000	1567.50	42	IU	550	87,675,000	1594.09
IU	410	64,150,000	1564.63	43	DX	558	87,280,000	1564.16
FZ	355	55,817,500	1572.32	44	PP	354	55,610,000	1570.90
RO	318	50,720,000	1594.97	45	PG	277	43,212,000	1560.00
RG	320	50,580,000	1580.63	46	KI	242	38,243,000	1580.29
ZR	217	33,855,000	1560.14	47	IN	150	23,750,000	1583.33
BS	208	32,604,500	1567.52	48	RO	100	15,550,000	1555.00
BB	165	25,814,500	1564.52	49	RS	100	15,550,000	1555.00
JB	155	24,355,000	1571.29	50	ID	50	7,887,500	1577.50
QA	147	22,872,500	1555.95	51	PF	17	2,686,000	1580.00
RS	100	15,750,000	1575.00	52	EL	8	1,244,000	1555.00
PO	100	15,600,000	1560.00	53	 	 	 	 
SS	75	11,775,000	1570.00	54	 	 	 	 
PF	45	7,044,500	1565.44	55	 	 	 	 
RB	30	4,695,000	1565.00	56	 	 	 	 
AR	19	2,992,500	1575.00	57	 	 	 	 
ID	15	2,355,000	1570.00	58	 	 	 	 
FS	15	2,340,000	1560.00	59	 	 	 	 
PC	12	1,906,500	1588.75	60	 	 	 	 
ES	11	1,723,000	1566.36	61	 	 	 	 
AN	11	1,712,000	1556.36	62	 	 	 	 
SF	10	1,562,500	1562.50	63	 	 	 	 
