CDIAToBrokerCode	CDIA	Start	2026-01-08	End	2026-01-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	165,944	27,786,314,000	1674.44	1	XL	188,993	31,582,521,000	1671.09
XL	157,006	26,251,597,500	1672.01	2	XC	105,758	17,726,446,500	1676.13
AK	94,969	15,929,974,500	1677.39	3	CC	82,083	13,772,306,000	1677.85
XC	87,532	14,656,484,000	1674.41	4	AK	80,853	13,510,341,000	1670.98
YP	54,882	9,177,756,000	1672.27	5	YP	65,858	11,023,165,500	1673.78
PD	53,734	8,990,811,500	1673.21	6	PD	60,200	10,077,677,500	1674.03
SQ	42,720	7,176,978,000	1680.00	7	CP	42,540	7,138,506,500	1678.07
KK	42,744	7,148,080,000	1672.30	8	AZ	27,615	4,629,004,000	1676.26
BK	27,700	4,681,671,000	1690.13	9	LG	26,593	4,453,666,500	1674.75
OD	25,394	4,251,094,000	1674.05	10	NI	25,432	4,264,448,500	1676.80
YU	22,544	3,776,450,000	1675.15	11	BB	23,389	3,902,140,000	1668.37
NI	20,636	3,456,157,000	1674.82	12	GR	23,048	3,855,764,000	1672.93
CP	20,221	3,395,800,500	1679.34	13	BK	22,505	3,754,898,000	1668.47
ZP	18,537	3,095,060,000	1669.67	14	YB	21,522	3,591,377,500	1668.70
DR	17,575	2,939,822,000	1672.73	15	OD	20,283	3,404,781,500	1678.64
AZ	16,029	2,677,314,000	1670.29	16	SQ	20,065	3,371,077,500	1680.08
HP	14,580	2,430,242,000	1666.83	17	MG	19,678	3,305,842,500	1679.97
BQ	14,273	2,393,883,500	1677.21	18	KK	18,949	3,178,401,000	1677.34
YB	14,030	2,354,917,500	1678.49	19	AO	18,875	3,174,537,000	1681.87
MG	12,444	2,091,457,000	1680.70	20	DH	15,101	2,530,911,000	1675.99
LG	12,320	2,066,467,000	1677.33	21	YU	14,963	2,507,481,000	1675.79
DH	12,033	2,021,137,500	1679.66	22	CD	13,139	2,207,667,500	1680.24
XA	11,437	1,909,355,000	1669.45	23	BQ	12,811	2,128,821,500	1661.71
AO	11,356	1,885,605,500	1660.45	24	DP	11,678	1,960,560,000	1678.85
GR	10,828	1,817,471,500	1678.49	25	IN	7,905	1,337,397,500	1691.84
EP	6,419	1,071,291,500	1668.94	26	ZP	6,780	1,139,082,000	1680.06
TP	5,386	899,421,500	1669.92	27	EL	6,835	1,136,365,000	1662.57
IF	4,174	698,334,000	1673.06	28	EP	5,657	949,895,500	1679.15
ES	3,103	517,300,000	1667.10	29	AT	5,446	917,205,500	1684.18
AI	2,738	454,121,000	1658.59	30	DR	4,895	818,205,000	1671.51
AT	2,655	444,976,500	1675.99	31	IF	4,011	667,104,000	1663.19
LS	2,120	353,630,000	1668.07	32	TP	3,350	561,898,500	1677.31
KI	1,970	329,302,000	1671.58	33	ES	2,437	408,043,000	1674.37
SS	1,800	302,300,000	1679.44	34	KI	2,409	402,420,500	1670.49
YJ	1,715	287,444,500	1676.06	35	XA	1,652	277,559,500	1680.14
FZ	1,350	224,875,000	1665.74	36	BS	1,500	253,500,000	1690.00
CD	1,338	224,536,500	1678.15	37	HP	1,380	230,457,500	1669.98
EL	1,190	198,660,000	1669.41	38	BR	1,135	191,267,500	1685.18
AG	1,082	180,573,000	1668.88	39	SH	1,110	187,535,000	1689.50
MI	1,000	168,500,000	1685.00	40	LS	1,054	178,075,000	1689.52
BS	1,000	168,500,000	1685.00	41	FZ	1,000	168,500,000	1685.00
IU	850	141,650,000	1666.47	42	YJ	911	152,439,500	1673.32
BR	580	96,955,000	1671.64	43	HD	600	100,850,000	1680.83
ID	530	89,170,000	1682.45	44	IU	550	92,175,000	1675.91
RF	403	66,795,000	1657.44	45	FS	501	84,167,000	1679.98
HD	350	58,025,000	1657.86	46	AG	482	80,591,000	1672.01
SF	335	55,836,500	1666.76	47	AI	451	75,481,000	1673.64
MU	335	55,307,500	1650.97	48	RG	401	67,366,500	1679.96
RS	300	49,950,000	1665.00	49	AF	301	50,718,500	1685.00
DX	220	36,814,000	1673.36	50	SF	281	47,048,000	1674.31
SH	175	29,212,500	1669.29	51	RB	148	25,086,000	1695.00
GA	150	24,825,000	1655.00	52	DX	138	23,209,000	1681.81
JB	140	23,590,000	1685.00	53	PC	100	16,900,000	1690.00
AN	130	21,600,000	1661.54	54	ZR	100	16,650,000	1665.00
RG	110	18,510,000	1682.73	55	JB	37	6,264,000	1692.97
FS	100	16,600,000	1660.00	56	 	 	 	 
AF	100	16,550,000	1655.00	57	 	 	 	 
QA	94	15,745,000	1675.00	58	 	 	 	 
ZR	50	8,325,000	1665.00	59	 	 	 	 
IH	20	3,345,000	1672.50	60	 	 	 	 
AD	3	502,500	1675.00	61	 	 	 	 
IC	2	329,000	1645.00	62	 	 	 	 
PC	2	328,000	1640.00	63	 	 	 	 
DU	1	168,500	1685.00	64	 	 	 	 
