CDIAToBrokerCode	CDIA	Start	2026-01-27	End	2026-01-27	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	129,904	17,986,469,500	1384.60	1	XL	110,349	15,257,725,000	1382.68
CC	99,133	13,681,626,500	1380.13	2	PD	80,014	11,046,657,500	1380.59
YB	67,074	9,328,842,500	1390.83	3	XC	72,522	10,041,870,500	1384.67
XC	67,432	9,311,341,000	1380.85	4	CC	65,160	9,038,443,000	1387.12
ZP	58,912	8,133,558,000	1380.63	5	AK	61,800	8,524,367,000	1379.35
YP	57,077	7,900,126,000	1384.12	6	YP	55,618	7,687,754,000	1382.24
BK	37,421	5,170,303,000	1381.66	7	ZP	36,100	5,011,027,500	1388.10
AK	35,919	4,965,087,500	1382.30	8	NI	32,449	4,499,715,500	1386.70
PD	34,455	4,768,136,000	1383.87	9	KK	28,709	3,928,338,500	1368.33
NI	24,968	3,450,765,500	1382.08	10	SQ	22,762	3,153,199,000	1385.29
LG	14,924	2,081,864,000	1394.98	11	CP	13,539	1,883,245,500	1390.98
SQ	14,917	2,063,949,500	1383.62	12	DR	13,437	1,856,718,000	1381.80
GR	13,012	1,798,452,500	1382.15	13	YB	12,506	1,727,818,500	1381.59
KK	12,921	1,788,415,500	1384.12	14	GR	12,089	1,675,038,000	1385.59
IN	10,000	1,375,000,000	1375.00	15	LG	11,214	1,554,087,500	1385.85
OD	6,489	894,130,500	1377.92	16	YU	10,722	1,485,254,000	1385.24
TP	5,824	803,408,000	1379.48	17	OD	10,644	1,474,544,500	1385.33
CP	5,671	789,142,500	1391.54	18	PI	10,100	1,408,950,000	1395.00
DX	5,443	761,732,500	1399.47	19	IN	10,000	1,392,500,000	1392.50
MG	4,338	604,568,000	1393.66	20	CD	9,267	1,283,905,500	1385.46
HP	3,954	546,909,000	1383.18	21	BB	9,234	1,276,823,000	1382.74
AZ	3,258	449,951,000	1381.07	22	TP	6,162	854,518,000	1386.75
EP	3,001	414,391,000	1380.84	23	BQ	6,007	834,528,000	1389.26
DR	2,976	410,798,000	1380.37	24	AZ	5,771	801,175,000	1388.28
XA	2,885	400,592,500	1388.54	25	AT	4,985	676,861,500	1357.80
DH	2,803	387,542,500	1382.60	26	EP	4,068	564,753,000	1388.28
AI	2,677	362,593,500	1354.48	27	DH	3,679	510,683,000	1388.10
YJ	1,897	263,071,500	1386.78	28	YJ	3,652	507,509,500	1389.68
IF	1,407	193,771,500	1377.20	29	BK	2,145	298,509,000	1391.65
KI	845	116,245,500	1375.69	30	MG	1,919	266,136,000	1386.85
MU	852	115,925,500	1360.63	31	HP	1,648	227,631,500	1381.26
AT	680	93,913,500	1381.08	32	IF	1,559	213,039,000	1366.51
AG	640	88,252,500	1378.95	33	XA	1,489	206,960,000	1389.93
AO	480	66,629,500	1388.11	34	AG	1,232	171,541,500	1392.38
BQ	471	65,494,000	1390.53	35	KI	1,154	160,220,000	1388.39
FZ	450	62,900,000	1397.78	36	AI	732	102,105,000	1394.88
RG	430	59,940,000	1393.95	37	SH	720	99,085,000	1376.18
IU	350	48,775,000	1393.57	38	MU	675	92,829,500	1375.25
YU	326	44,942,000	1378.59	39	RS	301	41,839,000	1390.00
RO	220	30,755,000	1397.95	40	BR	215	30,012,500	1395.93
CD	174	24,257,500	1394.11	41	AO	137	18,993,000	1386.35
HD	153	20,941,000	1368.69	42	RG	110	15,400,000	1400.00
SH	90	12,410,000	1378.89	43	LS	107	14,912,500	1393.69
SA	60	8,400,000	1400.00	44	ID	103	14,114,000	1370.29
JB	50	7,000,000	1400.00	45	SA	100	13,950,000	1395.00
BS	50	6,975,000	1395.00	46	OK	60	8,400,000	1400.00
LS	50	6,850,000	1370.00	47	DX	54	7,380,000	1366.67
RB	24	3,312,000	1380.00	48	IU	50	6,850,000	1370.00
DU	20	2,755,000	1377.50	49	PG	25	3,475,000	1390.00
QA	5	686,500	1373.00	50	JB	20	2,782,000	1391.00
BR	2	277,000	1385.00	51	AN	2	278,000	1390.00
ES	1	139,500	1395.00	52	 	 	 	 
AD	1	137,500	1375.00	53	 	 	 	 
