CUANToBrokerCode	CUAN	Start	2025-12-15	End	2025-12-15	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	302,275	73,990,431,000	2447.79	1	XL	211,453	51,785,936,000	2449.05
AK	276,137	67,008,144,000	2426.63	2	MG	201,829	47,592,005,000	2358.04
CC	113,022	27,555,515,000	2438.07	3	YB	159,166	38,331,446,000	2408.27
YP	101,428	24,935,748,000	2458.47	4	AK	114,957	28,544,078,000	2483.02
XC	62,907	15,514,097,000	2466.20	5	CC	111,358	27,503,083,000	2469.79
PD	58,860	14,444,295,000	2454.01	6	BK	104,875	26,512,344,000	2527.99
CD	50,760	12,619,688,000	2486.15	7	ZP	59,242	14,841,259,000	2505.19
ZP	49,443	12,125,066,000	2452.33	8	YP	59,115	14,595,159,000	2468.94
AZ	45,855	11,283,166,000	2460.62	9	PD	57,056	14,086,014,000	2468.81
KK	38,104	9,402,783,000	2467.66	10	YU	45,779	11,533,119,000	2519.30
SQ	29,662	7,244,081,000	2442.21	11	KK	41,736	10,212,393,000	2446.90
LG	25,424	6,351,392,000	2498.19	12	XC	39,230	9,757,447,000	2487.24
BK	25,216	6,103,550,000	2420.51	13	AZ	34,340	8,318,363,000	2422.35
EP	23,355	5,902,608,000	2527.34	14	SQ	31,011	7,615,047,000	2455.60
MG	24,192	5,826,141,000	2408.29	15	LG	25,868	6,118,692,000	2365.35
HP	23,934	5,741,940,000	2399.07	16	NI	22,064	5,550,054,000	2515.43
CP	22,902	5,693,588,000	2486.07	17	DH	21,281	5,278,781,000	2480.51
NI	22,724	5,687,111,000	2502.69	18	EP	19,597	4,971,281,000	2536.76
DR	19,107	4,763,774,000	2493.21	19	CP	18,082	4,435,207,000	2452.83
OD	15,577	3,799,238,000	2439.00	20	CD	13,720	3,478,059,000	2535.03
YJ	14,765	3,782,682,000	2561.92	21	HP	11,292	2,848,229,000	2522.34
YB	13,213	3,255,604,000	2463.94	22	DR	10,416	2,508,304,000	2408.13
DH	12,162	3,003,090,000	2469.24	23	LS	9,869	2,429,725,000	2461.98
BQ	12,249	2,951,548,000	2409.62	24	TP	6,389	1,554,344,000	2432.84
XA	11,072	2,726,420,000	2462.45	25	XA	5,606	1,377,048,000	2456.38
AI	9,715	2,432,107,000	2503.46	26	AI	4,806	1,216,637,000	2531.50
GR	9,537	2,320,101,000	2432.74	27	OD	4,799	1,199,168,000	2498.79
FS	8,130	2,033,990,000	2501.83	28	AT	4,514	1,150,735,000	2549.26
IF	7,208	1,770,637,000	2456.49	29	RX	4,281	1,084,845,000	2534.09
AT	6,420	1,628,279,000	2536.26	30	BQ	3,360	833,042,000	2479.29
PC	6,032	1,463,671,000	2426.51	31	YJ	3,000	753,085,000	2510.28
RX	5,662	1,402,994,000	2477.91	32	FS	2,800	709,050,000	2532.32
YU	4,795	1,196,953,000	2496.25	33	BR	2,400	615,400,000	2564.17
TP	4,568	1,134,881,000	2484.42	34	GR	2,287	562,411,000	2459.16
AG	2,606	643,773,000	2470.35	35	PC	2,200	517,800,000	2353.64
KI	2,426	604,083,000	2490.04	36	SH	1,186	279,570,000	2357.25
LS	2,349	589,423,000	2509.25	37	FZ	1,049	246,846,000	2353.16
HD	2,165	527,320,000	2435.66	38	SA	1,000	235,000,000	2350.00
SH	1,612	386,452,000	2397.34	39	AG	838	210,019,000	2506.19
AR	1,516	372,952,000	2460.11	40	DU	640	150,400,000	2350.00
BR	1,400	356,700,000	2547.86	41	IF	579	143,659,000	2481.16
SA	1,100	281,600,000	2560.00	42	KI	552	137,419,000	2489.47
AN	1,000	238,000,000	2380.00	43	DD	500	128,246,000	2564.92
AO	881	219,571,000	2492.29	44	AO	399	100,970,000	2530.58
FZ	900	216,600,000	2406.67	45	RG	425	100,875,000	2373.53
DX	800	196,768,000	2459.60	46	MI	407	100,108,000	2459.66
IU	735	175,955,000	2393.95	47	TS	275	66,700,000	2425.45
DU	640	153,650,000	2400.78	48	HD	180	45,500,000	2527.78
RG	542	130,488,000	2407.53	49	DX	155	38,815,000	2504.19
RF	245	60,485,000	2468.78	50	IU	40	9,480,000	2370.00
ES	181	44,250,000	2444.75	51	RO	30	7,630,000	2543.33
TS	150	36,625,000	2441.67	52	RF	25	5,875,000	2350.00
II	100	25,000,000	2500.00	53	MU	10	2,580,000	2580.00
PG	100	23,500,000	2350.00	54	 	 	 	 
RO	80	19,440,000	2430.00	55	 	 	 	 
MU	45	11,155,000	2478.89	56	 	 	 	 
RS	25	5,875,000	2350.00	57	 	 	 	 
SS	20	4,800,000	2400.00	58	 	 	 	 
IN	15	3,880,000	2586.67	59	 	 	 	 
GI	10	2,530,000	2530.00	60	 	 	 	 
SF	10	2,350,000	2350.00	61	 	 	 	 
TF	3	744,000	2480.00	62	 	 	 	 
