CUANToBrokerCode	CUAN	Start	2025-12-16	End	2025-12-16	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	237,299	56,531,112,000	2382.27	1	MG	229,680	54,863,002,000	2388.67
XL	155,144	36,915,181,000	2379.41	2	XL	146,148	34,711,983,000	2375.13
BK	140,153	33,484,251,000	2389.12	3	AK	142,892	34,087,198,000	2385.52
CC	75,733	18,027,159,000	2380.36	4	YP	67,166	16,020,805,000	2385.26
YP	57,046	13,557,481,000	2376.59	5	CC	57,384	13,616,001,000	2372.79
PD	45,083	10,782,070,000	2391.60	6	ZP	56,636	13,473,228,000	2378.92
MG	36,683	8,749,756,000	2385.23	7	PD	49,146	11,687,349,000	2378.09
XC	35,403	8,392,898,000	2370.67	8	YU	37,008	8,916,954,000	2409.47
AZ	34,234	8,137,824,000	2377.12	9	XC	31,380	7,461,287,000	2377.72
LG	25,461	6,032,493,000	2369.31	10	KK	24,002	5,690,583,000	2370.88
YU	22,543	5,401,052,000	2395.89	11	LG	22,805	5,350,163,000	2346.05
KK	19,422	4,637,137,000	2387.57	12	BK	22,121	5,301,892,000	2396.77
XA	18,586	4,378,228,000	2355.66	13	YB	22,605	5,267,709,000	2330.33
CP	15,180	3,593,020,000	2366.94	14	HP	18,966	4,497,084,000	2371.13
ZP	14,483	3,442,326,000	2376.80	15	CD	14,127	3,376,288,000	2389.95
CD	14,245	3,388,045,000	2378.41	16	NI	11,972	2,867,048,000	2394.79
SQ	14,079	3,328,111,000	2363.88	17	SQ	9,589	2,271,322,000	2368.67
NI	13,279	3,160,515,000	2380.09	18	AZ	8,703	2,061,036,000	2368.19
DR	13,085	3,132,847,000	2394.23	19	DR	7,978	1,911,644,000	2396.14
OD	8,136	1,948,935,000	2395.45	20	EP	7,834	1,857,600,000	2371.20
GR	7,263	1,714,070,000	2360.00	21	DP	7,000	1,666,266,000	2380.38
BR	6,800	1,633,200,000	2401.76	22	BQ	6,673	1,575,966,000	2361.71
BQ	5,517	1,326,744,000	2404.83	23	CP	6,031	1,435,135,000	2379.60
EP	4,584	1,085,559,000	2368.15	24	OD	5,791	1,388,860,000	2398.31
HP	4,010	949,712,000	2368.36	25	DH	4,488	1,064,153,000	2371.11
AI	4,035	945,317,000	2342.79	26	PI	4,000	940,000,000	2350.00
KI	3,957	932,796,000	2357.33	27	GR	3,675	875,787,000	2383.09
YB	3,222	777,656,000	2413.58	28	BR	2,700	648,400,000	2401.48
DH	1,752	415,005,000	2368.75	29	TP	2,730	648,190,000	2374.32
AT	1,340	319,611,000	2385.16	30	AI	2,636	632,890,000	2400.95
IU	1,220	295,090,000	2418.77	31	XA	2,367	568,477,000	2401.68
LS	1,187	281,728,000	2373.45	32	HD	2,300	551,400,000	2397.39
YJ	1,032	249,508,000	2417.71	33	AG	1,689	406,399,000	2406.15
IF	897	214,719,000	2393.75	34	LS	1,612	388,699,000	2411.28
TP	812	192,271,000	2367.87	35	AT	1,437	345,730,000	2405.92
FZ	700	166,000,000	2371.43	36	FZ	1,010	244,450,000	2420.30
AO	571	136,305,000	2387.13	37	KI	845	202,148,000	2392.28
IN	550	130,950,000	2380.91	38	IU	660	157,430,000	2385.30
HD	535	124,640,000	2329.72	39	IN	550	130,950,000	2380.91
QA	518	124,320,000	2400.00	40	YJ	418	100,052,000	2393.59
AG	411	96,439,000	2346.45	41	IF	177	42,204,000	2384.41
FS	300	71,400,000	2380.00	42	AO	168	40,215,000	2393.75
AR	302	69,476,000	2300.53	43	ES	150	36,000,000	2400.00
DX	233	55,595,000	2386.05	44	SA	100	24,100,000	2410.00
SS	130	30,940,000	2380.00	45	FS	100	24,000,000	2400.00
PO	100	23,300,000	2330.00	46	PC	28	6,761,000	2414.64
RF	100	23,100,000	2310.00	47	SH	20	4,860,000	2430.00
PG	50	12,000,000	2400.00	48	ID	10	2,400,000	2400.00
PC	33	7,792,000	2361.21	49	AR	2	466,000	2330.00
SH	20	4,740,000	2370.00	50	DX	1	239,000	2390.00
RG	12	2,878,000	2398.33	51	 	 	 	 
AN	10	2,407,000	2407.00	52	 	 	 	 
RB	10	2,400,000	2400.00	53	 	 	 	 
GI	10	2,350,000	2350.00	54	 	 	 	 
ES	8	1,870,000	2337.50	55	 	 	 	 
MU	1	238,000	2380.00	56	 	 	 	 
TF	1	236,000	2360.00	57	 	 	 	 
