CUANToBrokerCode	CUAN	Start	2025-12-10	End	2025-12-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	176,673	45,371,795,000	2568.12	1	AK	198,824	51,272,281,000	2578.78
CC	90,267	23,073,482,000	2556.14	2	XL	123,946	31,865,350,000	2570.91
YU	71,444	18,401,091,000	2575.60	3	PD	71,590	18,384,119,000	2567.97
YP	59,941	15,375,484,000	2565.10	4	ZP	61,672	15,758,254,000	2555.17
XC	55,638	14,275,632,000	2565.81	5	CD	56,501	14,479,960,000	2562.78
ZP	49,944	12,869,991,000	2576.88	6	AZ	53,882	13,674,991,000	2537.95
AK	43,746	11,295,149,000	2581.98	7	CC	49,247	12,670,031,000	2572.75
PD	43,183	11,059,014,000	2560.96	8	LG	46,562	11,866,065,000	2548.44
BK	41,054	10,430,661,000	2540.72	9	YP	36,053	9,246,642,000	2564.74
CD	33,084	8,527,078,000	2577.40	10	XC	35,460	9,091,734,000	2563.94
SQ	28,396	7,273,017,000	2561.28	11	CP	30,656	7,881,063,000	2570.81
AZ	28,082	7,203,094,000	2565.02	12	GR	22,533	5,791,174,000	2570.09
GR	26,119	6,768,862,000	2591.55	13	KZ	19,724	5,056,337,000	2563.55
NI	21,252	5,454,356,000	2566.51	14	MG	16,880	4,338,989,000	2570.49
XA	20,638	5,281,812,000	2559.27	15	BK	16,551	4,280,072,000	2585.99
EP	19,458	4,995,344,000	2567.24	16	KK	12,578	3,209,477,000	2551.66
LG	19,263	4,958,625,000	2574.17	17	SQ	11,970	3,093,887,000	2584.70
CP	15,836	4,052,002,000	2558.73	18	DH	10,871	2,781,013,000	2558.19
KK	15,521	3,982,665,000	2565.98	19	NI	10,407	2,684,210,000	2579.24
AT	11,220	2,893,249,000	2578.65	20	DR	9,598	2,461,745,000	2564.85
MG	10,692	2,773,961,000	2594.43	21	EP	7,458	1,927,639,000	2584.66
DR	10,545	2,711,568,000	2571.43	22	AI	7,208	1,834,444,000	2545.01
HP	8,265	2,111,168,000	2554.35	23	AT	7,054	1,832,756,000	2598.18
OD	8,014	2,050,563,000	2558.73	24	HP	7,115	1,830,692,000	2573.00
YB	7,087	1,820,955,000	2569.43	25	BQ	6,150	1,587,422,000	2581.17
YJ	6,178	1,586,588,000	2568.13	26	YB	6,001	1,535,295,000	2558.40
DH	5,552	1,423,089,000	2563.20	27	OD	5,417	1,382,375,000	2551.92
BQ	5,387	1,389,154,000	2578.72	28	FS	4,100	1,053,700,000	2570.00
RX	5,072	1,303,504,000	2570.00	29	YU	3,579	911,823,000	2547.70
PC	4,900	1,260,254,000	2571.95	30	BR	3,000	784,000,000	2613.33
TP	4,320	1,116,555,000	2584.62	31	LS	2,490	642,540,000	2580.48
AI	4,007	1,033,756,000	2579.88	32	TP	1,861	478,758,000	2572.58
IF	2,277	581,500,000	2553.80	33	XA	1,832	473,805,000	2586.27
AG	1,794	460,833,000	2568.75	34	IF	1,472	376,990,000	2561.07
DX	1,567	401,032,000	2559.23	35	AG	1,363	351,465,000	2578.61
KI	1,366	348,737,000	2552.98	36	KI	1,053	269,733,000	2561.57
LS	1,257	320,398,000	2548.91	37	YJ	879	225,521,000	2565.65
AO	1,056	272,461,000	2580.12	38	HD	500	129,400,000	2588.00
AR	1,020	260,460,000	2553.53	39	MI	334	86,673,000	2595.00
RF	990	252,880,000	2554.34	40	AO	233	59,292,000	2544.72
AN	500	127,500,000	2550.00	41	TS	226	58,760,000	2600.00
HD	357	91,986,000	2576.64	42	RG	200	50,800,000	2540.00
RG	305	78,115,000	2561.15	43	SA	150	38,100,000	2540.00
ZR	300	77,700,000	2590.00	44	IU	75	19,550,000	2606.67
SS	294	75,348,000	2562.86	45	ZR	50	12,700,000	2540.00
QA	257	65,030,000	2530.35	46	MU	25	6,500,000	2600.00
BB	252	64,008,000	2540.00	47	ES	9	2,277,000	2530.00
IU	216	55,859,000	2586.06	48	IH	6	1,560,000	2600.00
OK	180	45,720,000	2540.00	49	PF	2	514,000	2570.00
RO	140	36,020,000	2572.86	50	DX	1	259,000	2590.00
ES	102	26,211,000	2569.71	51	 	 	 	 
SH	87	22,335,000	2567.24	52	 	 	 	 
BS	60	15,480,000	2580.00	53	 	 	 	 
FS	56	14,504,000	2590.00	54	 	 	 	 
MU	31	7,956,000	2566.45	55	 	 	 	 
SF	30	7,680,000	2560.00	56	 	 	 	 
PF	22	5,598,000	2544.55	57	 	 	 	 
BR	21	5,390,000	2566.67	58	 	 	 	 
AP	20	5,100,000	2550.00	59	 	 	 	 
JB	10	2,610,000	2610.00	60	 	 	 	 
FZ	3	768,000	2560.00	61	 	 	 	 
