ANTMToBrokerCode	ANTM	Start	2025-10-02	End	2025-10-02	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	187,841	59,046,767,000	3143.44	1	ZP	353,106	110,778,091,000	3137.25
CC	160,392	50,494,752,000	3148.21	2	BK	145,698	45,937,108,000	3152.90
XL	133,669	41,950,176,000	3138.36	3	AK	130,101	41,108,252,000	3159.72
BK	127,526	40,119,038,000	3145.95	4	CC	100,339	31,594,283,000	3148.75
AK	72,524	22,767,603,000	3139.32	5	PD	90,774	28,395,820,000	3128.19
XC	61,927	19,445,195,000	3140.02	6	YP	87,067	27,467,831,000	3154.79
DR	55,925	17,704,917,000	3165.83	7	YU	81,206	25,499,036,000	3140.04
PD	53,476	16,801,739,000	3141.92	8	NI	59,382	18,618,943,000	3135.45
ZP	52,432	16,548,955,000	3156.27	9	KK	49,394	15,435,972,000	3125.07
KK	45,996	14,400,666,000	3130.85	10	XL	48,951	15,359,957,000	3137.82
OD	40,479	12,698,495,000	3137.06	11	SQ	32,470	10,175,355,000	3133.77
CP	38,256	12,036,472,000	3146.30	12	XC	24,341	7,637,722,000	3137.80
NI	37,304	11,761,420,000	3152.86	13	CP	21,521	6,756,669,000	3139.57
YU	29,556	9,291,030,000	3143.53	14	AZ	19,673	6,227,199,000	3165.35
SQ	29,627	9,274,626,000	3130.46	15	MG	16,507	5,252,822,000	3182.18
YJ	26,409	8,332,481,000	3155.17	16	OD	7,205	2,261,084,000	3138.22
GR	20,811	6,503,278,000	3124.92	17	AT	6,926	2,201,376,000	3178.42
LG	18,481	5,798,246,000	3137.41	18	BQ	6,712	2,107,575,000	3140.01
HP	15,741	4,924,559,000	3128.49	19	EP	5,878	1,848,598,000	3144.94
EP	13,701	4,297,368,000	3136.54	20	AI	4,546	1,428,551,000	3142.44
AI	11,802	3,709,859,000	3143.42	21	HD	4,250	1,353,731,000	3185.25
DX	10,039	3,164,584,000	3152.29	22	FZ	3,600	1,122,800,000	3118.89
MG	8,477	2,655,155,000	3132.19	23	DR	3,283	1,025,818,000	3124.64
YB	7,576	2,370,648,000	3129.16	24	ZR	3,169	988,066,000	3117.91
AT	6,591	2,078,706,000	3153.86	25	GR	3,117	977,655,000	3136.53
KI	5,777	1,807,228,000	3128.32	26	TP	2,882	907,190,000	3147.78
DH	5,628	1,764,976,000	3136.06	27	BR	2,500	797,000,000	3188.00
AG	5,510	1,732,925,000	3145.05	28	YJ	2,433	771,795,000	3172.19
XA	5,300	1,670,354,000	3151.61	29	LG	2,389	746,730,000	3125.70
BQ	4,427	1,385,460,000	3129.57	30	HP	2,264	704,703,000	3112.65
TP	3,793	1,194,664,000	3149.65	31	XA	2,138	671,224,000	3139.49
FZ	3,622	1,147,098,000	3167.03	32	DH	1,264	397,374,000	3143.78
AO	3,229	1,008,757,000	3124.05	33	YB	1,030	323,414,000	3139.94
PC	3,178	987,677,000	3107.86	34	PC	1,008	313,488,000	3110.00
AZ	3,049	956,281,000	3136.38	35	KI	799	250,944,000	3140.73
CD	2,924	921,396,000	3151.15	36	CD	674	212,614,000	3154.51
ZR	2,636	832,082,000	3156.61	37	IF	640	202,585,000	3165.39
HD	2,587	807,397,000	3120.98	38	DX	577	181,172,000	3139.90
RS	1,500	473,000,000	3153.33	39	IU	405	127,195,000	3140.62
IF	1,476	470,746,000	3189.34	40	BB	292	90,812,000	3110.00
LS	1,112	348,005,000	3129.54	41	SS	210	66,570,000	3170.00
ES	1,055	330,298,000	3130.79	42	AO	141	44,229,000	3136.81
AF	1,050	328,250,000	3126.19	43	LS	111	34,631,000	3119.91
SS	1,005	316,135,000	3145.62	44	SH	100	31,070,000	3107.00
SA	1,000	315,000,000	3150.00	45	TF	30	9,360,000	3120.00
SH	940	294,880,000	3137.02	46	IH	25	7,775,000	3110.00
KZ	844	263,728,000	3124.74	47	AG	3	939,000	3130.00
IT	600	186,350,000	3105.83	48	 	 	 	 
BB	500	159,500,000	3190.00	49	 	 	 	 
RF	348	108,940,000	3130.46	50	 	 	 	 
RO	323	101,980,000	3157.28	51	 	 	 	 
BR	180	56,655,000	3147.50	52	 	 	 	 
RG	154	48,011,000	3117.60	53	 	 	 	 
PG	128	40,214,000	3141.72	54	 	 	 	 
BS	107	33,306,000	3112.71	55	 	 	 	 
AN	106	33,194,000	3131.51	56	 	 	 	 
GI	100	31,100,000	3110.00	57	 	 	 	 
OK	90	28,190,000	3132.22	58	 	 	 	 
FS	55	17,475,000	3177.27	59	 	 	 	 
IH	50	15,650,000	3130.00	60	 	 	 	 
SF	49	15,486,000	3160.41	61	 	 	 	 
ID	35	10,920,000	3120.00	62	 	 	 	 
PO	30	9,385,000	3128.33	63	 	 	 	 
DD	30	9,300,000	3100.00	64	 	 	 	 
PS	11	3,423,000	3111.82	65	 	 	 	 
IN	10	3,140,000	3140.00	66	 	 	 	 
QA	8	2,543,000	3178.75	67	 	 	 	 
AD	7	2,170,000	3100.00	68	 	 	 	 
MI	6	1,872,000	3120.00	69	 	 	 	 
MU	3	937,000	3123.33	70	 	 	 	 
TF	1	315,000	3150.00	71	 	 	 	 
