ANTMToBrokerCode	ANTM	Start	2025-10-23	End	2025-10-23	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	106,804	34,043,286,000	3187.45	1	CC	93,987	29,948,881,000	3186.49
YP	99,509	31,701,588,000	3185.80	2	ZP	90,742	28,933,291,000	3188.52
BK	88,673	28,295,599,240	3190.97	3	YP	75,809	24,184,721,000	3190.22
CC	56,173	17,911,345,000	3188.60	4	IF	72,141	23,020,978,000	3191.11
XL	55,316	17,623,215,000	3185.92	5	LG	36,996	11,783,172,000	3184.99
AK	54,541	17,425,837,000	3195.00	6	BK	33,051	10,544,232,240	3190.20
XC	32,358	10,309,317,000	3186.02	7	PD	31,575	10,050,934,000	3183.19
MG	31,735	10,134,505,000	3193.48	8	YU	30,778	9,809,783,000	3187.27
AZ	22,020	7,011,060,000	3183.95	9	XL	29,421	9,377,575,000	3187.37
SQ	20,725	6,603,442,000	3186.22	10	TP	29,397	9,373,553,000	3188.61
PD	18,605	5,928,804,000	3186.67	11	AK	19,133	6,108,736,000	3192.77
NI	13,294	4,237,262,000	3187.35	12	XC	18,393	5,868,230,000	3190.47
RX	12,153	3,881,682,400	3194.01	13	MG	17,375	5,542,650,000	3190.01
OD	10,178	3,242,964,000	3186.25	14	DP	16,500	5,258,154,000	3186.76
YU	9,218	2,940,756,000	3190.23	15	GR	15,337	4,889,560,000	3188.08
DR	7,426	2,369,240,000	3190.47	16	KK	15,253	4,863,551,000	3188.59
AI	7,354	2,343,779,000	3187.08	17	SQ	11,965	3,814,155,000	3187.76
LG	6,776	2,159,466,000	3186.93	18	NI	7,129	2,276,098,000	3192.73
CP	5,543	1,764,940,000	3184.09	19	OD	5,876	1,875,074,000	3191.07
KI	3,519	1,122,376,000	3189.47	20	DR	5,472	1,742,973,000	3185.26
GR	3,279	1,045,603,000	3188.79	21	AI	4,171	1,331,852,000	3193.12
EP	3,259	1,038,459,000	3186.43	22	BQ	4,151	1,324,638,000	3191.13
YB	3,226	1,028,934,000	3189.50	23	BB	3,950	1,257,550,000	3183.67
BQ	2,985	952,241,000	3190.09	24	YB	3,294	1,051,812,000	3193.11
KK	2,402	764,991,000	3184.81	25	AZ	2,544	812,321,000	3193.09
DH	2,265	721,048,000	3183.43	26	RX	2,437	773,016,400	3172.00
RO	2,050	655,950,000	3199.76	27	CP	2,373	759,256,000	3199.56
AT	1,600	509,081,000	3181.76	28	EP	2,212	705,610,000	3189.92
TP	1,531	488,092,000	3188.06	29	QA	2,023	644,259,000	3184.67
HD	1,418	453,459,000	3197.88	30	DH	1,785	570,424,000	3195.65
FS	1,100	351,900,000	3199.09	31	HD	1,377	439,229,000	3189.75
ES	1,050	336,000,000	3200.00	32	DX	1,234	392,480,000	3180.55
PC	909	290,155,000	3192.02	33	ES	1,000	320,000,000	3200.00
SH	500	159,000,000	3180.00	34	SS	600	191,340,000	3189.00
XA	437	139,299,000	3187.62	35	AG	532	169,458,000	3185.30
YJ	410	130,383,000	3180.07	36	MU	500	160,000,000	3200.00
AG	383	122,305,000	3193.34	37	XA	279	88,874,000	3185.45
ID	330	105,040,000	3183.03	38	HP	236	75,176,000	3185.42
DX	207	66,007,000	3188.74	39	LS	182	58,209,000	3198.30
ZR	156	49,919,000	3199.94	40	AT	176	56,167,000	3191.31
RG	116	37,104,000	3198.62	41	ID	135	43,040,000	3188.15
MI	105	33,400,000	3180.95	42	FS	100	32,000,000	3200.00
IF	83	26,440,000	3185.54	43	SF	100	32,000,000	3200.00
PO	80	25,500,000	3187.50	44	PS	100	32,000,000	3200.00
KZ	50	15,950,000	3190.00	45	KI	93	29,674,000	3190.75
AO	42	13,430,000	3197.62	46	AO	53	16,936,000	3195.47
HP	37	11,781,000	3184.05	47	IN	50	15,950,000	3190.00
SF	36	11,459,000	3183.06	48	YJ	49	15,665,000	3196.94
CD	35	11,141,000	3183.14	49	IU	25	7,950,000	3180.00
LS	32	10,178,000	3180.63	50	CD	22	7,044,000	3201.82
TF	30	9,570,000	3190.00	51	PC	2	638,000	3190.00
QA	20	6,380,000	3190.00	52	 	 	 	 
SA	10	3,200,000	3200.00	53	 	 	 	 
PS	10	3,190,000	3190.00	54	 	 	 	 
OK	10	3,180,000	3180.00	55	 	 	 	 
JB	2	637,000	3185.00	56	 	 	 	 
