ANTMToBrokerCode	ANTM	Start	2025-10-03	End	2025-10-03	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	185,627	59,245,895,000	3191.66	1	CC	149,893	47,753,683,000	3185.85
BB	124,016	39,593,759,000	3192.63	2	YP	141,847	45,122,714,000	3181.08
CC	106,492	33,789,224,000	3172.94	3	XL	81,315	25,856,951,000	3179.85
RX	63,225	20,141,758,000	3185.73	4	PD	65,632	20,850,874,000	3176.94
YP	59,452	18,852,301,000	3171.01	5	XC	61,680	19,615,841,000	3180.26
YU	46,889	14,930,923,000	3184.31	6	MG	38,463	12,253,728,000	3185.85
ZP	44,719	14,200,503,000	3175.50	7	CP	35,509	11,326,491,000	3189.75
BK	42,506	13,556,542,000	3189.32	8	HP	33,471	10,672,585,000	3188.61
XL	37,972	12,038,536,000	3170.37	9	NI	33,089	10,490,957,000	3170.53
PD	37,805	12,030,852,000	3182.34	10	OD	32,531	10,356,742,000	3183.65
MG	30,358	9,654,014,000	3180.06	11	AI	30,970	9,782,319,000	3158.64
XC	28,697	9,079,731,000	3164.00	12	TP	30,639	9,763,771,000	3186.71
TP	27,658	8,790,317,000	3178.22	13	DX	27,082	8,666,077,000	3199.94
NI	18,943	5,991,293,000	3162.80	14	ZP	22,761	7,244,420,000	3182.82
KK	17,076	5,388,283,000	3155.47	15	SQ	22,509	7,151,233,000	3177.05
SQ	11,245	3,563,133,000	3168.64	16	AK	21,447	6,821,134,000	3180.46
CP	11,234	3,552,532,000	3162.30	17	BK	20,551	6,544,075,000	3184.31
OD	10,514	3,326,532,000	3163.91	18	DR	17,925	5,709,152,000	3185.02
AZ	9,924	3,164,042,000	3188.27	19	EP	16,398	5,211,644,000	3178.22
HD	6,588	2,105,257,000	3195.59	20	GR	14,471	4,580,436,000	3165.25
DX	5,195	1,636,768,000	3150.66	21	AZ	13,678	4,286,834,000	3134.11
GR	5,118	1,628,058,000	3181.04	22	KK	12,342	3,924,885,000	3180.10
DR	5,074	1,617,183,000	3187.20	23	ZR	7,751	2,482,318,000	3202.58
SH	4,480	1,402,560,000	3130.71	24	LG	6,424	2,043,124,000	3180.45
ZR	4,000	1,274,000,000	3185.00	25	HD	6,158	1,959,957,000	3182.78
AT	3,725	1,186,696,000	3185.76	26	AT	5,574	1,776,124,000	3186.44
EP	2,984	946,782,000	3172.86	27	SH	4,500	1,440,030,000	3200.07
AG	2,701	863,622,000	3197.42	28	YB	4,199	1,332,388,000	3173.11
KI	2,369	757,851,000	3199.03	29	BQ	3,694	1,174,930,000	3180.64
PC	2,294	731,198,000	3187.44	30	XA	3,522	1,124,566,000	3192.98
YB	2,289	730,994,000	3193.51	31	DH	3,012	962,196,000	3194.54
KZ	2,200	699,478,000	3179.45	32	AO	2,923	926,883,000	3171.00
AO	2,166	689,026,000	3181.10	33	YU	2,349	748,060,000	3184.59
FS	2,104	673,176,000	3199.51	34	CD	1,634	520,266,000	3184.00
HP	2,117	672,024,000	3174.42	35	PC	1,403	448,790,000	3198.79
LG	2,015	642,378,000	3187.98	36	YJ	1,198	381,780,000	3186.81
BQ	1,998	635,318,000	3179.77	37	LS	1,132	354,167,000	3128.68
AI	1,767	563,356,000	3188.21	38	KI	1,036	329,418,000	3179.71
XA	1,711	545,172,000	3186.28	39	BB	1,021	325,303,000	3186.12
YJ	1,522	484,391,000	3182.60	40	IT	750	239,550,000	3194.00
DH	1,312	417,114,000	3179.22	41	AG	560	177,952,000	3177.71
IF	1,245	396,312,000	3183.23	42	RF	249	79,580,000	3195.98
LS	942	299,007,000	3174.17	43	BR	115	36,785,000	3198.70
PP	929	297,280,000	3200.00	44	IF	111	34,807,000	3135.77
CD	426	135,120,000	3171.83	45	RO	105	33,450,000	3185.71
ES	200	62,400,000	3120.00	46	IH	100	32,050,000	3205.00
SS	120	38,250,000	3187.50	47	MI	84	26,628,000	3170.00
BR	100	31,900,000	3190.00	48	AF	50	16,000,000	3200.00
DU	50	15,900,000	3180.00	49	DU	50	15,750,000	3150.00
BS	16	5,083,000	3176.88	50	ES	43	13,654,000	3175.35
SF	10	3,200,000	3200.00	51	SF	38	12,198,000	3210.00
JB	5	1,595,000	3190.00	52	ID	35	11,130,000	3180.00
RG	2	634,000	3170.00	53	FZ	32	10,201,000	3187.81
 	 	 	 	54	FS	30	9,580,000	3193.33
 	 	 	 	55	SS	25	8,005,000	3202.00
 	 	 	 	56	PO	10	3,170,000	3170.00
 	 	 	 	57	BS	5	1,600,000	3200.00
 	 	 	 	58	RG	1	317,000	3170.00
