ANTMToBrokerCode	ANTM	Start	2025-10-10	End	2025-10-10	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	208,573	68,688,007,000	3293.24	1	YP	179,715	59,090,788,000	3288.03
KZ	172,023	56,705,599,000	3296.40	2	CC	177,589	58,496,832,000	3293.94
AK	168,885	55,367,326,000	3278.40	3	XL	104,788	34,447,573,000	3287.36
BK	130,999	43,093,150,320	3289.56	4	ZP	82,826	27,165,049,000	3279.77
YU	75,655	24,852,553,000	3284.98	5	PD	79,146	26,035,341,000	3289.53
CC	70,586	23,166,623,000	3282.04	6	XC	77,709	25,640,305,000	3299.53
MG	66,825	22,077,707,000	3303.81	7	YU	73,891	24,474,479,000	3312.24
YP	51,614	16,839,926,000	3262.67	8	MG	45,185	14,908,078,000	3299.34
DH	44,813	14,818,640,000	3306.77	9	NI	41,896	13,765,153,000	3285.55
NI	36,403	11,958,224,000	3284.96	10	SQ	37,972	12,513,552,000	3295.47
XL	35,843	11,749,767,000	3278.12	11	KK	29,661	9,738,734,000	3283.35
XC	35,659	11,749,152,000	3294.86	12	LG	28,091	9,220,851,000	3282.49
CP	34,417	11,273,224,000	3275.48	13	AK	25,115	8,301,073,000	3305.23
PD	28,260	9,314,113,000	3295.86	14	GR	24,510	8,081,505,000	3297.23
LG	21,082	6,984,626,000	3313.08	15	DR	23,334	7,641,627,000	3274.89
EP	20,692	6,858,231,000	3314.44	16	OD	23,100	7,613,107,000	3295.72
KK	9,538	3,094,705,000	3244.61	17	IF	22,249	7,227,369,000	3248.40
BB	8,640	2,844,539,000	3292.29	18	HP	21,127	6,807,170,000	3222.02
AZ	8,101	2,652,893,000	3274.77	19	CP	18,633	6,108,009,000	3278.06
HD	7,701	2,522,890,000	3276.06	20	EP	17,798	5,830,528,000	3275.95
AT	7,334	2,426,761,000	3308.92	21	AZ	13,989	4,597,900,000	3286.80
RX	6,824	2,202,542,600	3227.64	22	AG	13,469	4,449,191,000	3303.28
DR	6,111	2,005,207,000	3281.31	23	AO	13,663	4,399,907,000	3220.31
SQ	5,004	1,636,678,000	3270.74	24	PF	10,000	3,275,000,000	3275.00
OD	4,714	1,544,071,000	3275.50	25	BQ	8,082	2,661,797,000	3293.49
YJ	4,047	1,329,468,000	3285.07	26	YB	8,051	2,646,917,000	3287.69
IF	3,373	1,121,315,000	3324.38	27	DH	7,835	2,580,703,000	3293.81
AO	3,132	1,035,158,000	3305.10	28	BK	7,571	2,483,931,320	3280.54
YB	2,054	673,349,000	3278.23	29	HD	7,322	2,411,095,000	3292.95
GR	1,726	567,823,000	3289.82	30	RX	6,656	2,147,225,600	3226.00
BQ	1,602	521,657,000	3256.29	31	YJ	5,829	1,930,989,000	3312.73
TP	1,518	492,126,000	3241.94	32	DX	5,114	1,681,327,000	3287.69
DX	841	276,631,000	3289.31	33	AT	4,972	1,637,149,000	3292.74
LS	550	177,800,000	3232.73	34	TP	4,870	1,592,088,000	3269.17
AH	500	163,750,000	3275.00	35	ZR	4,620	1,523,190,000	3296.95
XA	424	138,914,000	3276.27	36	BB	4,244	1,397,699,000	3293.35
AI	285	93,244,000	3271.72	37	ES	4,085	1,352,010,000	3309.69
KI	220	72,774,000	3307.91	38	AI	3,071	1,017,622,000	3313.65
RF	200	64,600,000	3230.00	39	CD	2,708	893,121,000	3298.08
PP	177	58,587,000	3310.00	40	XA	2,672	881,834,000	3300.28
PF	158	51,508,000	3260.00	41	PC	2,552	848,260,000	3323.90
HP	156	51,101,000	3275.71	42	LS	1,764	579,432,000	3284.76
ZR	150	48,300,000	3220.00	43	KI	1,520	499,614,000	3286.93
AG	107	34,477,000	3222.15	44	SS	1,230	408,640,000	3322.28
SH	66	21,452,000	3250.30	45	RO	1,128	369,436,000	3275.14
FS	35	11,380,000	3251.43	46	RS	1,050	346,550,000	3300.48
PC	25	8,275,000	3310.00	47	FS	866	286,496,000	3308.27
CD	14	4,522,000	3230.00	48	IU	550	176,500,000	3209.09
BR	10	3,200,000	3200.00	49	MU	500	165,500,000	3310.00
JB	5	1,660,000	3320.00	50	IT	500	165,000,000	3300.00
BS	5	1,655,000	3310.00	51	AH	500	164,250,000	3285.00
RO	4	1,304,000	3260.00	52	BR	461	150,242,000	3259.05
ES	1	323,000	3230.00	53	FZ	363	119,123,000	3281.63
 	 	 	 	54	SH	336	110,526,000	3289.46
 	 	 	 	55	RG	240	78,263,000	3260.96
 	 	 	 	56	AN	210	69,350,000	3302.38
 	 	 	 	57	RF	105	34,700,000	3304.76
 	 	 	 	58	SF	102	33,366,000	3271.18
 	 	 	 	59	GI	100	33,300,000	3330.00
 	 	 	 	60	DU	102	33,255,000	3260.29
 	 	 	 	61	MI	100	33,000,000	3300.00
 	 	 	 	62	JB	71	23,643,000	3330.00
 	 	 	 	63	BS	50	16,550,000	3310.00
 	 	 	 	64	AF	50	16,550,000	3310.00
 	 	 	 	65	OK	30	9,960,000	3320.00
 	 	 	 	66	IH	25	8,275,000	3310.00
 	 	 	 	67	ID	10	3,280,000	3280.00
 	 	 	 	68	PO	4	1,328,000	3320.00
 	 	 	 	69	RB	4	1,300,000	3250.00
