ANTMToBrokerCode	ANTM	Start	2025-10-27	End	2025-10-27	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BB	174,590	54,944,702,800	3147.07	1	CC	160,178	50,420,969,000	3147.81
AK	161,599	51,084,427,000	3161.18	2	ZP	144,532	45,327,489,000	3136.16
CC	105,578	33,103,632,000	3135.47	3	AK	100,337	31,547,240,000	3144.13
ZP	91,045	28,794,989,000	3162.72	4	YP	69,609	22,002,793,000	3160.91
XL	54,497	17,134,325,000	3144.09	5	XL	66,089	20,809,188,000	3148.66
YP	54,156	17,029,090,000	3144.45	6	NI	48,909	15,457,097,000	3160.38
BK	37,297	11,761,671,000	3153.52	7	BK	34,288	10,778,474,000	3143.51
PD	27,660	8,678,073,000	3137.41	8	DR	32,694	10,261,525,000	3138.66
OD	26,454	8,322,131,000	3145.89	9	XC	31,697	10,020,810,000	3161.44
XC	24,776	7,795,244,000	3146.29	10	BB	30,482	9,563,567,800	3137.45
YU	19,747	6,231,534,000	3155.69	11	PD	26,435	8,367,882,000	3165.46
SQ	12,352	3,885,505,000	3145.65	12	OD	25,665	8,138,492,000	3171.05
NI	11,490	3,626,888,000	3156.56	13	KK	22,098	6,940,051,000	3140.58
KK	11,020	3,462,494,000	3142.01	14	SQ	10,114	3,204,240,000	3168.12
DR	7,889	2,484,519,000	3149.35	15	YU	7,431	2,341,303,000	3150.72
GR	7,632	2,384,811,000	3124.75	16	CP	7,317	2,308,183,000	3154.55
HD	6,050	1,911,538,000	3159.57	17	EP	6,125	1,924,089,000	3141.37
LG	5,728	1,796,647,000	3136.60	18	HD	5,880	1,857,508,000	3159.03
CP	4,439	1,394,701,000	3141.93	19	YJ	5,381	1,706,514,000	3171.37
EP	4,046	1,270,490,000	3140.11	20	AI	4,327	1,363,842,000	3151.93
ES	3,500	1,091,000,000	3117.14	21	FS	2,700	864,000,000	3200.00
AZ	2,443	765,969,000	3135.36	22	AZ	2,655	840,641,000	3166.26
KI	2,224	694,648,000	3123.42	23	GR	2,626	831,932,000	3168.06
RX	1,974	620,033,400	3141.00	24	BQ	2,256	715,805,000	3172.89
MG	1,657	519,608,000	3135.84	25	TP	2,234	705,472,000	3157.89
TP	1,505	472,212,000	3137.62	26	ZR	2,177	691,912,000	3178.28
AI	1,489	466,330,000	3131.83	27	LG	1,977	623,801,000	3155.29
BQ	1,264	397,826,000	3147.36	28	RX	1,974	620,033,400	3141.00
DH	1,263	396,272,000	3137.55	29	DX	1,769	556,827,000	3147.69
AO	1,206	382,278,000	3169.80	30	MG	1,619	514,968,000	3180.78
CD	1,041	324,939,000	3121.41	31	DH	1,558	492,235,000	3159.40
PG	1,000	312,000,000	3120.00	32	PC	1,501	478,313,000	3186.63
YJ	894	281,368,000	3147.29	33	IF	1,489	469,967,000	3156.26
LS	844	264,555,000	3134.54	34	YB	1,237	389,594,000	3149.51
AT	808	254,634,000	3151.41	35	AO	1,025	324,850,000	3169.27
XA	705	220,400,000	3126.24	36	AG	1,015	320,140,000	3154.09
DX	604	190,268,000	3150.13	37	ES	1,000	314,000,000	3140.00
AG	512	161,162,000	3147.70	38	AT	851	267,629,000	3144.88
IF	401	126,120,000	3145.14	39	CD	803	253,191,000	3153.06
YB	224	70,420,000	3143.75	40	HP	622	195,076,000	3136.27
BR	200	62,600,000	3130.00	41	ID	530	168,840,000	3185.66
HP	166	52,205,000	3144.88	42	KI	270	85,332,000	3160.44
ID	130	40,650,000	3126.92	43	BR	200	63,800,000	3190.00
RG	115	36,402,000	3165.39	44	SS	200	63,700,000	3185.00
RS	100	31,500,000	3150.00	45	XA	179	56,135,000	3136.03
SS	100	31,200,000	3120.00	46	PP	123	38,745,000	3150.00
SF	50	15,550,000	3110.00	47	DD	100	32,000,000	3200.00
PC	29	9,129,000	3147.93	48	RG	100	31,700,000	3170.00
RF	20	6,280,000	3140.00	49	SF	60	18,960,000	3160.00
SA	10	3,130,000	3130.00	50	LS	34	10,822,000	3182.94
MU	10	3,120,000	3120.00	51	QA	26	8,300,000	3192.31
RO	8	2,523,000	3153.75	52	IH	25	8,000,000	3200.00
PF	3	942,000	3140.00	53	JB	24	7,656,000	3190.00
QA	1	319,000	3190.00	54	 	 	 	 
JB	1	316,000	3160.00	55	 	 	 	 
BS	1	313,000	3130.00	56	 	 	 	 
