CDIAToBrokerCode	CDIA	Start	2026-02-19	End	2026-02-19	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	244,376	29,017,935,500	1187.43	1	XL	155,804	18,482,805,000	1186.29
XC	101,745	12,084,221,000	1187.70	2	AK	105,364	12,482,048,000	1184.66
CC	72,019	8,541,117,000	1185.95	3	CC	97,607	11,601,419,000	1188.58
PD	71,871	8,531,874,500	1187.11	4	XC	78,086	9,242,207,500	1183.59
YP	56,457	6,722,024,000	1190.64	5	NI	77,505	9,176,326,000	1183.97
OD	51,813	6,109,663,000	1179.18	6	AO	47,268	5,645,304,500	1194.32
ZP	33,753	4,011,856,500	1188.59	7	AZ	46,652	5,533,367,500	1186.09
AK	32,172	3,816,184,000	1186.18	8	PD	43,902	5,193,106,000	1182.89
SQ	29,477	3,487,677,500	1183.19	9	BK	39,679	4,692,326,500	1182.57
AO	22,688	2,690,520,500	1185.88	10	YP	28,553	3,416,652,000	1196.60
GR	21,590	2,565,743,500	1188.39	11	DR	17,235	2,047,302,000	1187.87
NI	19,269	2,282,166,500	1184.37	12	GR	16,630	1,969,652,000	1184.40
BK	17,160	2,044,143,500	1191.23	13	SQ	13,266	1,579,447,000	1190.60
FS	13,000	1,531,752,000	1178.27	14	LG	11,643	1,382,097,500	1187.06
KK	11,074	1,316,776,500	1189.07	15	HP	10,987	1,280,366,000	1165.35
AI	10,047	1,175,545,500	1170.05	16	ZP	10,481	1,234,899,000	1178.23
MG	9,463	1,123,466,000	1187.22	17	CD	10,073	1,196,520,500	1187.85
DH	7,371	865,466,000	1174.15	18	DP	10,073	1,195,649,000	1186.98
YB	6,877	819,088,500	1191.05	19	YU	9,660	1,153,206,500	1193.80
YJ	5,821	687,129,000	1180.43	20	CP	8,246	985,653,500	1195.31
AZ	5,543	662,963,000	1196.04	21	KK	8,263	984,504,000	1191.46
TP	5,391	645,010,500	1196.46	22	OD	8,189	970,967,500	1185.70
CP	5,295	634,438,500	1198.18	23	MG	7,314	886,290,500	1211.77
IF	5,342	633,370,000	1185.64	24	YB	6,104	731,998,500	1199.21
EP	4,664	556,826,500	1193.88	25	BR	3,100	365,700,000	1179.68
BQ	4,487	538,554,000	1200.25	26	XA	3,036	361,880,000	1191.96
DR	3,746	445,914,000	1190.37	27	FS	3,000	354,000,000	1180.00
KI	3,574	428,357,000	1198.54	28	EP	2,897	345,081,500	1191.17
BR	3,401	397,869,000	1169.86	29	KI	2,507	302,853,500	1208.03
LG	2,754	327,857,000	1190.48	30	DH	2,513	294,986,500	1173.84
HP	2,711	323,175,500	1192.09	31	GA	2,000	235,000,000	1175.00
XA	2,587	304,192,500	1175.85	32	BQ	1,739	206,485,500	1187.38
GA	2,000	234,000,000	1170.00	33	IF	1,067	129,961,000	1218.00
DX	1,371	164,239,000	1197.95	34	DX	1,000	122,000,000	1220.00
RG	953	114,651,000	1203.05	35	LS	920	108,000,500	1173.92
OK	900	105,200,000	1168.89	36	RG	800	96,475,000	1205.94
PI	700	85,100,000	1215.71	37	PI	600	72,300,000	1205.00
AT	657	76,920,000	1170.78	38	SF	536	65,267,500	1217.68
YU	570	67,245,500	1179.75	39	IU	524	61,895,000	1181.20
HD	500	58,000,000	1160.00	40	TP	388	46,333,500	1194.16
AG	316	37,882,500	1198.81	41	AT	320	38,157,000	1192.41
SF	312	37,824,500	1212.32	42	FZ	311	36,947,500	1188.02
FZ	205	24,831,500	1211.29	43	AI	288	33,568,000	1165.56
ES	205	24,487,500	1194.51	44	YJ	236	28,615,000	1212.50
IU	200	23,515,000	1175.75	45	AF	200	23,500,000	1175.00
LS	136	15,979,500	1174.96	46	AG	165	19,552,500	1185.00
SH	100	11,850,000	1185.00	47	SA	60	7,080,000	1180.00
SA	60	7,140,000	1190.00	48	PC	50	6,075,000	1215.00
RO	55	6,585,000	1197.27	49	RO	20	2,360,000	1180.00
MU	27	3,213,000	1190.00	50	QA	4	475,500	1188.75
PC	22	2,614,500	1188.41	51	 	 	 	 
RB	15	1,800,000	1200.00	52	 	 	 	 
QA	12	1,407,500	1172.92	53	 	 	 	 
IN	5	587,500	1175.00	54	 	 	 	 
RS	2	240,000	1200.00	55	 	 	 	 
CD	2	238,000	1190.00	56	 	 	 	 
PO	2	236,000	1180.00	57	 	 	 	 
