CDIAToBrokerCode	CDIA	Start	2026-02-23	End	2026-02-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	98,541	11,523,218,000	1169.38	1	XL	98,540	11,473,978,000	1164.40
XL	87,907	10,220,000,000	1162.59	2	CC	92,602	10,778,079,500	1163.91
YB	78,757	9,200,554,000	1168.22	3	XC	78,226	9,104,330,500	1163.85
ZP	66,082	7,677,535,000	1161.82	4	PD	75,257	8,765,901,500	1164.80
CC	52,140	6,059,902,500	1162.24	5	HP	46,244	5,373,221,000	1161.93
EP	47,787	5,579,158,500	1167.51	6	NI	39,343	4,577,402,500	1163.46
XC	45,986	5,330,885,500	1159.24	7	YP	36,987	4,298,379,000	1162.13
PD	41,386	4,800,820,500	1160.01	8	CP	28,358	3,294,419,500	1161.72
AO	32,653	3,808,192,000	1166.26	9	AK	25,652	2,989,866,000	1165.55
YP	21,539	2,506,496,500	1163.70	10	DR	24,254	2,819,800,500	1162.61
CP	20,643	2,398,697,000	1161.99	11	OD	23,926	2,786,447,000	1164.61
MG	11,445	1,327,370,000	1159.78	12	DP	21,759	2,529,485,500	1162.50
SQ	11,263	1,307,044,500	1160.48	13	KK	19,199	2,244,915,500	1169.29
OD	10,894	1,261,911,500	1158.35	14	MG	13,852	1,610,380,500	1162.56
BK	9,030	1,054,206,500	1167.45	15	RG	10,409	1,207,394,000	1159.95
NI	8,425	979,887,000	1163.07	16	SQ	9,267	1,082,061,500	1167.65
LG	8,017	931,546,500	1161.96	17	YB	7,666	891,239,000	1162.59
GR	7,727	894,654,000	1157.83	18	EP	6,882	804,711,000	1169.30
KK	6,420	743,945,000	1158.79	19	GR	6,530	756,822,000	1158.99
HP	5,686	661,122,000	1162.72	20	FS	5,015	589,265,000	1175.00
DH	5,172	597,906,000	1156.04	21	AO	4,707	546,468,000	1160.97
TP	4,999	581,242,000	1162.72	22	KI	4,638	540,208,500	1164.74
IF	4,140	487,048,500	1176.45	23	BQ	3,944	458,189,500	1161.74
AZ	3,979	462,475,500	1162.29	24	IF	3,342	389,829,500	1166.46
DR	3,483	404,404,500	1161.08	25	ZP	2,851	332,293,000	1165.53
YJ	3,442	399,356,000	1160.24	26	AZ	2,722	317,496,500	1166.41
KI	2,903	336,223,500	1158.19	27	BR	2,650	308,825,000	1165.38
BR	2,201	254,416,500	1155.91	28	BK	2,571	299,537,000	1165.06
AI	2,099	245,231,500	1168.33	29	YJ	2,219	258,905,500	1166.77
BQ	1,933	225,051,000	1164.26	30	ES	2,200	256,500,000	1165.91
XA	1,761	205,085,000	1164.59	31	DH	2,170	253,444,500	1167.95
DX	1,753	203,198,000	1159.14	32	TP	2,170	252,987,500	1165.84
YU	1,640	190,135,000	1159.36	33	IN	2,000	234,000,000	1170.00
FZ	1,600	185,650,000	1160.31	34	LG	1,559	181,381,000	1163.44
AG	741	86,304,500	1164.70	35	YU	1,228	142,971,500	1164.26
AT	636	73,534,500	1156.20	36	DX	1,149	134,934,000	1174.36
RG	309	35,998,500	1165.00	37	FZ	1,000	115,750,000	1157.50
ID	300	34,850,000	1161.67	38	AT	830	97,164,500	1170.66
MU	150	17,450,000	1163.33	39	XA	669	78,281,500	1170.13
ZR	100	11,750,000	1175.00	40	AG	470	54,850,000	1167.02
LS	100	11,500,000	1150.00	41	PG	300	35,400,000	1180.00
AF	86	9,933,000	1155.00	42	GI	179	20,943,000	1170.00
SH	50	5,825,000	1165.00	43	LS	140	16,395,000	1171.07
SA	50	5,775,000	1155.00	44	PC	120	13,890,000	1157.50
PF	40	4,625,000	1156.25	45	AI	91	10,671,500	1172.69
IU	25	2,937,500	1175.00	46	SH	50	5,900,000	1180.00
BS	5	582,500	1165.00	47	IU	40	4,700,000	1175.00
SF	5	580,000	1160.00	48	PF	40	4,680,000	1170.00
CD	3	349,500	1165.00	49	SF	5	585,000	1170.00
 	 	 	 	50	PO	5	584,500	1169.00
 	 	 	 	51	MU	4	464,500	1161.25
 	 	 	 	52	QA	2	235,000	1175.00
