CDIAToBrokerCode	CDIA	Start	2026-02-09	End	2026-02-09	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	170,500	17,561,893,000	1030.02	1	XL	122,904	12,693,934,000	1032.83
CC	121,391	12,542,212,500	1033.21	2	CC	75,687	7,832,116,000	1034.80
XL	94,221	9,705,907,000	1030.12	3	XC	51,071	5,282,576,000	1034.36
BK	63,439	6,623,817,500	1044.12	4	AZ	51,337	5,221,028,000	1017.01
XC	49,979	5,149,013,000	1030.24	5	AO	45,025	4,691,138,000	1041.90
CP	40,910	4,280,740,000	1046.38	6	PD	43,680	4,532,489,500	1037.66
YP	30,737	3,165,498,500	1029.87	7	CP	41,254	4,288,876,000	1039.63
PD	25,360	2,608,285,500	1028.50	8	YP	40,777	4,229,090,500	1037.13
ZP	21,191	2,179,140,500	1028.33	9	HP	40,006	4,070,048,000	1017.36
AO	17,552	1,795,164,000	1022.77	10	GR	37,628	3,898,856,000	1036.16
KK	15,510	1,601,352,500	1032.46	11	AK	35,346	3,631,122,000	1027.31
GR	13,046	1,355,560,000	1039.06	12	KK	25,566	2,627,025,500	1027.55
SQ	13,103	1,353,746,500	1033.16	13	NI	18,588	1,929,709,000	1038.15
MG	11,616	1,207,324,000	1039.36	14	YU	14,704	1,495,406,500	1017.01
OD	10,442	1,077,222,500	1031.62	15	ES	14,500	1,493,500,000	1030.00
NI	8,444	875,261,000	1036.55	16	ZP	11,359	1,180,985,500	1039.69
EP	6,250	633,718,000	1013.95	17	LS	10,426	1,048,679,000	1005.83
TP	6,103	629,934,000	1032.17	18	MG	8,302	859,518,000	1035.31
YU	5,476	576,519,000	1052.81	19	XA	7,742	805,735,000	1040.73
HP	4,791	489,449,000	1021.60	20	TP	7,648	799,929,500	1045.93
YB	4,533	473,264,500	1044.04	21	LG	6,718	706,192,000	1051.19
XA	4,573	458,390,500	1002.38	22	SQ	6,655	690,738,000	1037.92
DR	3,705	384,938,500	1038.97	23	EP	6,446	672,677,000	1043.56
LG	2,635	272,702,500	1034.92	24	DR	4,983	521,412,500	1046.38
BQ	2,680	271,850,500	1014.37	25	KI	4,826	496,599,000	1029.01
FZ	2,478	252,067,000	1017.22	26	YB	4,683	485,961,500	1037.71
KI	2,308	232,922,500	1009.20	27	OD	4,215	437,308,000	1037.50
AI	2,220	231,095,000	1040.97	28	DH	3,721	390,216,500	1048.69
FS	2,135	219,257,500	1026.97	29	AG	2,562	267,645,000	1044.67
AZ	1,963	202,986,500	1034.06	30	CD	2,101	219,103,500	1042.85
DH	1,576	162,437,500	1030.69	31	FZ	1,978	204,056,000	1031.63
PO	1,000	104,000,000	1040.00	32	BK	1,953	198,431,000	1016.03
GA	1,000	104,000,000	1040.00	33	FS	1,900	195,900,000	1031.05
BS	923	95,992,000	1040.00	34	BQ	1,743	182,366,000	1046.28
AT	578	59,571,500	1030.65	35	AI	1,715	176,355,000	1028.31
AG	541	56,753,000	1049.04	36	IF	1,649	170,926,000	1036.54
RO	315	32,685,000	1037.62	37	YJ	1,365	142,984,000	1047.50
BR	303	31,663,500	1045.00	38	PO	1,017	105,276,500	1035.17
HD	300	31,250,000	1041.67	39	IU	600	62,050,000	1034.17
DX	204	21,305,000	1044.36	40	AT	582	60,871,000	1045.89
IF	177	18,314,000	1034.69	41	SH	328	34,108,000	1039.88
PC	102	10,307,000	1010.49	42	RO	250	26,320,000	1052.80
ZR	100	10,150,000	1015.00	43	RG	250	25,825,000	1033.00
CD	52	5,403,000	1039.04	44	DX	216	22,569,500	1044.88
RG	50	5,250,000	1050.00	45	HD	200	20,700,000	1035.00
SA	50	5,075,000	1015.00	46	MU	161	16,646,000	1033.91
ID	35	3,500,000	1000.00	47	PC	100	10,275,000	1027.50
YJ	31	3,101,000	1000.32	48	SA	50	5,158,500	1031.70
PF	19	1,976,000	1040.00	49	RS	45	4,670,000	1037.78
RB	10	1,045,000	1045.00	50	RF	44	4,598,000	1045.00
QA	6	614,500	1024.17	51	PF	34	3,553,000	1045.00
AN	1	104,500	1045.00	52	SF	12	1,248,500	1040.42
RS	1	101,500	1015.00	53	BR	7	710,500	1015.00
 	 	 	 	54	JB	3	313,500	1045.00
 	 	 	 	55	QA	3	306,000	1020.00
