CDIAToBrokerCode	CDIA	Start	2026-02-20	End	2026-02-20	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	133,786	15,421,518,000	1152.70	1	XL	115,574	13,294,571,500	1150.31
CC	92,032	10,563,523,000	1147.81	2	AK	100,524	11,558,338,000	1149.81
AK	67,480	7,749,402,500	1148.40	3	PD	78,753	9,073,629,000	1152.16
OD	63,048	7,249,105,500	1149.78	4	CC	63,696	7,319,155,000	1149.08
SQ	42,983	4,925,273,000	1145.87	5	AO	54,132	6,171,048,000	1140.00
YP	41,027	4,709,616,000	1147.93	6	NI	50,456	5,794,991,000	1148.52
XC	39,374	4,526,138,500	1149.52	7	YP	32,690	3,757,190,000	1149.34
PD	26,776	3,075,159,500	1148.48	8	XC	29,416	3,377,034,000	1148.03
KK	23,681	2,714,947,500	1146.47	9	BK	15,078	1,729,511,500	1147.04
NI	19,354	2,220,825,000	1147.48	10	GR	14,260	1,641,205,000	1150.92
BK	12,044	1,379,726,500	1145.57	11	SQ	12,409	1,424,961,500	1148.33
CP	9,991	1,147,178,500	1148.21	12	RF	8,632	989,657,000	1146.50
GR	9,588	1,098,257,500	1145.45	13	XA	8,586	987,178,000	1149.75
MG	8,440	967,327,500	1146.12	14	CP	8,253	946,652,000	1147.04
YU	5,901	675,631,500	1144.94	15	HP	7,288	843,438,500	1157.30
AZ	5,430	619,668,500	1141.19	16	TP	4,972	573,065,000	1152.58
FS	5,010	573,642,500	1145.00	17	YB	4,670	534,255,500	1144.02
SH	4,350	500,225,000	1149.94	18	DR	4,517	518,480,500	1147.84
DR	3,850	440,961,500	1145.35	19	AZ	4,396	505,627,500	1150.20
TP	3,718	427,601,000	1150.08	20	LG	3,726	428,478,500	1149.97
DH	3,325	381,311,500	1146.80	21	OD	3,486	400,698,000	1149.45
GA	3,000	349,000,000	1163.33	22	FS	3,010	346,150,000	1150.00
KI	3,019	348,994,000	1155.99	23	DP	2,985	345,542,500	1157.60
BR	3,000	343,650,000	1145.50	24	BR	2,550	290,700,000	1140.00
EP	2,961	340,129,500	1148.70	25	DH	2,440	282,955,000	1159.65
BQ	2,560	294,280,500	1149.53	26	KK	2,130	246,088,000	1155.34
YB	2,534	291,852,500	1151.75	27	YU	2,020	230,931,000	1143.22
HP	1,874	216,007,500	1152.65	28	BQ	1,570	180,137,000	1147.37
YJ	1,595	182,690,500	1145.39	29	EP	1,230	141,167,000	1147.70
XA	1,233	141,904,000	1150.88	30	YJ	1,200	137,950,000	1149.58
IN	1,000	114,500,000	1145.00	31	ZP	1,102	125,780,000	1141.38
LG	807	93,486,000	1158.44	32	MG	1,065	122,032,500	1145.85
IF	666	76,333,000	1146.14	33	CD	800	91,200,000	1140.00
AI	625	71,950,000	1151.20	34	KI	630	72,633,500	1152.91
AO	608	69,974,500	1150.90	35	AT	445	51,114,000	1148.63
ZP	442	50,719,500	1147.50	36	DX	287	33,005,000	1150.00
AG	290	33,240,000	1146.21	37	IF	100	11,425,000	1142.50
AT	266	30,551,500	1148.55	38	IU	50	5,825,000	1165.00
IU	200	23,175,000	1158.75	39	AG	12	1,368,000	1140.00
ES	200	22,900,000	1145.00	40	QA	1	114,500	1145.00
PG	200	22,900,000	1145.00	41	AI	1	114,500	1145.00
LS	150	17,125,000	1141.67	42	 	 	 	 
FZ	104	11,906,000	1144.81	43	 	 	 	 
BS	100	11,450,000	1145.00	44	 	 	 	 
HD	100	11,450,000	1145.00	45	 	 	 	 
GI	100	11,450,000	1145.00	46	 	 	 	 
PI	80	9,200,000	1150.00	47	 	 	 	 
MU	78	8,944,500	1146.73	48	 	 	 	 
CD	55	6,302,500	1145.91	49	 	 	 	 
DX	53	6,096,500	1150.28	50	 	 	 	 
AF	25	2,875,000	1150.00	51	 	 	 	 
RF	20	2,290,000	1145.00	52	 	 	 	 
RB	5	573,000	1146.00	53	 	 	 	 
QA	2	228,000	1140.00	54	 	 	 	 
IH	1	114,500	1145.00	55	 	 	 	 
RO	1	114,500	1145.00	56	 	 	 	 
