CDIAToBrokerCode	CDIA	Start	2026-02-06	End	2026-02-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	316,400	33,217,453,500	1049.86	1	CC	258,009	27,093,095,500	1050.08
CC	132,329	13,756,730,500	1039.59	2	AK	133,016	13,874,631,000	1043.08
XC	115,266	12,075,682,000	1047.64	3	XL	125,680	13,098,134,000	1042.18
PD	100,992	10,498,901,000	1039.58	4	BK	116,290	12,223,168,000	1051.09
GR	79,304	8,261,826,000	1041.79	5	AZ	85,565	9,116,513,000	1065.45
YP	77,032	8,051,180,500	1045.17	6	PD	66,812	6,897,454,000	1032.37
AK	76,492	8,005,866,500	1046.63	7	XA	60,202	6,211,509,000	1031.78
XA	61,669	6,387,649,000	1035.80	8	XC	51,865	5,382,912,000	1037.87
OD	48,026	5,021,943,000	1045.67	9	CP	46,017	4,856,196,000	1055.30
CP	47,294	4,986,119,000	1054.28	10	YP	45,424	4,767,217,500	1049.49
SQ	43,871	4,587,048,500	1045.58	11	HP	37,531	3,912,783,500	1042.55
NI	28,900	3,020,003,500	1044.98	12	KK	35,972	3,707,163,000	1030.57
YB	27,999	2,926,191,500	1045.11	13	MG	34,167	3,562,648,500	1042.72
KK	21,773	2,301,722,500	1057.15	14	YB	34,131	3,554,348,500	1041.38
MG	21,013	2,220,535,500	1056.74	15	NI	30,099	3,129,338,000	1039.68
BK	18,686	1,923,517,500	1029.39	16	YU	23,688	2,466,358,500	1041.18
BQ	16,180	1,671,180,500	1032.87	17	DR	18,260	1,901,081,000	1041.12
TP	14,615	1,523,886,000	1042.69	18	GR	17,343	1,805,391,000	1040.99
KI	14,675	1,518,806,500	1034.96	19	DH	17,289	1,799,229,000	1040.68
EP	12,517	1,315,476,500	1050.95	20	LG	15,907	1,653,091,500	1039.22
YU	12,318	1,263,340,000	1025.60	21	CD	15,256	1,586,251,500	1039.76
LG	11,781	1,236,519,000	1049.59	22	DP	15,242	1,585,443,000	1040.18
DR	11,445	1,198,484,000	1047.17	23	ZP	15,183	1,568,357,500	1032.97
ZP	10,594	1,115,282,000	1052.75	24	ES	13,100	1,394,900,000	1064.81
DH	8,685	902,775,500	1039.47	25	SQ	12,104	1,259,875,000	1040.87
AT	6,344	661,043,000	1042.00	26	AO	10,433	1,124,493,500	1077.82
AZ	5,666	597,200,500	1054.01	27	KI	8,350	863,935,500	1034.65
FZ	5,250	556,500,000	1060.00	28	OD	6,827	703,163,000	1029.97
AO	5,071	532,291,000	1049.68	29	EP	6,738	698,444,500	1036.58
YJ	4,933	516,595,000	1047.22	30	FZ	5,251	543,229,500	1034.53
FS	4,422	465,594,500	1052.90	31	BQ	5,177	540,979,500	1044.97
AI	4,013	417,477,000	1040.31	32	TP	4,484	465,396,000	1037.90
HP	3,322	348,905,000	1050.29	33	HD	4,084	429,606,500	1051.93
BR	2,700	280,800,000	1040.00	34	FS	4,107	425,756,500	1036.66
ES	2,376	247,714,500	1042.57	35	YJ	2,618	278,900,000	1065.32
HD	2,045	213,785,000	1045.40	36	BR	2,300	244,050,000	1061.09
LS	1,550	162,310,000	1047.16	37	RF	1,534	157,235,000	1025.00
RF	1,500	160,000,000	1066.67	38	AT	1,213	128,225,500	1057.09
SH	1,475	154,530,000	1047.66	39	PO	300	30,600,000	1020.00
CD	1,216	126,334,500	1038.94	40	DX	240	25,202,000	1050.08
AG	1,156	122,334,500	1058.26	41	SH	220	22,650,000	1029.55
GA	1,100	116,300,000	1057.27	42	PC	200	21,350,000	1067.50
IF	833	87,178,000	1046.55	43	AG	165	17,127,500	1038.03
IU	620	65,105,000	1050.08	44	AI	110	11,275,000	1025.00
PG	600	62,850,000	1047.50	45	GA	100	10,600,000	1060.00
RG	477	50,250,500	1053.47	46	PG	100	10,200,000	1020.00
DX	428	44,979,500	1050.92	47	IU	90	9,580,000	1064.44
RB	400	42,400,000	1060.00	48	SF	65	6,695,000	1030.00
OK	400	40,600,000	1015.00	49	SA	60	6,180,000	1030.00
PC	301	31,057,000	1031.79	50	IF	35	3,672,500	1049.29
MU	201	20,793,000	1034.48	51	RS	11	1,122,500	1020.45
SA	200	20,600,000	1030.00	52	QA	3	310,500	1035.00
ID	140	14,420,000	1030.00	53	PF	3	307,500	1025.00
RO	80	8,262,500	1032.81	54	 	 	 	 
GI	77	8,232,000	1069.09	55	 	 	 	 
RS	56	5,753,000	1027.32	56	 	 	 	 
SS	50	5,300,000	1060.00	57	 	 	 	 
PF	38	4,086,000	1075.26	58	 	 	 	 
QA	26	2,754,500	1059.42	59	 	 	 	 
SF	26	2,682,500	1031.73	60	 	 	 	 
BS	20	2,030,000	1015.00	61	 	 	 	 
DU	2	209,000	1045.00	62	 	 	 	 
