CDIAToBrokerCode	CDIA	Start	2026-02-11	End	2026-02-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	649,728	76,884,974,000	1183.34	1	AK	512,784	60,920,817,000	1188.04
AK	366,451	43,614,979,500	1190.20	2	XL	485,911	57,510,169,500	1183.55
CC	261,790	31,078,231,500	1187.14	3	CC	295,909	34,833,489,000	1177.17
MG	253,112	30,000,292,500	1185.26	4	MG	293,116	34,548,068,000	1178.65
XC	231,789	27,431,736,500	1183.48	5	XC	237,375	28,294,987,500	1192.00
YP	214,803	25,482,309,000	1186.31	6	YP	167,463	19,865,033,000	1186.23
CP	169,552	19,998,786,000	1179.51	7	ZP	165,895	19,602,950,500	1181.65
PD	134,074	15,824,916,000	1180.31	8	CP	156,372	18,515,495,500	1184.07
AO	99,447	11,895,357,000	1196.15	9	PD	149,388	17,751,776,500	1188.30
XA	92,491	10,804,594,000	1168.18	10	BK	96,669	11,541,043,500	1193.87
KK	83,045	9,866,422,000	1188.08	11	AO	91,770	10,936,191,000	1191.70
NI	83,026	9,839,574,000	1185.12	12	XA	81,383	9,526,386,500	1170.56
ZP	74,438	9,010,285,500	1210.44	13	NI	69,721	8,312,120,000	1192.20
AZ	62,791	7,496,463,500	1193.88	14	AZ	42,076	5,058,038,000	1202.12
SQ	54,924	6,520,143,500	1187.12	15	KK	42,481	5,042,487,500	1187.00
YB	49,397	5,812,638,000	1176.72	16	DR	40,148	4,809,569,500	1197.96
DH	34,742	4,169,858,500	1200.24	17	GR	37,821	4,376,868,000	1157.26
OD	33,666	4,006,930,500	1190.20	18	OD	35,650	4,255,377,000	1193.65
GR	32,921	3,870,328,500	1175.64	19	LG	34,853	4,176,079,500	1198.20
BQ	31,693	3,776,091,000	1191.46	20	YB	33,900	3,991,921,000	1177.56
HP	28,570	3,403,457,000	1191.27	21	DH	30,271	3,609,490,000	1192.39
EP	28,607	3,396,137,000	1187.17	22	SQ	29,542	3,513,493,000	1189.32
DR	25,533	3,033,215,500	1187.96	23	BQ	25,451	3,018,362,000	1185.95
AG	22,743	2,709,858,500	1191.51	24	CD	21,004	2,530,582,500	1204.81
KI	21,969	2,620,338,000	1192.74	25	DP	18,606	2,237,521,500	1202.58
DX	22,183	2,589,974,500	1167.55	26	DX	17,410	2,059,851,500	1183.14
YU	20,582	2,435,333,500	1183.23	27	KI	16,395	1,975,128,000	1204.71
AI	20,542	2,425,580,000	1180.79	28	EP	16,204	1,931,286,000	1191.86
MI	15,500	1,828,154,000	1179.45	29	HP	13,466	1,593,797,000	1183.57
FS	12,777	1,510,209,500	1181.98	30	YU	11,667	1,414,478,500	1212.38
BK	13,049	1,507,682,000	1155.40	31	AI	8,823	1,054,206,500	1194.84
SH	10,500	1,265,250,000	1205.00	32	AT	8,495	1,013,088,500	1192.57
FZ	10,343	1,241,791,500	1200.61	33	MI	8,000	953,500,000	1191.88
IF	10,511	1,236,877,500	1176.75	34	FZ	7,328	885,560,000	1208.46
LG	9,455	1,121,962,000	1186.63	35	BR	5,806	692,661,000	1193.01
YJ	7,798	927,908,000	1189.93	36	YJ	5,320	635,194,000	1193.97
BR	6,970	817,550,000	1172.96	37	BS	4,232	507,587,500	1199.40
LS	6,519	782,744,000	1200.71	38	TP	4,014	474,973,500	1183.29
IN	6,010	724,445,000	1205.40	39	ES	3,645	435,362,500	1194.41
AT	4,510	532,596,000	1180.92	40	HD	3,200	386,300,000	1207.19
ES	4,411	516,728,000	1171.45	41	ZR	3,100	356,114,000	1148.75
BS	4,385	499,890,000	1140.00	42	PC	2,709	325,925,500	1203.12
TP	3,869	460,243,000	1189.57	43	FS	2,777	316,628,000	1140.18
HD	3,410	410,560,000	1203.99	44	AG	1,865	220,775,500	1183.78
CD	3,108	375,496,000	1208.16	45	RF	1,430	172,400,000	1205.59
PC	2,595	297,888,000	1147.93	46	IF	1,172	140,426,000	1198.17
RG	1,150	137,900,000	1199.13	47	RG	1,146	138,916,000	1212.18
IU	1,035	121,675,000	1175.60	48	GA	1,000	116,500,000	1165.00
PG	1,005	121,102,500	1205.00	49	SH	800	95,050,000	1188.13
RO	1,005	120,013,000	1194.16	50	IN	500	60,500,000	1210.00
GA	1,000	115,000,000	1150.00	51	LS	455	53,407,500	1173.79
RF	1,000	113,500,000	1135.00	52	RO	406	48,144,500	1185.83
AN	600	71,625,000	1193.75	53	IU	280	32,630,000	1165.36
PF	492	59,286,000	1205.00	54	RB	240	27,480,000	1145.00
ZR	100	11,500,000	1150.00	55	AN	100	11,600,000	1160.00
SA	40	4,860,000	1215.00	56	GI	76	9,196,000	1210.00
JB	30	3,610,000	1203.33	57	ID	75	9,000,000	1200.00
OK	25	3,012,500	1205.00	58	QA	50	6,010,000	1202.00
MU	25	2,875,000	1150.00	59	SF	49	5,680,500	1159.29
RB	20	2,400,000	1200.00	60	SA	40	4,800,000	1200.00
EL	8	964,000	1205.00	61	MU	20	2,370,000	1185.00
SF	5	567,500	1135.00	62	AP	10	1,220,000	1220.00
 	 	 	 	63	JB	5	605,000	1210.00
