BRISToBrokerCode	BRIS	Start	2026-02-09	End	2026-02-09	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
NI	125,515	30,121,053,000	2399.80	1	CC	71,176	17,083,345,000	2400.16
LG	117,339	28,187,835,000	2402.26	2	ZP	68,625	16,449,907,000	2397.07
CC	33,362	7,981,740,000	2392.46	3	XL	48,299	11,579,236,000	2397.41
XL	25,774	6,154,867,000	2388.01	4	BK	41,051	9,861,485,000	2402.25
KZ	22,255	5,354,215,000	2405.85	5	AK	38,192	9,154,144,000	2396.87
YP	18,372	4,398,811,000	2394.30	6	YP	22,533	5,412,637,000	2402.09
AK	12,716	3,031,498,000	2384.00	7	PD	16,197	3,891,833,000	2402.81
XC	9,916	2,371,601,000	2391.69	8	EP	15,861	3,798,448,000	2394.84
PD	8,871	2,123,126,000	2393.33	9	XC	15,777	3,787,506,000	2400.65
ZP	7,200	1,728,586,000	2400.81	10	SQ	13,933	3,300,154,000	2368.59
SQ	3,545	847,403,000	2390.42	11	NI	10,492	2,512,504,000	2394.69
AT	3,264	782,824,000	2398.36	12	DX	6,029	1,450,378,000	2405.67
KI	3,016	725,840,000	2406.63	13	KK	5,866	1,401,352,000	2388.94
YU	2,954	710,142,000	2404.00	14	AT	5,059	1,214,982,000	2401.62
OD	2,334	556,207,000	2383.06	15	OD	3,733	897,369,000	2403.88
HP	2,127	506,563,000	2381.58	16	KI	3,590	856,751,000	2386.49
EP	1,720	409,036,000	2378.12	17	DR	3,492	837,416,000	2398.10
DR	1,545	370,659,000	2399.09	18	XA	3,447	829,984,000	2407.84
KK	964	231,093,000	2397.23	19	YU	3,029	727,369,000	2401.35
MG	824	196,046,000	2379.20	20	GR	2,901	694,150,000	2392.80
YB	799	192,230,000	2405.88	21	AZ	2,206	530,950,000	2406.84
DH	791	189,997,000	2401.98	22	LG	2,078	498,496,000	2398.92
AZ	757	180,962,000	2390.52	23	IF	1,207	290,287,000	2405.03
YJ	750	180,000,000	2400.00	24	DH	897	215,690,000	2404.57
GR	593	140,311,000	2366.12	25	YB	829	197,827,000	2386.33
HD	550	130,050,000	2364.55	26	BQ	687	165,185,000	2404.44
CP	505	119,782,000	2371.92	27	MG	663	158,119,000	2384.90
BR	400	95,400,000	2385.00	28	CP	595	142,573,000	2396.18
DX	380	90,046,000	2369.63	29	HD	500	120,500,000	2410.00
LS	312	74,889,000	2400.29	30	BR	400	96,300,000	2407.50
BQ	248	59,531,000	2400.44	31	AI	353	84,722,000	2400.06
PC	245	58,834,000	2401.39	32	JB	200	48,000,000	2400.00
PP	142	34,222,000	2410.00	33	HP	185	44,441,000	2402.22
AI	102	24,408,000	2392.94	34	TP	136	32,691,000	2403.75
RO	99	23,760,000	2400.00	35	IU	135	32,535,000	2410.00
IF	63	15,090,000	2395.24	36	CD	65	15,605,000	2400.77
TP	59	14,175,000	2402.54	37	SH	50	12,050,000	2410.00
XA	38	9,027,000	2375.53	38	MU	39	9,399,000	2410.00
CD	30	7,140,000	2380.00	39	LS	19	4,579,000	2410.00
IU	25	6,025,000	2410.00	40	PC	18	4,322,000	2401.11
IC	25	5,950,000	2380.00	41	YJ	15	3,600,000	2400.00
AG	25	5,942,000	2376.80	42	AG	6	1,430,000	2383.33
AO	10	2,400,000	2400.00	43	IH	1	241,000	2410.00
TF	5	1,176,000	2352.00	44	 	 	 	 
