CUANToBrokerCode	CUAN	Start	2026-02-02	End	2026-02-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	407,461	65,554,896,000	1608.86	1	PD	443,934	70,418,841,000	1586.25
CC	251,959	40,092,534,000	1591.23	2	XL	372,249	59,877,395,000	1608.53
YP	161,751	25,734,505,000	1591.00	3	CC	172,652	27,890,623,500	1615.42
AK	133,298	21,618,646,000	1621.83	4	YP	157,507	25,198,096,500	1599.81
PD	117,725	18,866,672,000	1602.61	5	AK	134,337	21,941,170,500	1633.29
XC	108,740	17,561,231,000	1614.97	6	CP	66,129	10,655,492,500	1611.32
NI	100,841	16,056,244,500	1592.23	7	IN	65,876	10,426,451,500	1582.74
KK	88,214	13,850,712,500	1570.13	8	XC	60,054	9,667,849,000	1609.86
SQ	78,233	12,237,729,000	1564.27	9	ZP	51,074	8,219,366,500	1609.31
BK	62,582	10,106,859,000	1614.98	10	KK	43,544	6,918,717,500	1588.90
CP	59,605	9,592,005,500	1609.26	11	HP	38,037	5,946,458,500	1563.34
IN	47,673	7,722,353,000	1619.86	12	BK	34,310	5,568,475,500	1622.99
ZP	33,069	5,305,235,500	1604.29	13	NI	31,352	4,975,622,000	1587.02
OD	30,128	4,799,728,500	1593.11	14	BQ	25,990	4,252,405,500	1636.17
YB	23,618	3,784,957,500	1602.57	15	YB	25,836	4,099,902,500	1586.90
AZ	21,871	3,459,337,000	1581.70	16	AZ	25,393	4,038,278,000	1590.31
HD	20,961	3,410,876,000	1627.25	17	SQ	23,184	3,722,506,500	1605.64
BQ	20,593	3,337,619,000	1620.75	18	EP	21,568	3,502,128,000	1623.76
MG	16,460	2,640,519,000	1604.20	19	HD	20,236	3,310,191,500	1635.79
TP	15,585	2,598,899,500	1667.56	20	YU	18,957	3,020,205,500	1593.19
KI	16,199	2,579,604,500	1592.45	21	MG	14,738	2,367,644,500	1606.49
YU	12,925	2,155,063,000	1667.36	22	PI	12,500	2,049,064,000	1639.25
GR	12,701	2,037,535,500	1604.23	23	GR	12,713	1,995,279,000	1569.48
EP	12,245	2,002,531,000	1635.39	24	LG	10,283	1,632,525,000	1587.60
DR	12,225	1,960,747,000	1603.88	25	OD	9,603	1,513,437,000	1576.00
HP	11,119	1,795,399,500	1614.71	26	CD	8,767	1,396,396,500	1592.79
LG	9,761	1,542,289,500	1580.05	27	DR	7,986	1,293,525,000	1619.74
AI	7,342	1,165,926,500	1588.02	28	IF	6,683	1,101,098,500	1647.61
PI	7,000	1,165,500,000	1665.00	29	KI	4,925	766,597,000	1556.54
DH	6,429	1,019,675,000	1586.06	30	AO	4,046	658,340,000	1627.14
IF	4,722	767,993,500	1626.42	31	AT	4,103	645,882,000	1574.17
FS	4,650	750,875,000	1614.78	32	DH	3,708	590,353,000	1592.11
CD	4,684	722,867,500	1543.27	33	YJ	3,606	566,967,000	1572.29
AO	4,090	680,773,000	1664.48	34	AI	2,105	338,361,000	1607.42
YJ	4,034	657,569,000	1630.07	35	FS	2,030	335,040,000	1650.44
XA	2,979	473,556,500	1589.65	36	AH	1,870	289,850,000	1550.00
AT	2,798	456,912,000	1632.99	37	TP	1,788	287,087,000	1605.63
LS	2,604	424,425,500	1629.90	38	XA	1,596	256,466,000	1606.93
SH	1,840	294,730,000	1601.79	39	DU	1,350	215,811,000	1598.60
AG	1,628	263,052,000	1615.80	40	RG	1,272	196,438,500	1544.33
DU	1,350	214,050,000	1585.56	41	AG	1,043	161,313,500	1546.63
PF	1,150	177,750,000	1545.65	42	SH	330	53,970,000	1635.45
OK	1,000	170,250,000	1702.50	43	ID	320	50,170,000	1567.81
MU	750	123,500,000	1646.67	44	BR	310	50,130,000	1617.10
ES	685	107,462,500	1568.80	45	ES	250	39,850,000	1594.00
RG	601	96,061,500	1598.36	46	RO	135	22,530,000	1668.89
SS	503	82,748,500	1645.10	47	SF	88	14,960,000	1700.00
RO	425	68,610,000	1614.35	48	MU	31	5,611,000	1810.00
PC	304	50,348,000	1656.18	49	QA	28	4,540,500	1621.61
DX	312	50,165,000	1607.85	50	PC	26	4,430,500	1704.04
ID	280	44,650,000	1594.64	51	AF	25	3,987,500	1595.00
SA	200	31,600,000	1580.00	52	DX	21	3,433,500	1635.00
SF	150	24,870,500	1658.03	53	LS	20	3,300,000	1650.00
BR	100	16,750,000	1675.00	54	JB	14	2,175,000	1553.57
IT	100	15,900,000	1590.00	55	TF	7	1,074,500	1535.00
JB	85	13,005,000	1530.00	56	FZ	1	163,000	1630.00
QA	54	8,678,000	1607.04	57	 	 	 	 
RF	51	7,878,000	1544.71	58	 	 	 	 
AR	30	4,590,000	1530.00	59	 	 	 	 
AF	25	3,825,000	1530.00	60	 	 	 	 
TF	23	3,519,000	1530.00	61	 	 	 	 
IH	13	2,093,000	1610.00	62	 	 	 	 
AN	4	628,500	1571.25	63	 	 	 	 
FZ	3	460,500	1535.00	64	 	 	 	 
