CUANToBrokerCode	CUAN	Start	2026-02-05	End	2026-02-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	238,614	41,864,122,000	1754.47	1	XL	241,090	42,311,413,500	1755.00
AK	101,253	17,748,287,000	1752.87	2	CC	135,868	23,751,383,000	1748.12
CC	95,849	16,817,479,500	1754.58	3	AK	120,913	21,213,427,500	1754.44
YP	74,048	12,979,523,500	1752.85	4	YP	78,668	13,775,364,500	1751.08
MG	55,209	9,866,674,000	1787.15	5	PD	51,285	8,981,310,000	1751.25
XC	50,500	8,817,127,000	1745.97	6	XC	48,227	8,464,592,000	1755.16
PD	48,357	8,514,621,500	1760.78	7	MG	35,481	6,328,683,500	1783.68
KK	33,821	5,913,475,500	1748.46	8	CP	33,030	5,802,432,500	1756.72
YB	32,249	5,685,007,000	1762.85	9	SQ	32,794	5,782,550,000	1763.30
CP	28,494	5,020,084,000	1761.80	10	ZP	31,378	5,485,933,500	1748.34
NI	28,151	4,912,955,000	1745.22	11	OD	23,363	4,096,949,000	1753.61
SQ	27,330	4,766,176,000	1743.94	12	YB	20,897	3,639,925,500	1741.84
OD	24,407	4,266,306,500	1747.98	13	AG	20,143	3,537,593,000	1756.24
HP	23,673	4,146,066,500	1751.39	14	HD	18,983	3,367,026,500	1773.71
ZP	22,835	3,984,276,000	1744.81	15	KK	16,646	2,940,238,500	1766.33
HD	22,434	3,981,276,000	1774.66	16	NI	16,423	2,884,299,500	1756.26
AG	19,293	3,367,316,500	1745.36	17	IN	14,092	2,436,807,500	1729.21
YU	16,554	2,889,782,500	1745.67	18	LG	10,343	1,801,897,500	1742.14
IN	14,092	2,465,309,000	1749.44	19	PO	10,000	1,800,000,000	1800.00
LG	10,777	1,883,780,000	1747.96	20	YU	10,060	1,792,202,500	1781.51
EP	10,589	1,865,405,500	1761.64	21	AZ	10,108	1,776,087,000	1757.11
AZ	10,479	1,841,570,000	1757.39	22	BK	8,869	1,540,566,000	1737.02
DR	9,602	1,691,022,500	1761.11	23	DR	8,526	1,485,537,000	1742.36
DH	9,474	1,643,934,000	1735.21	24	DH	6,213	1,098,161,000	1767.52
AT	8,741	1,549,139,000	1772.27	25	EP	6,253	1,092,290,000	1746.83
KI	6,444	1,119,978,000	1738.02	26	BQ	5,256	923,928,500	1757.85
AO	4,961	865,989,000	1745.59	27	AO	5,245	918,065,000	1750.36
GR	4,533	788,991,500	1740.55	28	HP	4,987	875,342,500	1755.25
PC	4,105	721,022,500	1756.45	29	AT	4,711	822,623,500	1746.18
BQ	4,092	717,223,500	1752.75	30	GR	4,552	808,853,500	1776.92
RF	3,717	648,457,000	1744.57	31	PC	4,285	733,732,500	1712.33
XA	2,593	455,766,500	1757.68	32	AI	3,774	665,208,000	1762.61
CD	2,513	447,385,000	1780.28	33	TP	2,853	509,499,500	1785.84
FS	2,250	393,750,000	1750.00	34	CD	2,768	490,527,500	1772.14
DX	1,105	195,137,500	1765.95	35	XA	2,074	361,392,500	1742.49
AI	1,039	182,369,500	1755.24	36	FS	2,000	354,750,000	1773.75
KZ	1,000	171,000,000	1710.00	37	AF	1,899	324,729,000	1710.00
BK	976	170,064,000	1742.46	38	IF	1,532	272,355,500	1777.78
TP	875	151,866,500	1735.62	39	YJ	1,287	225,271,500	1750.36
PG	850	146,875,000	1727.94	40	FZ	1,256	217,916,000	1735.00
LS	775	133,737,500	1725.65	41	RF	1,050	182,950,000	1742.38
ID	760	130,720,000	1720.00	42	ID	749	134,820,000	1800.00
FZ	704	122,978,500	1746.85	43	ES	720	126,267,500	1753.72
IF	633	110,792,500	1750.28	44	IU	500	86,950,000	1739.00
ES	601	104,214,000	1734.01	45	MU	450	79,500,000	1766.67
RX	561	95,931,000	1710.00	46	DX	417	72,497,000	1738.54
YJ	454	79,511,000	1751.34	47	RO	291	50,859,500	1747.75
IU	200	35,100,000	1755.00	48	KI	281	49,357,000	1756.48
SF	100	17,550,000	1755.00	49	SF	175	30,950,000	1768.57
RG	100	17,400,000	1740.00	50	SH	88	15,048,000	1710.00
SH	88	15,488,000	1760.00	51	RG	87	14,946,500	1717.99
BR	35	6,142,500	1755.00	52	DU	10	1,765,000	1765.00
QA	24	4,181,500	1742.29	53	JB	10	1,732,500	1732.50
PF	20	3,440,000	1720.00	54	SA	5	875,000	1750.00
JB	17	2,945,500	1732.65	55	 	 	 	 
DU	10	1,780,000	1780.00	56	 	 	 	 
SA	5	880,000	1760.00	57	 	 	 	 
