CUANToBrokerCode	CUAN	Start	2026-01-21	End	2026-01-21	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	122,145	23,477,810,000	1922.13	1	XL	144,090	27,571,095,500	1913.46
CC	83,373	15,943,118,500	1912.26	2	ZP	104,065	19,876,209,000	1909.98
AK	64,994	12,450,533,500	1915.64	3	CC	90,953	17,496,363,500	1923.67
PD	63,712	12,212,335,000	1916.80	4	AZ	65,437	12,497,714,000	1909.88
XC	62,921	12,084,265,500	1920.55	5	NI	39,393	7,562,393,500	1919.73
YP	51,706	9,911,572,500	1916.91	6	XC	38,741	7,431,315,500	1918.20
XA	29,719	5,734,863,500	1929.70	7	CP	38,634	7,422,722,500	1921.29
OD	25,353	4,826,956,000	1903.90	8	AK	37,461	7,248,772,500	1935.02
BQ	23,501	4,496,232,000	1913.21	9	YP	34,751	6,683,050,000	1923.12
BK	22,189	4,269,393,500	1924.10	10	PD	21,054	4,051,940,000	1924.55
CP	19,528	3,767,904,000	1929.49	11	YU	20,601	3,939,957,000	1912.51
AF	19,000	3,617,500,000	1903.95	12	KZ	20,000	3,853,339,000	1926.67
ZP	17,720	3,384,936,500	1910.24	13	BB	17,811	3,416,090,500	1917.97
MG	15,297	2,918,958,000	1908.19	14	MG	17,432	3,315,139,500	1901.76
KK	13,929	2,671,192,500	1917.72	15	KK	14,363	2,755,649,000	1918.57
TP	13,061	2,516,874,000	1927.01	16	YJ	8,288	1,586,829,000	1914.61
PO	13,130	2,514,200,000	1914.85	17	LG	7,786	1,493,468,000	1918.15
SQ	10,034	1,927,140,000	1920.61	18	EP	7,499	1,438,173,500	1917.82
KI	9,395	1,789,664,000	1904.91	19	IF	4,375	831,318,500	1900.16
EP	7,617	1,462,682,500	1920.29	20	AO	4,251	818,243,000	1924.82
NI	6,842	1,314,878,000	1921.77	21	SQ	3,525	677,738,000	1922.66
YB	6,746	1,293,168,000	1916.94	22	PC	3,515	666,142,500	1895.14
YU	6,709	1,290,380,000	1923.36	23	YB	3,366	648,001,000	1925.14
LG	6,004	1,153,491,500	1921.21	24	GR	2,918	568,913,000	1949.67
YJ	5,786	1,100,901,000	1902.70	25	BQ	2,428	467,397,500	1925.03
DH	5,652	1,085,209,500	1920.05	26	HP	2,229	427,856,500	1919.50
PC	5,472	1,048,575,000	1916.26	27	OD	2,018	387,374,000	1919.59
AZ	5,171	990,742,500	1915.96	28	ES	1,580	305,730,000	1935.00
AO	4,777	924,167,500	1934.62	29	TP	1,531	293,839,500	1919.27
HP	4,615	878,921,500	1904.49	30	DR	1,085	208,314,500	1919.95
GR	4,422	850,089,500	1922.41	31	PO	1,000	192,563,000	1925.63
RF	3,110	592,420,000	1904.89	32	FZ	1,000	189,500,000	1895.00
AI	2,738	518,971,000	1895.44	33	KI	959	182,411,500	1902.10
IF	2,145	409,622,000	1909.66	34	DH	779	149,638,500	1920.91
DR	1,752	336,456,500	1920.41	35	RO	717	138,022,500	1925.00
FS	1,550	297,750,000	1920.97	36	XA	665	127,499,500	1917.29
AT	1,093	209,288,500	1914.81	37	CD	600	115,800,000	1930.00
MU	1,001	192,539,500	1923.47	38	AI	593	113,926,000	1921.18
AN	1,003	190,080,500	1895.12	39	AT	595	112,762,000	1895.16
IN	702	135,837,000	1935.00	40	FS	500	96,125,000	1922.50
SH	500	96,750,000	1935.00	41	RG	300	58,650,000	1955.00
PG	470	90,200,000	1919.15	42	LS	85	16,635,000	1957.06
CD	457	86,956,000	1902.76	43	AG	76	14,519,000	1910.39
DX	422	81,054,000	1920.71	44	HD	50	9,675,000	1935.00
BS	300	57,375,000	1912.50	45	SH	22	4,169,000	1895.00
LS	295	56,335,000	1909.66	46	BR	15	2,925,000	1950.00
FZ	209	39,646,000	1896.94	47	DX	9	1,749,500	1943.89
OK	200	37,900,000	1895.00	48	 	 	 	 
AG	111	21,278,000	1916.94	49	 	 	 	 
RO	109	21,040,000	1930.28	50	 	 	 	 
ES	103	19,766,500	1919.08	51	 	 	 	 
HD	102	19,380,000	1900.00	52	 	 	 	 
SA	100	19,000,000	1900.00	53	 	 	 	 
AR	47	9,030,500	1921.38	54	 	 	 	 
RG	45	8,617,500	1915.00	55	 	 	 	 
QA	29	5,545,000	1912.07	56	 	 	 	 
IH	21	4,065,500	1935.95	57	 	 	 	 
JB	5	957,500	1915.00	58	 	 	 	 
MI	5	950,000	1900.00	59	 	 	 	 
TF	1	193,000	1930.00	60	 	 	 	 
