CUANToBrokerCode	CUAN	Start	2026-01-23	End	2026-01-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	178,545	30,661,253,500	1717.28	1	XL	193,956	33,228,975,500	1713.22
AK	152,437	26,133,717,000	1714.39	2	AK	139,763	24,000,772,000	1717.25
YP	87,735	15,144,460,000	1726.16	3	XC	92,269	15,726,149,000	1704.38
CC	79,357	13,540,248,500	1706.25	4	PD	87,350	15,002,920,500	1717.56
SQ	71,937	12,327,839,000	1713.70	5	ZP	84,876	14,736,686,000	1736.26
XC	71,803	12,323,064,500	1716.23	6	CC	85,113	14,713,877,000	1728.75
AF	55,000	9,542,772,000	1735.05	7	YP	67,694	11,569,424,000	1709.08
PD	52,003	8,923,969,000	1716.05	8	LG	45,911	7,859,078,500	1711.81
OD	41,362	7,073,313,500	1710.10	9	AZ	40,729	7,022,031,000	1724.09
BK	38,134	6,504,603,000	1705.72	10	KI	35,582	6,080,987,000	1709.01
NI	26,452	4,515,864,000	1707.19	11	CP	30,872	5,267,480,500	1706.23
DX	25,635	4,447,619,500	1734.98	12	GR	19,784	3,405,150,000	1721.16
ZP	24,784	4,259,892,500	1718.81	13	KK	19,237	3,290,788,000	1710.66
AZ	20,108	3,438,367,000	1709.95	14	NI	18,449	3,146,846,500	1705.70
KK	19,232	3,315,799,500	1724.11	15	BK	15,631	2,678,742,000	1713.74
GR	18,136	3,106,526,500	1712.91	16	YJ	15,297	2,639,923,000	1725.78
CP	18,175	3,102,344,000	1706.93	17	SQ	11,674	1,997,861,000	1711.38
HP	12,049	2,059,083,500	1708.92	18	RF	10,848	1,862,124,500	1716.56
YU	11,508	1,967,454,000	1709.64	19	CD	8,763	1,489,626,500	1699.90
EP	10,942	1,885,732,500	1723.39	20	AI	7,590	1,294,508,500	1705.54
BQ	10,197	1,759,201,000	1725.21	21	OD	6,022	1,032,427,500	1714.43
XA	9,703	1,660,424,500	1711.25	22	BQ	5,967	1,020,891,500	1710.90
LG	8,926	1,536,144,000	1720.98	23	RX	5,930	1,013,706,000	1709.45
MG	8,818	1,509,429,000	1711.76	24	MG	5,850	1,004,175,500	1716.54
TP	8,520	1,467,158,500	1722.02	25	HP	5,753	993,319,000	1726.61
RF	8,301	1,401,820,500	1688.74	26	EP	5,324	914,334,000	1717.38
DR	5,709	982,224,000	1720.48	27	TP	5,252	899,558,000	1712.79
FS	4,581	784,791,500	1713.14	28	YB	4,240	727,591,500	1716.02
DH	3,946	671,501,500	1701.73	29	ES	3,690	634,495,000	1719.50
YB	3,868	664,499,500	1717.94	30	YU	3,441	587,460,000	1707.24
AG	2,406	411,354,000	1709.70	31	FS	3,353	574,761,000	1714.17
KI	1,741	299,704,500	1721.45	32	XA	3,274	562,913,500	1719.34
AT	1,715	294,343,000	1716.29	33	BB	3,085	535,247,500	1735.00
AI	1,696	291,696,500	1719.91	34	DH	3,063	526,248,000	1718.08
CD	1,635	278,523,500	1703.51	35	IF	2,424	412,068,000	1699.95
IF	1,483	255,640,000	1723.80	36	DR	1,953	334,544,500	1712.98
AO	1,191	205,660,000	1726.78	37	AT	1,597	276,254,500	1729.83
ES	1,028	173,464,500	1687.40	38	GA	1,000	175,000,000	1750.00
AN	1,004	173,185,000	1724.95	39	AO	998	170,309,000	1706.50
AR	800	138,000,000	1725.00	40	AG	757	130,295,500	1721.21
PF	678	117,519,000	1733.32	41	FZ	570	98,067,500	1720.48
RX	673	116,765,500	1735.00	42	LS	557	95,339,500	1711.66
YJ	671	115,375,500	1719.46	43	BR	506	86,020,000	1700.00
SH	580	100,690,000	1736.03	44	DX	407	69,750,000	1713.76
PG	500	85,500,000	1710.00	45	ID	320	54,360,000	1698.75
PC	450	77,900,000	1731.11	46	RS	247	42,731,000	1730.00
HD	237	40,505,000	1709.07	47	SH	230	39,905,000	1735.00
ID	225	39,027,500	1734.56	48	PF	178	30,939,000	1738.15
IT	200	35,200,000	1760.00	49	HD	100	17,350,000	1735.00
RG	200	34,300,000	1715.00	50	IU	100	17,300,000	1730.00
BR	151	26,196,500	1734.87	51	RG	65	11,050,000	1700.00
SA	100	17,100,000	1710.00	52	PC	55	9,657,500	1755.91
MU	83	14,131,000	1702.53	53	RO	13	2,229,500	1715.00
SS	80	13,400,000	1675.00	54	AN	9	1,539,000	1710.00
LS	69	12,045,000	1745.65	55	MU	8	1,380,000	1725.00
RO	58	9,930,500	1712.16	56	IH	2	344,000	1720.00
FZ	40	6,995,000	1748.75	57	SF	1	170,000	1700.00
JB	41	6,960,000	1697.56	58	 	 	 	 
PO	35	5,940,000	1697.14	59	 	 	 	 
QA	14	2,397,000	1712.14	60	 	 	 	 
PI	10	1,705,000	1705.00	61	 	 	 	 
RB	10	1,700,000	1700.00	62	 	 	 	 
SF	10	1,700,000	1700.00	63	 	 	 	 
IH	10	1,670,000	1670.00	64	 	 	 	 
RS	1	171,000	1710.00	65	 	 	 	 
BS	1	171,000	1710.00	66	 	 	 	 
