CUANToBrokerCode	CUAN	Start	2026-01-19	End	2026-01-19	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	302,335	60,357,581,500	1996.38	1	CC	287,673	57,119,543,000	1985.57
AK	202,456	39,839,327,000	1967.80	2	XL	246,748	48,861,246,000	1980.21
YP	154,002	30,871,778,500	2004.63	3	AK	159,396	31,731,768,500	1990.75
CC	148,123	29,313,862,500	1979.02	4	YP	136,113	27,124,494,000	1992.79
XC	100,883	20,194,508,500	2001.78	5	ZP	139,156	27,124,459,000	1949.21
GA	97,936	18,536,129,500	1892.68	6	XC	80,130	15,893,308,500	1983.44
LG	87,924	17,612,487,000	2003.15	7	BK	64,859	12,994,453,500	2003.49
OD	65,894	13,159,580,000	1997.08	8	PD	63,972	12,618,116,500	1972.44
PD	61,079	12,142,476,500	1988.00	9	GR	48,780	9,697,192,500	1987.94
GR	56,749	11,503,937,000	2027.16	10	CP	48,241	9,674,799,500	2005.51
CP	52,758	10,570,388,500	2003.56	11	MG	40,269	8,068,046,000	2003.54
MG	48,865	9,845,223,000	2014.78	12	YU	39,355	7,706,351,000	1958.16
IF	46,781	9,408,554,500	2011.19	13	KK	37,014	7,311,772,500	1975.41
ZP	34,228	6,730,742,500	1966.44	14	PO	34,570	7,027,730,000	2032.90
YJ	29,001	5,658,570,000	1951.16	15	SQ	27,123	5,385,148,500	1985.45
KK	26,937	5,394,358,000	2002.58	16	EP	23,390	4,634,182,500	1981.27
AT	26,848	5,073,482,000	1889.71	17	XA	22,976	4,579,442,500	1993.14
SQ	25,213	5,002,826,000	1984.22	18	AZ	22,858	4,504,001,000	1970.43
YB	24,267	4,772,583,000	1966.70	19	LG	21,580	4,196,127,500	1944.45
RF	18,500	3,595,500,000	1943.51	20	OD	20,112	3,987,491,500	1982.64
NI	14,422	2,871,108,500	1990.78	21	YB	19,674	3,928,161,500	1996.63
AO	11,584	2,320,370,500	2003.08	22	GA	18,436	3,742,508,000	2030.00
AZ	10,845	2,158,017,000	1989.87	23	NI	17,639	3,500,949,000	1984.78
DR	10,725	2,080,809,500	1940.15	24	TP	14,861	2,951,945,000	1986.37
BK	9,953	1,945,496,000	1954.68	25	RX	15,080	2,929,393,500	1942.57
EP	9,331	1,829,858,000	1961.05	26	AO	11,544	2,282,325,500	1977.07
YU	8,033	1,608,703,000	2002.62	27	DR	11,025	2,199,503,000	1995.01
SH	8,000	1,578,000,000	1972.50	28	HP	10,001	1,997,823,000	1997.62
XA	7,654	1,530,801,000	2000.00	29	IF	9,759	1,905,569,000	1952.63
TP	6,457	1,285,105,500	1990.25	30	BQ	9,454	1,848,893,500	1955.67
BQ	5,905	1,170,998,500	1983.06	31	YJ	9,021	1,808,620,000	2004.90
LS	5,650	1,144,375,000	2025.44	32	DH	7,381	1,481,273,000	2006.87
BR	5,579	1,118,300,000	2004.48	33	RF	7,120	1,437,440,000	2018.88
KI	5,330	1,072,795,000	2012.75	34	CD	6,734	1,370,063,500	2034.55
DX	5,123	1,034,795,000	2019.90	35	LS	5,065	1,022,057,500	2017.88
ES	5,110	989,196,000	1935.80	36	AI	4,950	980,403,500	1980.61
RX	5,063	976,042,500	1927.79	37	SH	4,800	938,100,000	1954.38
CD	4,253	861,785,500	2026.30	38	HD	4,200	846,080,000	2014.48
DH	3,493	700,357,500	2005.03	39	FS	3,150	615,225,000	1953.10
AG	3,368	660,221,000	1960.28	40	AT	3,077	606,748,500	1971.88
HD	3,100	590,225,000	1903.95	41	AG	2,789	557,544,500	1999.08
HP	2,470	488,220,500	1976.60	42	KI	2,742	530,033,500	1933.02
AF	1,899	376,002,000	1980.00	43	ES	1,960	392,300,000	2001.53
FS	1,722	340,833,000	1979.29	44	AR	1,402	281,179,000	2005.56
AI	1,534	308,893,000	2013.64	45	BR	1,035	206,397,000	1994.17
MI	1,000	202,000,000	2020.00	46	AN	1,000	206,000,000	2060.00
PO	810	160,875,000	1986.11	47	DX	1,057	199,746,000	1889.74
IN	800	155,600,000	1945.00	48	PF	663	133,426,000	2012.46
IU	650	129,175,000	1987.31	49	DU	655	124,850,000	1906.11
FZ	510	102,520,000	2010.20	50	SS	375	75,000,000	2000.00
RG	400	80,600,000	2015.00	51	PC	376	71,637,500	1905.25
AH	402	80,020,000	1990.55	52	IU	320	63,150,000	1973.44
PC	375	69,750,000	1860.00	53	IH	275	52,175,000	1897.27
DD	300	59,850,000	1995.00	54	IT	200	40,000,000	2000.00
ID	155	31,225,000	2014.52	55	MU	150	30,425,000	2028.33
RO	109	21,793,000	1999.36	56	ZR	140	26,610,000	1900.71
MU	111	20,585,000	1854.50	57	RO	125	25,002,500	2000.20
QA	65	12,985,500	1997.77	58	RG	110	21,878,500	1988.95
JB	30	6,045,000	2015.00	59	EL	100	20,600,000	2060.00
GI	10	1,930,000	1930.00	60	FZ	100	20,200,000	2020.00
 	 	 	 	61	SA	100	19,900,000	1990.00
 	 	 	 	62	GI	88	17,094,000	1942.50
 	 	 	 	63	IN	50	10,100,000	2020.00
 	 	 	 	64	ID	10	1,950,000	1950.00
 	 	 	 	65	QA	1	203,000	2030.00
