CUANToBrokerCode	CUAN	Start	2026-01-26	End	2026-01-26	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	129,917	22,000,292,000	1693.41	1	XL	151,100	25,457,972,500	1684.84
CC	113,843	19,203,266,000	1686.82	2	AK	119,745	20,240,496,500	1690.30
AK	113,232	18,939,816,500	1672.66	3	CC	101,352	17,293,697,000	1706.30
AF	59,278	10,091,803,000	1702.45	4	ZP	58,130	9,766,344,500	1680.09
YU	47,351	7,965,813,000	1682.29	5	YP	46,243	7,803,433,000	1687.48
CP	45,640	7,675,586,500	1681.77	6	PD	39,935	6,659,267,500	1667.53
YP	37,956	6,399,417,500	1686.01	7	XC	36,295	6,103,126,000	1681.53
XC	33,948	5,724,282,500	1686.19	8	CP	28,956	4,915,536,000	1697.59
PD	33,914	5,699,544,500	1680.59	9	LG	24,502	4,145,197,000	1691.78
ZP	25,570	4,315,218,000	1687.61	10	AZ	23,188	3,883,408,000	1674.75
SQ	21,654	3,710,351,000	1713.47	11	BB	19,160	3,259,477,500	1701.19
NI	15,003	2,548,643,500	1698.76	12	HP	14,540	2,433,438,500	1673.62
KK	13,742	2,313,255,000	1683.35	13	NI	13,419	2,250,502,500	1677.10
EP	11,849	2,017,829,500	1702.95	14	BK	12,081	2,042,352,500	1690.55
OD	11,148	1,880,579,000	1686.92	15	BQ	12,068	2,036,572,000	1687.58
TP	9,970	1,698,142,000	1703.25	16	YJ	11,676	1,954,423,500	1673.88
HP	8,658	1,437,193,500	1659.96	17	MG	9,338	1,561,979,000	1672.71
BQ	8,413	1,409,481,500	1675.36	18	KK	9,016	1,522,528,000	1688.70
PC	7,602	1,309,331,500	1722.35	19	EP	8,314	1,404,370,500	1689.16
XA	6,663	1,140,993,000	1712.43	20	PC	7,600	1,299,600,000	1710.00
BK	5,467	925,218,000	1692.37	21	OD	7,476	1,254,290,000	1677.76
LG	4,981	850,857,000	1708.21	22	FS	7,192	1,209,450,500	1681.66
MG	4,970	835,614,000	1681.32	23	SQ	5,983	1,002,907,500	1676.26
AI	4,893	825,434,500	1686.97	24	AT	5,595	950,657,500	1699.12
GR	4,376	741,129,000	1693.62	25	YB	4,366	734,765,500	1682.93
YJ	3,881	652,473,500	1681.20	26	AI	4,290	721,715,000	1682.32
DR	3,680	617,869,500	1678.99	27	YU	4,129	707,667,000	1713.89
ES	3,045	507,052,500	1665.20	28	DR	3,875	661,926,500	1708.20
FS	2,501	433,417,000	1732.97	29	IF	3,648	604,192,500	1656.23
DH	2,421	408,610,000	1687.77	30	PG	3,025	502,775,000	1662.07
KI	2,319	386,076,000	1664.84	31	TP	2,468	415,848,000	1684.96
PO	2,150	367,950,000	1711.40	32	PO	2,150	363,075,000	1688.72
RF	2,100	363,750,000	1732.14	33	GR	2,093	355,036,500	1696.30
YB	1,691	283,772,000	1678.13	34	CD	2,097	351,255,500	1675.04
AT	1,623	268,610,500	1655.02	35	RF	2,000	345,000,000	1725.00
AO	1,571	267,808,000	1704.70	36	XA	1,663	284,176,000	1708.82
AZ	1,571	265,486,500	1689.92	37	GA	1,000	171,000,000	1710.00
HD	1,100	189,200,000	1720.00	38	DH	958	160,388,500	1674.20
MU	801	136,917,000	1709.33	39	AO	922	158,856,000	1722.95
AN	700	116,000,000	1657.14	40	BS	780	130,650,000	1675.00
LS	568	93,860,000	1652.46	41	RG	500	86,000,000	1720.00
RG	518	90,269,000	1742.64	42	RO	500	85,500,000	1710.00
SS	500	84,000,000	1680.00	43	AN	500	85,500,000	1710.00
PF	360	61,805,000	1716.81	44	HD	250	42,700,000	1708.00
DX	318	53,911,500	1695.33	45	DX	223	37,029,500	1660.52
CD	297	49,359,000	1661.92	46	FZ	200	34,200,000	1710.00
SH	226	38,190,000	1689.82	47	ZR	200	33,600,000	1680.00
FZ	200	34,700,000	1735.00	48	KI	139	23,161,500	1666.29
IF	204	34,035,000	1668.38	49	AG	64	10,713,000	1673.91
ID	202	33,641,000	1665.40	50	PF	58	9,798,000	1689.31
AG	162	26,992,000	1666.17	51	JB	58	9,715,500	1675.09
PG	150	25,100,000	1673.33	52	ES	53	8,949,000	1688.49
SA	100	16,500,000	1650.00	53	BR	22	3,663,000	1665.00
EL	50	8,500,000	1700.00	54	SH	20	3,340,000	1670.00
TS	50	8,475,000	1695.00	55	AR	2	342,000	1710.00
IH	36	6,039,000	1677.50	56	GI	2	332,000	1660.00
QA	18	3,076,000	1708.89	57	QA	1	166,000	1660.00
RO	2	342,000	1710.00	58	 	 	 	 
GI	2	338,000	1690.00	59	 	 	 	 
AR	2	336,000	1680.00	60	 	 	 	 
BR	1	173,500	1735.00	61	 	 	 	 
TF	1	172,500	1725.00	62	 	 	 	 
BS	1	165,500	1655.00	63	 	 	 	 
