CUANToBrokerCode	CUAN	Start	2026-01-27	End	2026-01-27	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	145,933	25,295,597,000	1733.37	1	XL	124,863	21,590,092,500	1729.10
XL	113,104	19,650,217,500	1737.36	2	AK	81,855	14,221,048,500	1737.35
YU	76,691	13,439,145,500	1752.38	3	CC	70,864	12,409,589,500	1751.18
ZP	67,116	11,791,954,500	1756.95	4	YP	39,795	6,932,358,000	1742.02
CC	41,687	7,240,921,500	1736.97	5	PD	36,804	6,396,459,500	1737.98
YP	29,357	5,106,650,500	1739.50	6	XC	35,606	6,188,172,000	1737.96
PD	26,942	4,675,965,500	1735.57	7	CP	34,045	5,901,602,500	1733.47
XC	22,075	3,826,701,000	1733.50	8	RX	28,942	5,077,499,000	1754.37
DH	19,711	3,430,390,000	1740.34	9	ZP	26,343	4,599,040,000	1745.83
IF	13,572	2,380,706,500	1754.13	10	YU	26,129	4,556,499,500	1743.85
KK	11,964	2,069,011,500	1729.36	11	BK	19,008	3,316,931,000	1745.02
CP	11,211	1,946,697,500	1736.42	12	KK	17,239	3,018,148,000	1750.77
XA	10,139	1,776,071,000	1751.72	13	BB	13,559	2,352,713,500	1735.17
YJ	7,475	1,303,400,000	1743.68	14	NI	12,445	2,163,939,500	1738.80
SQ	7,231	1,240,245,500	1715.18	15	OD	12,094	2,103,134,000	1738.99
RF	7,000	1,216,500,000	1737.86	16	LG	11,382	1,965,309,500	1726.68
TP	6,450	1,116,093,000	1730.38	17	TP	9,502	1,662,002,000	1749.11
BK	6,277	1,085,889,500	1729.95	18	AZ	9,060	1,585,547,500	1750.05
NI	5,872	1,015,627,500	1729.61	19	EP	7,278	1,268,432,000	1742.83
GR	5,311	914,782,000	1722.43	20	PG	6,700	1,164,000,000	1737.31
MG	4,508	786,817,500	1745.38	21	MG	6,435	1,119,658,000	1739.95
HP	3,761	653,317,500	1737.08	22	GR	5,526	959,549,500	1736.43
CD	3,707	643,100,000	1734.83	23	YB	5,294	925,479,000	1748.17
DR	3,670	638,526,500	1739.85	24	HP	5,320	921,605,500	1732.34
YB	3,459	601,574,000	1739.16	25	SQ	4,688	811,245,000	1730.47
OD	3,431	597,027,000	1740.10	26	FZ	3,500	603,817,000	1725.19
KI	3,061	529,596,500	1730.14	27	DR	3,148	550,755,000	1749.54
AZ	2,509	434,102,500	1730.18	28	DH	3,164	550,443,500	1739.71
SH	2,500	423,400,000	1693.60	29	SH	3,100	548,450,000	1769.19
EP	2,320	400,190,000	1724.96	30	GA	2,896	505,664,000	1746.08
BS	2,000	352,000,000	1760.00	31	RF	2,000	344,918,000	1724.59
AI	1,933	334,729,500	1731.66	32	KI	1,501	262,242,500	1747.12
LG	1,608	276,547,000	1719.82	33	XA	1,427	249,806,000	1750.57
AG	1,533	265,147,000	1729.60	34	AO	1,428	247,250,500	1731.45
AO	1,071	187,811,000	1753.60	35	AT	1,335	231,480,000	1733.93
BQ	941	162,034,500	1721.94	36	YJ	1,295	225,765,000	1743.36
PC	910	159,705,000	1755.00	37	PC	1,000	177,975,000	1779.75
DX	886	153,362,000	1730.95	38	BQ	619	106,325,000	1717.69
AT	519	89,720,000	1728.71	39	FS	537	94,493,500	1759.66
II	500	88,000,000	1760.00	40	SS	500	87,000,000	1740.00
PG	500	87,000,000	1740.00	41	AI	430	75,060,000	1745.58
HD	136	23,714,500	1743.71	42	LS	345	61,220,000	1774.49
RG	105	18,077,500	1721.67	43	PF	311	54,065,500	1738.44
IU	54	9,415,000	1743.52	44	HD	286	50,854,000	1778.11
OK	50	8,675,000	1735.00	45	DX	280	48,644,000	1737.29
IH	50	8,425,000	1685.00	46	ID	220	37,950,000	1725.00
ZR	32	5,518,000	1724.38	47	CD	150	26,700,000	1780.00
QA	22	3,785,500	1720.68	48	RG	106	18,598,500	1754.58
ID	20	3,380,000	1690.00	49	SA	100	17,250,000	1725.00
RO	18	3,146,500	1748.06	50	ES	90	15,930,000	1770.00
PF	9	1,548,000	1720.00	51	IF	82	14,180,000	1729.27
FZ	2	338,500	1692.50	52	AG	68	11,842,500	1741.54
 	 	 	 	53	IU	58	10,220,000	1762.07
 	 	 	 	54	MU	50	8,825,000	1765.00
 	 	 	 	55	IH	50	8,700,000	1740.00
 	 	 	 	56	RO	50	8,675,000	1735.00
 	 	 	 	57	ZR	30	5,225,000	1741.67
 	 	 	 	58	JB	8	1,393,500	1741.88
 	 	 	 	59	QA	3	525,000	1750.00
