CUANToBrokerCode	CUAN	Start	2026-01-13	End	2026-01-13	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	139,699	26,434,674,500	1892.26	1	AK	113,814	21,719,936,000	1908.37
CC	97,409	18,457,886,000	1894.89	2	XL	78,987	14,953,331,000	1893.14
XL	83,555	15,865,735,000	1898.84	3	YP	74,302	14,132,265,500	1902.00
ZP	48,820	9,289,314,500	1902.77	4	AZ	63,943	12,208,613,000	1909.30
YP	43,093	8,213,866,000	1906.08	5	CC	63,219	12,021,526,000	1901.57
OD	37,712	7,152,730,500	1896.67	6	NI	49,354	9,261,507,500	1876.55
RX	35,607	6,798,829,000	1909.41	7	XC	43,912	8,324,192,000	1895.65
SQ	33,050	6,278,444,500	1899.68	8	ZP	42,865	8,142,563,500	1899.58
AF	32,600	6,200,400,000	1901.96	9	HP	35,136	6,701,023,000	1907.17
XC	27,570	5,232,268,000	1897.81	10	PD	34,464	6,515,862,000	1890.63
CP	25,890	4,969,867,500	1919.61	11	CP	25,258	4,808,109,000	1903.60
NI	25,749	4,921,645,000	1911.39	12	KK	17,651	3,337,442,000	1890.79
BK	24,103	4,595,559,500	1906.63	13	OD	15,562	2,952,795,500	1897.44
PD	23,272	4,410,479,000	1895.19	14	SQ	14,796	2,802,193,500	1893.89
GR	8,520	1,617,336,500	1898.28	15	II	11,661	2,247,412,000	1927.29
EP	8,216	1,564,629,000	1904.37	16	GR	9,714	1,864,536,000	1919.43
XA	7,031	1,334,733,500	1898.36	17	YJ	8,227	1,558,766,000	1894.70
CD	6,047	1,137,554,500	1881.19	18	AI	7,731	1,448,617,500	1873.78
KK	5,962	1,134,920,500	1903.59	19	YB	7,529	1,419,509,500	1885.39
YB	5,100	976,036,500	1913.80	20	LG	6,399	1,212,362,000	1894.61
AZ	4,997	947,896,000	1896.93	21	CD	5,850	1,102,553,000	1884.71
KI	4,753	902,678,500	1899.18	22	EP	5,743	1,094,377,500	1905.59
LG	4,295	815,515,000	1898.75	23	DR	5,657	1,079,495,500	1908.25
BQ	3,827	734,031,500	1918.03	24	MG	4,778	908,643,500	1901.72
TP	3,677	699,298,500	1901.82	25	FS	3,600	692,450,000	1923.47
HD	3,540	681,314,500	1924.62	26	TP	3,664	691,287,500	1886.70
HP	3,426	652,340,500	1904.09	27	BQ	3,647	690,842,000	1894.27
AO	3,368	639,538,500	1898.87	28	AT	2,840	541,530,500	1906.80
YJ	3,167	600,519,500	1896.18	29	HD	1,800	344,900,000	1916.11
PO	3,010	569,635,000	1892.48	30	IU	1,670	318,910,000	1909.64
DH	2,839	540,033,000	1902.19	31	KI	1,448	275,594,500	1903.28
LS	1,827	341,146,000	1867.25	32	AO	1,450	274,405,500	1892.45
DR	1,684	319,230,000	1895.67	33	BK	1,249	237,196,500	1899.09
FS	1,600	305,800,000	1911.25	34	SH	1,114	214,577,000	1926.18
MG	1,393	266,229,500	1911.20	35	YU	1,077	204,533,000	1899.10
AI	1,347	254,533,000	1889.63	36	XA	1,061	201,852,000	1902.47
ES	1,304	249,825,500	1915.84	37	PO	1,000	190,150,000	1901.50
YU	1,278	242,988,000	1901.31	38	DH	768	146,367,000	1905.82
AT	696	133,249,000	1914.50	39	AN	500	96,500,000	1930.00
PC	591	113,304,500	1917.17	40	LS	448	85,964,500	1918.85
AG	544	101,969,000	1874.43	41	PC	350	67,025,000	1915.00
RF	525	100,012,500	1905.00	42	IF	289	54,361,000	1881.00
AN	502	95,626,000	1904.90	43	RG	281	53,621,500	1908.24
II	500	95,250,000	1905.00	44	DX	253	48,447,500	1914.92
RG	475	90,075,000	1896.32	45	ES	250	48,160,000	1926.40
IU	400	77,200,000	1930.00	46	AG	228	42,924,000	1882.63
DX	311	58,629,500	1885.19	47	MU	100	18,950,000	1895.00
IT	200	37,800,000	1890.00	48	ZR	61	11,692,000	1916.72
DU	153	29,284,500	1914.02	49	IH	50	9,650,000	1930.00
SH	113	21,202,500	1876.33	50	SF	10	1,915,000	1915.00
TS	100	19,000,000	1900.00	51	QA	7	1,333,500	1905.00
BR	56	10,580,000	1889.29	52	 	 	 	 
MU	55	10,427,500	1895.91	53	 	 	 	 
MI	53	10,149,500	1915.00	54	 	 	 	 
ZR	45	8,557,500	1901.67	55	 	 	 	 
IF	28	5,302,000	1893.57	56	 	 	 	 
RO	25	4,637,500	1855.00	57	 	 	 	 
QA	20	3,794,000	1897.00	58	 	 	 	 
RS	16	3,077,500	1923.44	59	 	 	 	 
PG	10	1,900,000	1900.00	60	 	 	 	 
IH	10	1,900,000	1900.00	61	 	 	 	 
SS	2	381,500	1907.50	62	 	 	 	 
